	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	42.3177442645333	0.000697452666666667	1.0157733888	0.00171609226666667	0.193733751466667	0.196106888533333	0.925650807466667	0.335503633066667	0.586143675733333	0.0029327736	0.907482589866667	2.85022890666667	0.134703829333333	0.0192339136	3.4335219712	0.0161363018666667	4.5385572352	0.529623927466667	0.00403205573333333	9.2056485888	1.67366669653333	1.40318419626667	0.0598383914666667	0.000190248133333333	15.038693376	0.0281467114666667	0.0826125226666667	0.0259055701333333	0.0305637077333333	0.296117418666667	3.65414536533333	4.16290952533333	0.0312641685333333	0.286510592	0.0174859669333333	1.7901658112	0.336021435733333	2.7060994048	7.3117270016	0.842539554133333	0.0644763477333333	0.328388232533333	0.486242816	0.543948014933333	1.97655292586667	0.0796533930666667	0.0381983829333333	0.00808707146666667	-0.15991936	0.0611078442666667	0.0136225066666667	1.70245789013333	1.519067136	0.0496149888	-0.109172266666667	113.595285636267	110.3925680496	42.8138174829333
AM	0.034438336	42.0266246144	0.0434619093333333	18.7532487338667	0.0465328042666667	0.018261536	0.371542528	0.117548928	0.0233120042666667	0.2125854208	0.0723679317333333	0.277447253333333	0.0290558762666667	0.0150255232	0.0776076714666667	0.00674004746666667	0.088159104	0.057919488	4.11746986666667	0.260040174933333	0.050065344	0.118412100266667	0.00737382453333333	0.000187335083333333	0.285763140266667	2.645291008	0.023843296	0.00171381346666667	0.00659945066666667	0.0591166677333333	0.016505904	0.0380287872	0.00254807066666667	0.0374326144	0.0057293472	0.341638724266667	0.0133053077333333	0.390314325333333	0.124859767466667	1.94201914026667	0.0121896181333333	0.0207307626666667	0.0362488064	54.0492693504	1.27112301226667	0.00420533973333333	0.0152166218666667	0.0355819562666667	0.1323106816	0.00739656586666667	34.0187916970667	0.390374161066667	2.49543120213333	0.0385544405333333	-0.143131895466667	165.144430041083	128.149699270417	2.066471466
AT	0.1360652544	0.002172032	190.944396356267	0.00450520533333333	0.259777348266667	5.666988032	0.674948778666667	0.5061220352	22.1192891050667	0.001930472	26.2337287509333	163.3490567168	2.75843263146667	0.0468484394666667	4.943233024	0.0951359317333333	22.2546427904	5.88613277013333	0.00455332373333333	0.250329344	6.4721371136	8.59977864533333	0.661721156266667	0.00349091306666667	71.9044345856	0.0225260224	0.1615425024	0.649855453866667	0.0492930645333333	0.170375424	0.0842385066666667	0.1167885312	0.0065659712	8.7372414976	0.194675831466667	7.46664209066667	0.665721924266667	2.22976382293333	1.22619630933333	0.941258274133333	0.735495304533333	16.5407053141333	3.6131069952	0.367007744	1.98447854933333	0.301203797333333	0.156098816	0.007617064	0.344412706133333	0.799501448533333	0.042838528	0.891710122666667	3.68764163413333	0.392481553066667	-0.113686459733333	586.253149099734	579.7433298896	542.2229597648
AZ	0.0535351936	14.5726100821333	0.0677699968	116.627437431467	0.0904387242666667	0.0254186346666667	0.567329792	0.566579438933333	0.0359124650666667	0.3722647552	0.129698875733333	0.496564872533333	0.0697688362666667	0.0486008533333333	0.111813930666667	0.0597524437333333	0.1660181504	0.0479785514666667	8.82517879466667	0.461804817066667	0.0802725973333333	0.2298353664	0.0102618794666667	0.0006926702	0.522569591466667	14.6924601344	0.112338670933333	0.00274453146666667	0.0365211093333333	0.156355328	0.0294405418666667	0.0608237482666667	0.00753628533333333	0.0539286613333333	0.0113989056	0.731465386666667	0.0172792704	0.755613764266667	0.215393245866667	15.9614479018667	0.0348053546666667	0.0346047573333333	0.0689182762666667	34.1440637610667	3.998445568	-0.00226905413333333	0.0376845141333333	0.0276620672	0.291596561066667	0.0109179210666667	49.0128845482667	0.545497736533333	4.59380435626667	0.0702073642666667	0.0136045216	269.967284484067	215.3656939478	3.92026385893333
BA	1.32842345813333	0.0013106744	8.96114961066667	0.00237575866666667	41.0797386410667	1.49119317333333	1.53785152853333	0.518018184533333	2.90021102933333	0.0009216636	5.90943791786667	17.6279464618667	0.7202168832	0.0358556586666667	5.7244942336	0.0719613184	9.16312118613333	1.96584789333333	0.0057610848	1.1792973824	32.6065411413333	11.7998081365333	0.237947306666667	0.00243428426666667	57.7985795413333	0.0231911338666667	0.1365815552	0.156187067733333	0.0500937301333333	0.236434926933333	3.24982401706667	0.595501533866667	0.0698353365333333	2.09139889493333	0.111200238933333	6.55903402666667	0.791620334933333	3.17157184853333	8.3646021632	0.897701751466667	0.3328719872	2.7363672064	4.263612416	0.721336866133333	3.14301426346667	0.2086649344	0.133066538666667	0.0202466048	0.842912904533333	0.275966600533333	0.0323587456	3.35295747413333	3.9088111616	0.219903368533333	0.1479442432	249.515258027867	240.372425451867	139.875380923333
BE	0.0117965258666667	-5.50516583333333e-05	0.209349461333333	-0.000766018866666667	0.0199999594666667	184.821743616	0.122219229866667	0.0182014272	0.796596224	-0.000325012533333333	0.0863558826666667	20.7304239786667	0.811554269866667	0.0111899754666667	3.0834057216	0.0211934378666667	85.8298253312	11.7268960597333	0.0005777378	0.0642971690666667	0.0495586005333333	-0.0463079381333333	1.62282550613333	-0.00244808106666667	0.941338624	-0.00109139373333333	0.0304675221333333	5.64249832106667	0.0076225824	0.0098012768	0.00809547253333333	0.0120256512	0.00248964666666667	47.6640881322667	-0.1118110976	0.5304429568	0.551346210133333	0.0348982421333333	0.0418707626666667	0.065276224	0.0953705130666667	0.0088524096	0.0164791648	0.035085376	0.155959227733333	0.102298282666667	-0.0311113450666667	0.00203213373333333	0.156154606933333	-0.994102818133333	0.000482051666666667	0.233524241066667	-0.383348701866667	0.203647914666667	0.0165436746666667	365.035333877075	365.729213836742	364.463423541867
BG	5.38408932693333	0.00339103466666667	3.57425943893333	0.0166970730666667	2.13055911253333	0.545397077333333	209.5561834496	3.02077023573333	1.3601521664	0.0502446208	4.18574854826667	11.2476662442667	0.670388701866667	0.229316061866667	3.49484455253333	0.1901479936	4.6020870144	1.19944192	0.0178724384	37.326225408	3.94085690026667	11.8430586197333	0.124579566933333	0.0035137944	20.0385647957333	0.365179255466667	0.710003780266667	0.0721013504	0.221171831466667	5.19483992746667	1.82111668906667	10.2508440234667	0.0702299221333333	1.13810336426667	0.117138244266667	15.1744763221333	0.439542545066667	84.0477966336	22.9625430016	6.20451703466667	0.4537261056	0.916695995733333	4.2519035904	5.78773865813333	29.8997972992	0.1221654784	0.2801874432	-0.202021649066667	0.798315588266667	0.2531743232	0.245654971733333	2.55336966826667	4.12846871893333	0.148537873066667	-0.0306429738666667	523.1527311128	514.855521670667	122.769925371733
BY	0.3372087296	0.0351246037333333	4.00587516586667	0.164786807466667	1.0559082496	2.98575353173333	3.95879519573333	515.795617928533	1.8442166272	0.0119490261333333	10.1292135765333	47.8422411946667	9.847799808	1.33215737173333	5.16751086933333	2.1755129856	14.9364823381333	11.2129933312	0.0836565248	1.64692445866667	2.8296126464	8.34932790613333	1.77318161066667	0.0192781226666667	9.924673536	4.6744109056	32.5744263168	0.271819264	6.66546776746667	5.49089826133333	0.2490981376	0.384847086933333	0.0193222784	7.78874115413333	0.776630818133333	134.282486306133	0.655200529066667	23.2598820181333	3.36662664533333	56.9695185578667	4.73857665706667	1.0897031168	5.47898053973333	4.1059155968	118.6830221312	0.499543586133333	-0.767573674666667	0.1117482496	0.615138167466667	0.722769578666667	0.3411463168	1.32635716266667	7.82204381866667	0.434539246933333	0.213339648	1080.31042833493	1068.99137623467	324.90632064
CH	0.0879845632	0.000974458866666667	1.93264530773333	0.00172686426666667	0.2500846592	3.42259575466667	0.4281242624	0.0579486421333333	204.706903927467	0.00124997906666667	0.603608200533333	25.3324623872	0.311455607466667	0.0199882602666667	7.96424328533333	0.0141918538666667	61.5337863850667	4.21627931306667	0.00460212586666667	0.218322722133333	0.794863138133333	0.2027844096	0.3973979136	0.00142732546666667	47.5217177258667	0.0006154014	0.0417265066666667	0.470319240533333	0.0108584544	0.0372396245333333	0.0656455338666667	0.0829205333333333	0.0124391157333333	2.7938168832	0.0396863914666667	0.787029128533333	0.786016392533333	0.260506555733333	0.371079611733333	0.184647560533333	0.0862605312	0.471442909866667	0.0675754752	0.330830097066667	0.523639159466667	0.342910805333333	0.0544399061333333	0.00538046186666667	0.345385403733333	0.270160145066667	0.0471366698666667	0.7863857152	3.10790935893333	0.307673463466667	-0.003743876	372.715302233067	367.451664179467	159.220213743333
CY	0.0401909077333333	0.00603108213333333	0.0312679893333333	0.00694083893333333	0.0160230826666667	0.00874172053333333	0.00707785973333333	0.0267832917333333	0.0120555562666667	3.6308590592	0.0295617237333333	0.128187810133333	0.0064436464	0.000810221333333333	0.2468143616	0.00127010346666667	0.122502715733333	0.0151441088	0.0037936976	0.0742969941333333	0.0310074325333333	0.0422103893333333	0.000393276466666667	8.249915e-05	0.180842018133333	0.00350953626666667	0.00312448293333333	0.0021688348	0.000563775333333333	0.0259877162666667	0.0072633312	0.0270448384	0.0024193592	0.0109108256	0.000864198533333333	0.0597599786666667	0.0128593173333333	0.1128920832	0.0513925077333333	0.0644426538666667	0.00354933226666667	0.00930296	0.0166235530666667	4.53567556266667	0.168414805333333	0.0015943008	0.00150135053333333	-0.00415332666666667	-0.1505680896	0.00233829146666667	1.65194042026667	0.720155579733333	0.2946208768	-0.0345295274666667	-0.0294999530666667	12.2415019622833	9.78810203948333	4.64062855753333
