          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
HE8         ;     0.108874;     0.020825;     0.354077;     0.971848;     0.090672;     0.409471;     3.983151;     0.965851;     0.319726;     0.134700;     1.870611;     1.482108;     1.061915;     0.034561;     0.202821;     0.149296;     0.001215;     0.074793;     0.582903;     0.029149;     0.300611;     0.043107;     0.704269;     0.267593;     2.798451;     0.013704;     0.273519;     0.083227;     0.858472;     2.376898;     0.014960;     0.101050;     0.001743;     0.082232;     0.267593
HE5         ;     3.488883;     0.631602;     9.638837;    10.120984;     2.784410;    11.645275;   135.380081;    30.962692;     1.514220;     5.297907;     2.150768;    37.172630;    21.381788;     1.836034;     5.412803;     2.510669;     0.047011;     4.090925;     7.445141;     0.705928;     2.682564;     0.563589;    21.168736;     1.918109;    82.397949;     0.375146;     3.673413;     2.493072;     7.968234;    28.872520;     0.786243;     2.060344;     0.051415;     1.446986;     1.918109
HE1         ;     0.125765;     0.046353;     0.455600;     0.594831;     0.116165;     0.450070;     3.920988;     0.778895;     0.269197;     0.237563;     8.570726;     1.347100;     1.033282;     0.047742;     0.154696;     0.132094;     0.003918;     0.124510;     0.325652;     0.029898;     0.202416;     0.031338;     0.759717;     0.405331;     2.330352;     0.017592;     0.306406;     0.133609;     0.873128;     2.828032;     0.017649;     0.072439;     0.016267;     0.091348;     0.405331
HE2         ;     0.393488;     0.051861;     1.226419;     2.337077;     0.387567;     1.196828;    11.461135;     3.023584;     0.672457;     0.473206;     6.128110;     4.891119;     3.234654;     0.115082;     0.571574;     0.452107;     0.005403;     0.217612;     1.317270;     0.093856;     0.695191;     0.106362;     2.161694;     1.150585;     8.460012;     0.031659;     0.741467;     0.231494;     2.271999;     9.252897;     0.046599;     0.333275;     0.008246;     0.232534;     1.150585
HE3         ;     0.231662;     0.041049;     0.744539;     3.298079;     0.113942;     0.655344;     7.516620;     1.785520;     4.915666;     0.297837;     2.788477;     1.931782;     1.915938;     0.069178;     0.262688;     0.369898;     0.005319;     0.206839;     1.575500;     0.034062;     1.251436;     0.123904;     1.353017;     0.403188;     5.884824;     0.022774;     0.629814;     0.171786;     5.320897;     2.854409;     0.040669;     0.186136;     0.019078;     0.296940;     0.403188
HE4         ;     0.186563;     0.103493;     0.644341;     2.120125;     0.101445;     0.721692;     7.058256;     1.957825;     0.900272;     0.366018;     0.319199;     2.037282;     1.845636;     0.124906;     0.452151;     0.217993;     0.002936;     0.352288;     2.130551;     0.040471;     2.384927;     0.065709;     1.221324;     0.234537;     6.046682;     0.017190;     0.588667;     0.341780;     0.993499;     2.381495;     0.057845;     0.216680;     0.003928;     0.063761;     0.234537
HE7         ;     0.286048;     0.081691;     2.259216;     0.370948;     0.252589;     1.029943;    20.997845;    27.540457;     0.005738;     0.734690;     0.034961;     6.720225;     7.546682;     0.156914;     0.421814;     0.924355;     0.004432;     0.601918;     0.109933;     0.138707;     0.038215;     0.025200;     4.986919;     0.335396;     4.009313;     0.059150;     0.285834;     0.229035;     0.125993;     3.346463;     0.068218;     0.174026;     0.005328;     0.068413;     0.335396
HE6         ;     0.046439;     0.012969;     0.221574;     0.041795;     0.041794;     0.149661;     2.864480;     1.879329;     0.001093;     0.068317;     0.007759;     0.718223;     0.559651;     0.028696;     0.044145;     0.067823;     0.000437;     0.134486;     0.006786;     0.014469;     0.002190;     0.002402;     0.560935;     0.017374;     0.424291;     0.005804;     0.027257;     0.016622;     0.023043;     0.517627;     0.008858;     0.013988;     0.000392;     0.004916;     0.017374
HE9         ;     0.283077;     0.094478;     2.330936;     0.221988;     0.307710;     0.809068;    41.825031;    16.580626;     0.010954;     0.664539;     0.046600;     7.128638;     5.120456;     0.131005;     0.352934;     0.601460;     0.001984;     0.829523;     0.045530;     0.132889;     0.019206;     0.013645;     6.473587;     0.147615;     2.679745;     0.043969;     0.173832;     0.175222;     0.119524;     0.563239;     0.075357;     0.114289;     0.001870;     0.018859;     0.147615
