          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
HE8         ;     0.007300;    -0.000219;     0.022937;     0.232365;     0.004244;     0.017213;     0.294361;     0.198655;     0.135125;     0.009209;     1.816726;     0.062680;     0.118991;     0.001989;     0.010174;     0.034967;    -0.001161;     0.004461;     0.139748;     0.001036;     0.123801;     0.005396;     0.071807;     0.092141;     0.290397;     0.000774;     0.015448;    -0.003884;     0.201990;     0.690967;     0.001429;     0.006164;     0.001144;     0.083538;     0.000089
HE5         ;     0.326635;    -0.027962;     0.930586;     4.445158;     0.172794;     0.958101;    29.690702;    17.850267;     0.999921;     0.200660;     1.409517;     2.363722;     2.516469;     0.100216;     0.588369;     0.934047;    -0.037706;     0.206761;     4.882829;     0.045336;     2.547400;     0.250093;     3.549239;     1.143836;    29.998915;     0.014918;     0.843363;    -0.208358;     5.266713;    26.132021;     0.070823;     0.374325;    -0.117541;     2.209727;    -0.024890
HE1         ;     0.003764;    -0.000690;     0.012556;     0.135023;     0.001517;     0.007316;     0.182679;     0.072305;     0.020068;     0.009833;     2.131822;     0.045422;     0.065322;     0.000776;     0.002946;     0.019596;    -0.002684;     0.001832;     0.058361;     0.000668;     0.039083;     0.001997;     0.035233;     0.090376;     0.132226;     0.001252;     0.005191;    -0.005147;     0.103940;     1.256489;     0.000632;     0.001935;    -0.000813;     0.032667;    -0.000495
HE2         ;     0.015410;    -0.000913;     0.043804;     0.496456;     0.008068;     0.035310;     0.645275;     0.392036;     0.120922;     0.029002;     2.140210;     0.138374;     0.296983;     0.003206;     0.014216;     0.093749;    -0.006840;     0.007709;     0.281870;     0.002207;     0.195425;     0.009418;     0.140744;     0.499152;     0.563436;     0.003041;     0.023666;    -0.009420;     0.297440;     4.058435;     0.002465;     0.010287;    -0.003024;     0.140851;    -0.001972
HE3         ;     0.012522;    -0.001828;     0.037829;     0.673594;     0.006989;     0.023094;     0.426701;     0.211950;     1.762770;     0.011314;     2.248188;     0.115536;     0.135579;     0.003901;     0.020418;     0.041247;    -0.002416;     0.009972;     0.226949;     0.001825;     0.312119;     0.016467;     0.109575;     0.074559;     0.342594;     0.000942;     0.041929;    -0.019727;     5.092710;     0.446962;     0.002778;     0.012734;    -0.001368;     0.187206;    -0.001611
HE4         ;     0.017931;    -0.001564;     0.044391;     0.907575;     0.008006;     0.036772;     0.612830;     0.330251;     1.092939;     0.011794;     0.258140;     0.105031;     0.156714;     0.006596;     0.035924;     0.047193;    -0.001959;     0.015381;     0.838889;     0.002551;     1.980479;     0.022593;     0.135730;     0.062019;     0.753294;     0.001062;     0.067651;    -0.018071;     0.459665;     0.541542;     0.004796;     0.022149;    -0.005061;     0.264452;    -0.000685
HE7         ;     0.024155;    -0.003774;     0.082768;     0.089685;     0.011520;     0.080274;     2.108710;    17.753191;     0.017709;     0.023872;     0.033233;     0.229173;     0.506257;     0.007017;     0.044276;     0.227073;    -0.007682;     0.011093;     0.037646;     0.003617;     0.022227;     0.014899;     0.441343;     0.258573;     0.795871;     0.001991;     0.064269;    -0.018224;     0.051079;     3.372655;     0.004359;     0.030921;    -0.005184;     0.095451;    -0.005043
HE6         ;     0.003154;    -0.000390;     0.014509;     0.010361;     0.001423;     0.012941;     0.492467;     1.640571;     0.002221;     0.002699;     0.001740;     0.032780;     0.038279;     0.000981;     0.006770;     0.016193;    -0.000711;     0.001826;     0.005676;     0.000304;     0.003588;     0.001688;     0.082104;     0.009524;     0.150800;     0.000132;     0.009289;    -0.001802;     0.006156;     0.559781;     0.000575;     0.004597;    -0.000242;     0.012548;    -0.000530
HE9         ;     0.037229;    -0.003727;     0.172916;     0.046727;     0.017849;     0.113840;    21.510654;    17.575966;     0.011132;     0.023260;     0.007338;     0.363024;     0.258006;     0.010755;     0.050551;     0.145202;    -0.009189;     0.011182;     0.038590;     0.003424;     0.024550;     0.005804;     1.202335;     0.037034;     0.757094;     0.000847;     0.048116;    -0.019952;     0.015395;     0.337304;     0.005586;     0.029510;    -0.001542;     0.046277;    -0.009077
