          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
HE8         ;     0.260850;     0.022887;     0.227940;     1.221714;     0.114298;     0.646825;     3.207208;     0.944189;     0.441028;     0.194668;     1.170454;     0.742093;     0.815878;     0.092251;     0.294064;     0.116306;     0.002290;     0.384654;     0.811847;     0.017891;     0.335045;     0.124585;     0.467214;     0.244010;     3.908191;     0.016049;     0.575702;     0.086179;     1.527074;     2.010732;     0.087930;     0.178083;     0.023227;     1.971634;     0.244010
HE5         ;     4.737929;     0.784958;     8.565650;    14.351967;     2.756741;    11.801865;   130.999313;    31.230713;     1.952112;     7.184546;     4.117725;    25.866455;    19.813822;     1.633975;     4.660114;     2.701759;     0.025223;     9.141136;    12.101912;     0.653564;     3.378150;     1.461553;    19.442062;     1.954834;    99.058640;     0.689136;     9.425071;     2.072663;    16.647074;    26.313040;     1.095873;     3.109721;     0.267804;    20.726034;     1.954834
HE1         ;     0.125869;     0.022056;     0.285406;     1.084363;     0.078889;     0.335703;     3.368602;     0.894305;     0.249469;     0.278554;     6.136314;     1.133207;     1.085246;     0.042709;     0.204145;     0.110529;     0.003717;     0.235549;     0.453463;     0.018644;     0.192893;     0.087242;     0.565628;     0.264243;     3.109254;     0.017713;     0.618657;     0.061415;     3.017672;     2.018661;     0.030770;     0.098375;     0.035853;     2.283637;     0.264243
HE2         ;     0.740519;     0.081423;     0.744521;     3.079114;     0.372888;     1.576095;     9.241733;     2.552462;     1.045029;     0.956266;     5.746666;     2.752501;     2.744551;     0.204099;     0.588988;     0.285822;     0.006266;     0.996337;     1.709862;     0.041959;     0.669357;     0.282435;     1.417114;     0.740103;     9.392708;     0.126268;     1.421616;     0.260470;     4.475459;     6.279245;     0.206160;     0.347510;     0.076136;     4.500223;     0.740103
HE3         ;     0.355531;     0.127817;     0.462717;     3.782223;     0.199451;     0.794099;     6.350465;     1.476311;     3.085810;     0.637544;     1.367554;     1.700896;     1.420676;     0.220699;     0.721006;     0.177658;     0.003961;     0.906379;     1.925775;     0.032823;     0.964794;     0.201932;     1.055741;     0.286323;     7.003762;     0.040958;     1.118237;     0.247023;     7.778208;     2.253056;     0.093715;     0.429341;     0.232906;     4.804295;     0.286323
HE4         ;     0.277753;     0.086321;     0.358401;     2.166636;     0.161974;     0.676883;     5.470424;     1.696705;     0.767233;     0.441308;     0.308082;     1.388341;     1.339908;     0.166737;     0.566512;     0.235582;     0.001782;     0.577374;     2.523959;     0.031794;     1.732658;     0.203385;     0.757163;     0.151151;     6.184043;     0.027108;     1.135201;     0.189719;     2.475260;     1.587689;     0.077460;     0.343883;     0.081440;     3.544978;     0.151151
HE7         ;     0.553634;     0.097803;     2.297334;     0.681458;     0.320656;     1.256763;    21.962397;    37.129845;     0.110602;     1.115152;     0.105565;     6.419647;     7.422373;     0.197340;     0.609084;     1.030692;     0.004180;     1.074835;     0.361537;     0.104111;     0.119462;     0.027384;     5.699654;     0.289510;     6.322626;     0.128531;     0.520557;     0.233160;     0.516820;     4.313530;     0.164842;     0.316352;     0.015179;     0.845909;     0.289510
HE6         ;     0.082863;     0.004782;     0.218837;     0.058185;     0.033815;     0.128381;     3.114316;     2.757985;     0.007434;     0.105207;     0.011733;     0.505935;     0.581200;     0.019955;     0.032163;     0.078377;     0.000231;     0.141785;     0.040724;     0.010506;     0.010401;     0.001997;     0.667284;     0.023639;     0.673362;     0.013860;     0.021517;     0.014282;     0.069120;     0.478043;     0.021057;     0.023609;     0.001549;     0.059223;     0.023639
HE9         ;     0.660291;     0.026899;     2.178670;     0.209673;     0.229723;     0.951907;    40.619911;    20.380877;     0.023397;     0.983325;     0.041967;     5.426093;     5.459463;     0.108636;     0.242497;     0.758541;     0.002271;     0.800117;     0.094974;     0.132298;     0.029244;     0.021160;     7.577061;     0.141581;     3.225337;     0.109195;     0.189159;     0.060947;     0.258948;     0.895621;     0.110524;     0.115156;     0.008574;     0.364391;     0.141581
