            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
HE8         ;     0.041210;     0.001071;     0.191103;     0.002781;     0.297910;     0.016749;     0.109118;     1.260280;     0.404286;     0.343454;     0.016800;     1.221854;     0.261426;     0.856088;     0.002712;     0.004809;     0.037292;     0.028477;     0.007999;     0.017768;     0.220914;     0.016657;     0.232322;     0.005595;     0.283950;     0.277696;     1.312208;     0.002154;     0.020357;     0.008480;     1.956923;     1.144275;     0.005628;     0.027544;     0.008410;     0.164011;     0.169280;     3.266375;     0.004121;     0.011656;     0.000038;     1.417104;     0.031113
HE5         ;     1.215894;     0.496622;     3.801933;     0.075400;     3.943663;     0.346363;     3.908212;    29.407486;     7.676510;     1.264567;     0.578416;     3.600604;     5.606547;    14.406078;     0.055379;     0.267617;     1.073706;     0.497760;     0.124402;     1.014521;     2.891386;     0.531399;     2.315035;     0.096845;     5.958754;     2.866289;    28.329235;     0.065568;     0.667929;     0.552722;    12.893057;     6.825495;     0.257278;     0.866877;     0.138668;     2.495357;     2.651159;    41.158962;     0.047597;     0.335054;     0.006266;    23.238506;     1.675854
HE1         ;     0.023671;     0.005286;     0.103433;     0.001782;     0.145277;     0.007075;     0.076406;     0.771389;     0.204462;     0.248607;     0.010599;     2.841315;     0.156122;     0.484026;     0.002742;     0.001844;     0.016923;     0.019680;     0.007741;     0.009765;     0.100661;     0.014955;     0.078042;     0.004028;     0.184711;     0.407791;     0.616891;     0.001689;     0.007210;     0.005058;     3.468782;     1.483914;     0.002225;     0.017217;     0.007189;     0.217022;     0.238715;     1.890319;     0.005706;     0.009921;     0.001430;     0.783985;     0.045390
HE2         ;     0.082800;     0.003630;     0.366422;     0.005790;     0.408233;     0.026144;     0.232449;     2.684440;     0.812950;     0.587629;     0.039531;     3.291575;     0.557426;     1.753963;     0.005667;     0.007328;     0.058572;     0.072482;     0.016453;     0.031045;     0.261238;     0.043685;     0.314140;     0.010903;     0.616128;     0.944874;     2.036606;     0.006465;     0.032957;     0.018148;     4.146881;     3.338422;     0.008679;     0.052662;     0.015667;     0.347010;     0.442802;     5.630732;     0.009763;     0.022890;     0.001289;     3.020573;     0.078959
HE3         ;     0.062909;     0.003479;     0.280507;     0.004444;     1.016140;     0.020691;     0.172547;     1.768507;     0.617965;     1.078536;     0.029046;     2.830682;     0.368904;     1.237752;     0.005521;     0.013551;     0.064804;     0.036161;     0.012222;     0.044107;     0.586827;     0.029834;     0.555367;     0.009941;     0.520140;     0.351264;     1.898164;     0.003658;     0.038421;     0.013948;     8.998941;     1.159785;     0.012497;     0.065714;     0.021791;     0.506383;     0.242786;     5.657263;     0.009516;     0.027164;     0.000192;     1.869068;     0.087859
HE4         ;     0.051724;     0.030241;     0.215709;     0.004073;     0.656480;     0.015184;     0.160662;     1.603330;     0.498094;     0.203672;     0.025616;     0.434280;     0.268778;     0.703669;     0.002964;     0.011572;     0.064338;     0.019056;     0.006173;     0.044666;     0.599484;     0.028578;     0.304235;     0.008519;     0.408149;     0.178241;     2.008692;     0.002801;     0.042526;     0.027239;     2.051072;     0.611433;     0.010312;     0.071690;     0.008746;     0.362368;     0.120466;     3.140801;     0.005168;     0.018513;     0.000064;     1.251314;     0.002310
HE7         ;     0.129432;     0.018673;     0.488815;     0.011703;     0.220029;     0.036791;     0.371612;     3.059351;     0.375800;     0.060725;     0.077702;     0.236599;     0.893167;     3.503127;     0.008339;     0.019218;     0.061702;     0.127512;     0.024345;     0.097813;     0.147253;     0.064610;     0.082724;     0.002361;     0.876433;     0.813144;     1.693625;     0.010690;     0.031165;     0.031709;     0.601519;     0.760765;     0.014953;     0.048846;     0.016125;     0.158908;     0.616043;     4.186730;     0.004423;     0.032965;     0.002252;     6.197538;     0.538767
HE6         ;     0.019400;     0.003241;     0.077569;     0.001841;     0.024630;     0.005974;     0.067298;     0.556437;     0.345408;     0.008926;     0.012643;     0.027975;     0.129501;     0.377346;     0.001046;     0.003101;     0.010634;     0.016300;     0.003101;     0.015309;     0.015507;     0.010706;     0.012152;     0.000346;     0.143960;     0.069449;     0.355211;     0.001594;     0.004398;     0.005708;     0.077659;     0.085982;     0.002269;     0.007711;     0.002427;     0.028977;     0.072835;     0.728760;     0.000570;     0.004759;     0.000245;     0.629403;     0.090687
HE9         ;     0.154360;     0.024606;     0.686433;     0.012422;     0.123870;     0.048682;     0.450545;     3.419372;     0.185382;     0.061208;     0.108189;     0.143666;     1.216910;     3.251648;     0.007844;     0.018371;     0.051755;     0.140477;     0.025070;     0.123372;     0.092623;     0.097829;     0.076856;     0.002670;     1.064686;     0.437436;     2.045094;     0.012829;     0.030577;     0.029112;     0.508918;     0.389947;     0.016480;     0.043305;     0.025620;     0.223454;     0.615394;     5.402059;     0.003724;     0.044140;     0.002099;     5.253414;     0.691552
