EEZ100	    0.7960
EEZ108	   43.5633
EEZ109	    1.5619
EEZ110	    0.5855
EEZ119	    0.0502
EEZ123	    1.3050
EEZ185	    3.8662
EEZ187	    0.0334
EEZ188	    1.1028
EEZ189	   17.3870
EEZ190	   13.5120
EEZ191	   20.4565
EEZ209	   38.2316
EEZ212	   11.8899
EEZ213	  127.6605
EEZ215	   12.7065
EEZ216	   82.5571
EEZ224	    8.2161
EEZ273	   26.5613
EEZ48	   13.8876
EEZ65	   19.9612
EEZ71	   23.7783
EEZ91	    7.1350
EEZ99	    0.3487
HE1	    2.4097
HE2	    6.2433
HE3	    6.0315
HE4	    4.1615
HE5	   48.5318
HE6	    0.8437
HE7	    7.4136
HE8	    2.3926
HE9	    7.3741
OR1	  142.4380
OR2	  185.6984
OR3	   65.4309
OR4	   51.8907
OR5	  168.1014
