EEZ100	    0.0458
EEZ108	    7.9964
EEZ109	    0.4765
EEZ110	    0.2443
EEZ119	    0.0029
EEZ123	    0.0414
EEZ185	    0.8068
EEZ187	    0.0038
EEZ188	    0.7447
EEZ189	    6.9563
EEZ190	    4.7362
EEZ191	    5.1226
EEZ209	   17.0660
EEZ212	    0.6584
EEZ213	   25.9916
EEZ215	    0.6746
EEZ216	    4.9794
EEZ224	    0.2832
EEZ273	   10.6221
EEZ48	    1.5093
EEZ65	    0.7935
EEZ71	    1.1607
EEZ91	    7.6952
EEZ99	    0.1271
HE1	    0.5205
HE2	    1.0308
HE3	    1.3427
HE4	    0.7373
HE5	   14.0797
HE6	    0.3288
HE7	    2.8495
HE8	    0.5022
HE9	    4.6260
OR1	    6.2078
OR2	   43.5084
OR3	   16.2151
OR4	   26.3303
OR5	   18.3723
