EEZ100	    0.0203
EEZ108	    6.4885
EEZ109	    0.3645
EEZ110	    0.2135
EEZ119	    0.0013
EEZ123	    0.0345
EEZ185	    0.8645
EEZ187	    0.0040
EEZ188	    0.6626
EEZ189	    5.4289
EEZ190	    4.7099
EEZ191	    5.3633
EEZ209	   13.0432
EEZ212	    0.7155
EEZ213	   17.7512
EEZ215	    0.7519
EEZ216	    4.4145
EEZ224	    0.2480
EEZ273	    8.4361
EEZ48	    1.9923
EEZ65	    0.3900
EEZ71	    0.9585
EEZ91	    5.2679
EEZ99	    0.0867
HE1	    0.4380
HE2	    0.9685
HE3	    0.9232
HE4	    0.7080
HE5	   12.8640
HE6	    0.3384
HE7	    3.0252
HE8	    0.4826
HE9	    4.2134
OR1	    5.5447
OR2	   34.6501
OR3	   13.6886
OR4	   19.3602
OR5	   16.3026
