EEZ100	    0.3261
EEZ108	   24.9730
EEZ109	    1.0773
EEZ110	    0.4680
EEZ119	    0.0421
EEZ123	    1.0089
EEZ185	    4.1823
EEZ187	    0.0287
EEZ188	    1.2981
EEZ189	   19.1101
EEZ190	   14.1710
EEZ191	   18.0420
EEZ209	   27.7270
EEZ212	    8.5196
EEZ213	   81.8496
EEZ215	    7.1151
EEZ216	   41.0958
EEZ224	    5.3904
EEZ273	   19.6088
EEZ48	   11.2220
EEZ65	    9.1941
EEZ71	   24.3081
EEZ91	    4.9431
EEZ99	    0.2236
HE1	    2.3096
HE2	    5.4489
HE3	    5.4062
HE4	    3.7755
HE5	   45.1301
HE6	    0.9132
HE7	    8.2912
HE8	    1.9536
HE9	    8.7382
OR1	   81.0893
OR2	  140.3857
OR3	   40.1577
OR4	   36.1498
OR5	  131.0126
