EEZ100	    0.7786
EEZ108	   32.5330
EEZ109	    1.1102
EEZ110	    0.3952
EEZ119	    0.1024
EEZ123	    1.8036
EEZ185	    5.8710
EEZ187	    0.0596
EEZ188	    1.3709
EEZ189	   25.7668
EEZ190	   18.8047
EEZ191	   30.9690
EEZ209	   34.0183
EEZ212	   16.7359
EEZ213	  136.9428
EEZ215	   15.7377
EEZ216	  105.7597
EEZ224	   10.7568
EEZ273	   28.3337
EEZ48	   19.4778
EEZ65	   23.1173
EEZ71	   43.3041
EEZ91	   14.8004
EEZ99	    0.3593
HE1	    4.1014
HE2	    9.6129
HE3	    5.7693
HE4	    3.6499
HE5	   53.4794
HE6	    0.9751
HE7	    9.8191
HE8	    2.7661
HE9	    7.9455
OR1	  188.4747
OR2	  242.7413
OR3	   48.6287
OR4	   56.2813
OR5	  202.8955
