EEZ100	    0.6155
EEZ108	   34.1367
EEZ109	    1.3818
EEZ110	    0.4088
EEZ119	    0.0474
EEZ123	    1.0771
EEZ185	    3.9943
EEZ187	    0.0371
EEZ188	    1.1618
EEZ189	   22.7047
EEZ190	   16.6889
EEZ191	   23.0532
EEZ209	   34.1308
EEZ212	   10.9767
EEZ213	  108.9853
EEZ215	   17.3072
EEZ216	   88.5754
EEZ224	    7.3918
EEZ273	   29.4605
EEZ48	   18.0459
EEZ65	   13.9270
EEZ71	   27.7230
EEZ91	   14.4634
EEZ99	    0.3191
HE1	    3.5763
HE2	    8.0968
HE3	    5.6498
HE4	    3.4031
HE5	   45.6771
HE6	    0.8093
HE7	    7.6296
HE8	    2.1556
HE9	    7.2601
OR1	  157.7901
OR2	  190.0291
OR3	   47.3492
OR4	   54.4322
OR5	  204.4514
