EEZ100	    0.0816
EEZ108	    7.4225
EEZ109	    0.6001
EEZ110	    0.1768
EEZ119	    0.0064
EEZ123	    0.1788
EEZ185	    1.0370
EEZ187	    0.0077
EEZ188	    0.5279
EEZ189	    6.9093
EEZ190	    3.9325
EEZ191	    5.4872
EEZ209	   14.3859
EEZ212	    2.0137
EEZ213	   27.7822
EEZ215	    2.8972
EEZ216	   14.7726
EEZ224	    1.1559
EEZ273	   12.2950
EEZ48	    3.7456
EEZ65	    2.0563
EEZ71	    3.2292
EEZ91	   12.4805
EEZ99	    0.1207
HE1	    0.9733
HE2	    2.2207
HE3	    2.3864
HE4	    1.2658
HE5	   17.5191
HE6	    0.3186
HE7	    2.1183
HE8	    1.1051
HE9	    2.1882
OR1	   26.0409
OR2	   48.2335
OR3	   13.5135
OR4	   28.6219
OR5	   37.1702
