EEZ100	    1.0178
EEZ108	   47.1879
EEZ109	    2.0348
EEZ110	    0.7137
EEZ119	    0.0873
EEZ123	    2.3164
EEZ185	    9.4590
EEZ187	    0.1012
EEZ188	    2.4039
EEZ189	   44.5010
EEZ190	   29.9111
EEZ191	   48.2318
EEZ209	   63.3797
EEZ212	   21.2666
EEZ213	  196.8792
EEZ215	   28.1046
EEZ216	  162.5272
EEZ224	   14.0274
EEZ273	   50.5888
EEZ48	   36.5242
EEZ65	   26.3726
EEZ71	   51.6004
EEZ91	   22.3884
EEZ99	    0.6488
HE1	    7.2330
HE2	   16.8687
HE3	    9.6039
HE4	    6.0706
HE5	   79.1795
HE6	    1.4799
HE7	   14.9620
HE8	    4.7899
HE9	   11.2261
OR1	  269.9761
OR2	  374.0735
OR3	   75.9057
OR4	   98.1226
OR5	  343.7921
