EEZ100	    0.1516
EEZ108	   13.7046
EEZ109	    1.0521
EEZ110	    0.3541
EEZ119	    0.0142
EEZ123	    0.2690
EEZ185	    1.8138
EEZ187	    0.0135
EEZ188	    0.8721
EEZ189	   11.4507
EEZ190	    6.4166
EEZ191	    9.5462
EEZ209	   28.9554
EEZ212	    3.6144
EEZ213	   52.2687
EEZ215	    4.6778
EEZ216	   24.3732
EEZ224	    1.5979
EEZ273	   24.8741
EEZ48	    6.5209
EEZ65	    3.5088
EEZ71	    6.4014
EEZ91	   26.3194
EEZ99	    0.2657
HE1	    1.8320
HE2	    4.2762
HE3	    3.8624
HE4	    2.1034
HE5	   27.3262
HE6	    0.5321
HE7	    3.5947
HE8	    1.9830
HE9	    3.4808
OR1	   41.7356
OR2	   84.7719
OR3	   26.1203
OR4	   57.8885
OR5	   75.0397
