EEZ100	    0.0378
EEZ108	   11.4683
EEZ109	    0.5449
EEZ110	    0.2956
EEZ119	    0.0021
EEZ123	    0.0469
EEZ185	    0.9199
EEZ187	    0.0050
EEZ188	    0.7669
EEZ189	    7.9034
EEZ190	    6.0037
EEZ191	    5.8120
EEZ209	   21.3785
EEZ212	    0.7946
EEZ213	   28.7283
EEZ215	    0.7530
EEZ216	    5.9349
EEZ224	    0.2992
EEZ273	   12.9126
EEZ48	    2.1949
EEZ65	    0.6876
EEZ71	    1.0943
EEZ91	    8.1772
EEZ99	    0.1695
HE1	    0.5315
HE2	    1.2949
HE3	    1.2827
HE4	    0.9070
HE5	   14.9118
HE6	    0.3199
HE7	    2.9055
HE8	    0.5055
HE9	    4.3589
OR1	    6.9189
OR2	   48.3879
OR3	   20.8587
OR4	   31.3902
OR5	   26.2878
