	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.40801137533116455	0.039921352461745115	0.9013338947612423	0.057180272156017	1.049490108942497	0.15871293892018834	1.1230855375160123	6.9950266917481185	1.7833408415790126	0.8185093399409463	0.6012513711590762	3.5689159821180367	1.996215918450513	4.606696330344991	0.05005978055381111	0.08342788500380599	0.45281924407756097	0.2019449407622996	0.007514394335925428	0.6444013395887601	0.5424071001436591	0.07896329515778584	0.4967882080717814	0.03536032719878683	1.4131523580390752	0.9302763811329379	4.620322349686024	0.05735806674076974	0.3755801970261156	0.09810704074700838	4.191461566689925	3.753777407373421	0.07862930780340974	0.2878779639188367	0.03515975075081688	1.3137842316474861	0.48409788457691927	6.330857351634908	0.017223568956672423	0.17034534867086482	0.005694918047481394	3.2998234493760474	nan	
HE5	9.676520867036528	1.1808527193926526	21.43273219699755	1.2100064259058636	13.902011366782332	3.604374931826985	26.85076376365933	172.89770988759105	35.266429008621635	5.731440985902309	13.879862982532742	18.418182905921757	47.2874769367268	93.68903197048844	1.1345807538099717	1.8723199912403434	8.940533199901303	3.9013766125170597	0.16493894033349502	14.407470095235254	7.796251971816543	1.983214422109798	5.769420727153114	0.53243770849286	32.63489145199678	11.29373927101796	100.35434301420374	1.478487489114274	6.656066154191024	2.3043366019240907	47.04326626298354	33.15120099661548	2.067192052494616	5.840178284421344	0.9857862492778536	21.15489435366231	9.795951579903425	93.55436143666033	0.28220566945560405	3.4244201396018528	0.14861367115273147	64.30820453439536	nan	
HE1	0.42711892362050624	0.025492141727808892	1.0342530523170723	0.04869379620885106	1.0775919323846914	0.1849403253260505	1.2099315799965122	7.069563292707593	1.7079688063006895	0.8676705217701605	0.7830494896179664	10.064681491473266	2.2083973242144666	5.463065242807942	0.03626201140598801	0.05397989035388481	0.36073006540344	0.2607158852015347	0.012126896732021776	0.522246852962653	0.557348797357481	0.09541800033649604	0.4821745060265467	0.03348085442867708	1.4903879198493015	1.8982740592188907	4.50843668039307	0.05731741067219065	0.27528139431206655	0.0676376164991775	7.375046426188509	6.1740248902372805	0.0694989977873474	0.2607482029589749	0.0445955814038041	1.4022008119756653	0.7169197516068446	5.580469128486519	0.022151411976043044	0.16987509962026617	0.009479541285490422	3.9150739989834964	nan	
HE2	1.1567938697810594	0.09198899796463933	2.389073812204685	0.1411894425871065	2.9184752652165415	0.4715682248260514	2.9243621167481955	17.186526024733414	4.729549509262998	1.9448307902700421	1.8044578764310775	13.115990757374547	5.454607810254255	13.385831113741071	0.12790719597233263	0.19264548092504172	1.0849119762829735	0.6167738235665747	0.02231789902914529	1.6825549849373542	1.4612834074839867	0.2147249016600714	1.2756154066993002	0.09353613649551173	3.6985222449131405	3.861921055746473	11.862272550167326	0.17620415189111904	0.8863118756200646	0.22135043863789194	12.92919253210328	14.18820595661443	0.19749019641247637	0.7884459449707283	0.0911021966939119	3.526396070607914	1.49215735347445	14.75388826170416	0.05087382810426049	0.49275407783712977	0.017779999500614683	9.90059985749369	nan	
HE3	0.8668014383658474	0.06838110667696322	1.9887106094226568	0.15519672279500893	3.4032982115365944	0.29360696679651416	2.100913800867653	13.561821101406666	2.9902112956909863	3.9047730195276693	1.1490463783495128	8.871189336992153	3.8024492099508134	8.672993396170318	0.13752365587539864	0.16726104423921415	0.7690772895141746	0.4017469462968352	0.017033429097128818	1.4186232220577233	1.5156457792968094	0.163350412979734	1.4322175689695058	0.09113541299407296	2.8944207646253517	1.6008348032537791	9.777985819512542	0.10451668150861447	0.8688301197708518	0.2136238759243315	18.498256289551808	5.006767449049389	0.18007691337058493	0.5764382720218367	0.1279715859045871	4.083626721029127	0.9576637800722586	11.375740463205014	0.06408529853816407	0.39385184558355335	0.008775166637754019	5.742731878787997	nan	
HE4	0.6949158196660744	0.07622391843042263	1.501412239407408	0.1361198487999105	1.7771704946740723	0.23788789133106722	1.8210334697086352	11.530028385144357	2.4566778547653625	0.9565056659792859	0.9588715463405607	2.1831019244295122	3.0753769732361707	6.609052123155613	0.09472320072698161	0.14124350378905906	0.6480746234362145	0.2751923451337905	0.009463070685513166	1.0648140461669282	1.2829544393302779	0.13756248560564047	1.2578101012547351	0.0669460396518455	2.275997308231382	0.8625541104343686	7.757638629149213	0.08142204858752461	0.7103102609331127	0.18330751112354568	4.508985633869131	2.841899040783975	0.14863178910374045	0.43822528305819425	0.09253859015074517	2.2086034202453346	0.6524506126136801	6.935815934251079	0.03531374211997982	0.26889821565043753	0.007826573805050778	4.277131058638893	nan	
HE7	0.900408666904365	0.08303508340511112	4.520861647701348	0.06940105144571736	0.6721458431476878	0.36196388557489373	2.715583351459509	23.58211031943162	7.110048935944498	0.19618392720363467	2.435044011728875	0.8074899007617323	8.827390088431917	25.746302111559597	0.07313526764263929	0.12375903502882307	0.6523173187925069	1.0589529353931193	0.02661506718181508	1.449296913236095	0.2646082993243635	0.31074205450299236	0.17799754758842315	0.020850847453045926	6.851986303374617	2.348012588534388	7.656508013949587	0.2508262898743388	0.3879275803167926	0.1543876532862421	2.7999829908223006	3.526033362937858	0.14893096839435813	0.48109651147960203	0.07102860904648979	0.9126591827868543	2.3060354354928783	10.389567574273007	0.0185988910414186	0.3415933647763721	0.02644307504075785	17.273486752566416	nan	
HE6	0.12894776859384915	0.011683848358257526	0.5124975995718112	0.01130587720834642	0.0898043314571294	0.047991749783216305	0.3658317341264659	3.1046387368720296	1.1273361030138855	0.022760017034982174	0.27889766533752347	0.08871710113174296	1.046168471795213	2.4297895815536514	0.009715021881184673	0.015527412104762344	0.0891547345075167	0.10229574789137942	0.0030647921113327605	0.20953087126471828	0.04051185304986422	0.04042678604174502	0.02701440738071306	0.003107577606237841	0.7511574781444627	0.194541334845771	1.060181213677656	0.029900860433350454	0.05669631380998131	0.01906055797885928	0.3749497204360212	0.4170539708210297	0.01916018360817537	0.059213122972878195	0.014006280228909915	0.13644197279262388	0.24322317200121987	1.480041527911918	0.002082174679163692	0.04426787075186423	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.8873082284078393	0.10167447159790448	4.928062433992451	0.08417444098013127	0.5756451109309787	0.35173683658378413	2.658048243179739	25.815913194750266	3.707520446694769	0.17437779534944187	2.130871142886988	0.598231270081282	8.620438681936317	21.789354568670007	0.07945716227210954	0.12271532780739396	0.6631557049181819	0.8663963911149829	0.021670962103518192	1.4519213284066497	0.2597428223762126	0.34105459228313806	0.17972478433889347	0.018285020162418703	6.9750047629278455	1.3274339681264824	6.624721938454432	0.25327036850828744	0.35040621810946176	0.1720966387683597	2.551401250392813	1.657818336487417	0.13645658920115403	0.44021638707751837	0.08110053407626971	0.970039956356754	2.0377981920090034	9.58942682569971	0.015483362693935515	0.32791801251052766	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.40054198855418766	0.10706314524977249	2.25659161925824	0.10486367382675164	0.0914646616579201	0.2676005724029366	0.6223607881229393	6.025004663335616	0.46774873351546226	0.08423158800480816	12.56270154219923	0.1410291682062561	8.960073593715139	11.245748850459245	0.06882509594135855	0.05089701537489258	0.0838530154489912	1.1098988282382323	0.0704376423302427	1.0871441863799554	0.0417587920359642	0.23734918508918304	0.029092937417967844	0.041819829179407575	2.1353740188643457	0.5485201783101955	0.43266883095218484	3.797174329440669	0.09546799668478283	0.0686818969216784	0.31944669987400903	0.33712713829012264	0.06928857134057266	0.06189794841591458	0.1098818335728761	0.12990871203410428	53.59712553232086	0.5475854369446965	0.021134195807659937	1.5233862572586387	0.0716679377290453	3.800034133698135	nan	
