
	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.41791202672422467	0.03957344789819292	0.8804461056352997	0.06760961387829768	0.9430530090754302	0.14885356535573135	0.9883385510054565	6.029742523970498	1.833199914801684	0.6556251241557906	0.5550940811443026	3.049433875863873	1.8788660204637526	4.4270602571517434	0.04989457870483809	0.08296166792652376	0.4691828938215048	0.1911517466687478	0.008865757478872725	0.5924993221280143	0.6098458676496823	0.07420182150605048	0.5549231407156211	0.043896736684789085	1.3225096867057067	0.8624106370975927	4.7069856074840395	0.05368619057029753	0.3838322412989143	0.10365459082900404	4.80524767109297	3.7414145435058734	0.07798033701453018	0.2777017064692473	0.03495918699468872	1.3854140716675565	0.5215062140637308	6.822257539736225	0.01855540203078131	0.1839376335309335	0.005694918047481394	3.2998234493760474	nan	
HE5	9.911327702322533	1.170561884422735	20.93604346363723	1.4307044048783155	12.492098343695062	3.380468304169383	23.629228642957674	149.03855546915509	36.25241633378495	4.590878227785276	12.814323855669642	15.73728021802368	44.507627050105555	90.03566986506944	1.1308365336742654	1.8618569721429121	9.263619631674565	3.6928627727942605	0.1946009988892786	13.24704922316617	8.76557856065813	1.8636269201223472	6.444567358891514	0.6609745933449801	30.541618406768837	10.46983571492058	102.23668663474818	1.3838395470182547	6.80230962768077	2.4346373694083994	53.93215279540966	33.04201930028958	2.0501303830668864	5.633732619165322	0.9801629729840061	22.30829661081538	10.552926968585698	100.81603679186344	0.30402756044855106	3.697663256488822	0.14861367115273147	64.30820453439536	nan	
HE1	0.43748323163205	0.025269984113025612	1.0102849537187344	0.05757525516783508	0.9683048041441534	0.17345168572976236	1.0647648684305546	6.093993388506548	1.7557206099884153	0.6950031793197663	0.7229357932141801	8.599692692026965	2.0785740930121217	5.25003544499988	0.03614234345567986	0.0536782364558907	0.3737658639468446	0.24678160617661712	0.014307756632284653	0.4801835243876608	0.6266453016893706	0.08966431068112322	0.5385993204142097	0.04156353651862745	1.3947911912944406	1.7597907181122494	4.593001301804277	0.053648137170495186	0.2813297277208245	0.07146224582342346	8.455027941871753	6.153691071539633	0.0689253844530782	0.2515309610183017	0.04434119230484673	1.478651280339012	0.7723192299729821	6.0136242964392	0.023864296406797252	0.1834298621229545	0.009479541285490422	3.9150739989834964	nan	
HE2	1.1848641970581737	0.09118733694328089	2.3337086802755653	0.16694155758756493	2.6224895854882946	0.44227403292638606	2.5734992754645396	14.814857952280752	4.86177939476475	1.557807426393931	1.6659319794151426	11.206861335894736	5.13395228187435	12.86385658682009	0.12748509054083015	0.19156892704782905	1.1241177296052938	0.5838095929973537	0.02633147415280054	1.5470369578292569	1.6429682562841237	0.2017770255667181	1.4248899155201553	0.11611688803594666	3.46129096949001	3.580185271446746	12.084772866439701	0.16492413735730663	0.9057854391759609	0.2338668965257816	14.822507928437366	14.141477863887937	0.1958602015397983	0.76057500684165	0.0905825172772416	3.7186614215691542	1.6074627817841076	15.899082832413443	0.0548077077227199	0.5320721680825153	0.017779999500614683	9.90059985749369	nan	
HE3	0.8878349177910173	0.06778518250088571	1.942623617594674	0.1835036824364539	3.0581427988917507	0.275367869300943	1.8488476900249438	11.690347013843358	3.073812344053176	3.1277190995923303	1.0608355742333233	7.579922144138483	3.5789177659004494	8.334793878599266	0.13706981524771703	0.16632634530510088	0.7968696405598293	0.38027508990119835	0.020096663105200228	1.304363051077247	1.7040896313489136	0.15350041006573575	1.5998179076058359	0.11313660092482347	2.7087663101881336	1.484050321562238	9.961391227552815	0.09782586478386716	0.8879195836740604	0.22570342843531055	21.207090066400582	4.990277929913948	0.1785906398703617	0.5560616367975285	0.1272415903443625	4.30627327263387	1.0316665868679082	12.258723713801736	0.06904077091279079	0.42527827735645135	0.008775166637754019	5.742731878787997	nan	
HE4	0.7117783869718318	0.07555964611902773	1.4666180500064223	0.16094730003074645	1.5969335664642108	0.2231101069673527	1.602547197575867	9.938933119226943	2.5253622465481507	0.7661600368037718	0.8852602180769188	1.8653352996189394	2.894587324809647	6.351335076969445	0.09441060551126905	0.14045419774925436	0.6714942688787389	0.26048435402058506	0.011164877161434902	0.9790507278413135	1.4424672224997812	0.12926749045163063	1.4050010054007929	0.08310762109654163	2.130009881757482	0.7996288576142517	7.903148441136139	0.07620967486316658	0.7259168125219754	0.1936727977596616	5.169269089410254	2.832539399240629	0.14740504945510466	0.42273436725271546	0.0920107170335842	2.329020385108407	0.7028682828165881	7.474172915844882	0.038044419475193166	0.2903542822469308	0.007826573805050778	4.277131058638893	nan	
HE7	0.9222576467644842	0.08231145350105772	4.416093808265152	0.08205939066169819	0.6039782123879928	0.3394784021038843	2.3897696346906856	20.32787860063259	7.308833398369607	0.15714312024775848	2.248108832801241	0.6899537759192182	8.30846159137289	24.74233651910188	0.07289391457824233	0.12306743682283026	0.6758902836482159	1.0023559019418702	0.0314014304239754	1.332566191129606	0.2975076798331614	0.29200435995712054	0.19882709883720498	0.025884493521668106	6.412484972223491	2.176719815163986	7.800120921800179	0.23476920969274864	0.39645091459469456	0.16311764077873844	3.210004799441391	3.514420561823757	0.1477017594550001	0.4640901317891577	0.07062343653193232	0.9624189756669163	2.4842327301465663	11.196004234699524	0.020037072541026584	0.36884996060700387	0.02644307504075785	17.273486752566416	nan	
HE6	0.13207676690602727	0.011582026553307789	0.5006208224422398	0.013368002001216637	0.08069656329966757	0.045010464247557384	0.32193950855965836	2.6762116912816243	1.158854437589211	0.018230749810899758	0.25748705233782115	0.07580367117497207	0.9846682291073239	2.335041018197952	0.009682961421473709	0.015440640820929503	0.0923765429168903	0.09682842666130076	0.003615953910261783	0.1926546261813563	0.04554878829341904	0.037989057522722705	0.030175675558930526	0.00385778432257408	0.7029766008146258	0.180349109069966	1.0800670032134887	0.027986704968556948	0.05794201444960242	0.020138354222364135	0.42985632630409826	0.41568042601345717	0.01900204410754078	0.05711998609097329	0.01392638341189313	0.1438810304763218	0.2620180745342083	1.594922126986838	0.0022431813271330107	0.0478001157711904	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.9088393179283938	0.1007884041055878	4.813857998190131	0.09952735862397206	0.5172643833394752	0.3298866655022457	2.339137546884676	22.253426104742303	3.811176197248112	0.1396764314677695	1.9672869216373294	0.5111542859869421	8.113676066441508	20.939688384609184	0.07919494637790696	0.12202956211327999	0.6871203394228066	0.8200907774365312	0.025568194288804552	1.3349792280275867	0.2920372665399195	0.3204890567173469	0.20075645953207857	0.022699244575239422	6.527612759738571	1.2305946892500466	6.748981663586264	0.23705682639196513	0.3581051533786772	0.18182799663259844	2.925021432596792	1.652358401017919	0.13533033815284143	0.42465508732589186	0.08063790770972874	1.0229282505021158	2.1952676390422696	10.333756682494819	0.01668063223697167	0.35408341750437117	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.41026139060208244	0.10613011681952729	2.204296670449151	0.12399018455074594	0.08218850627137617	0.25097701274023126	0.5476903931079872	5.193579442447607	0.4808261653840162	0.06746941378515738	11.598279195295477	0.12050133014278346	8.433345140917059	10.807225878952094	0.06859796683732587	0.05061258939730262	0.08688323422331908	1.050578929298643	0.08310490857499078	0.9995823315584715	0.04695076217555102	0.22303706844302792	0.03249743843011873	0.051915640355112314	1.9984064765716532	0.5085044036711724	0.44078438817959853	3.554091625861828	0.09756556770028407	0.07256557601339629	0.3662255960562586	0.3360168282039279	0.06871669477114319	0.059709905086348235	0.10925502841069468	0.1369915647857676	57.73880636864865	0.5900889355658868	0.022768422781299483	1.6449410876202313	0.0716679377290453	3.800034133698135	nan	
