
	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.3694753916961287	0.03997863589917027	1.0158842956074212	0.05853102099662765	1.0901170207812243	0.1806821557406235	1.3905646694812983	8.004580373734127	2.0264600371279884	0.7050864607808012	0.5717336669818067	4.2447903577279344	2.2747840844494456	5.269878937808629	0.05305076963486585	0.09225736531455729	0.4745802277191345	0.2036109416864785	0.0071218963534430135	0.7356502307533747	0.6075661623846033	0.0834393576903854	0.4944509447012695	0.05308670164840809	1.5247283000513072	1.0426849243114331	5.5318498122261515	0.056086984124412265	0.3826601466925521	0.09118797922288076	4.003147719947894	4.202392451229106	0.07887095836269682	0.3352389276238598	0.03420594314060738	1.3528364413876701	0.449379001010722	5.875000355048804	0.015987626611018418	0.15777323324468898	0.005694918047481394	3.2998234493760474	nan	
HE5	8.762589853535884	1.1825471335016051	24.156615187157623	1.2385899690632705	14.44017345651214	4.103296411815884	33.24566312278865	197.85108423709548	40.07422886973488	4.937220924339662	13.19844800505066	21.90618260492869	53.88635514585644	107.17655796686329	1.2023700770686438	2.070474511126932	9.370185427041791	3.933562103361685	0.15632371488489452	16.447605007922657	8.732811370362636	2.095633638546733	5.742277056036227	0.7993523820699342	35.21159079761878	12.658401219058405	120.15290526145361	1.4457234882910142	6.781537661265362	2.141821795651146	44.92970795108232	37.113110794397436	2.0735451303684296	6.800989831071458	0.9590440111640283	21.78372316088179	9.093398412128257	86.81792625051081	0.261954934085877	3.1716852947780034	0.14861367115273147	64.30820453439536	nan	
HE1	0.38677826439870255	0.02552872058637581	1.1656961306345563	0.049844072104610594	1.119306696594552	0.21053996536531008	1.4980943582926756	8.089874431849573	1.9408126870267683	0.7474352551223086	0.7446066281137228	11.970711320375246	2.5165750051543574	6.249531202937338	0.03842860660421916	0.059692780942378044	0.37806555004755865	0.26286673336863553	0.011493474757035027	0.5961983538665206	0.6243027973462585	0.10082680369745417	0.479905996442745	0.05026503629327114	1.6080620228395741	2.1276491415900636	5.397890605091809	0.05604722901405853	0.2804706413258018	0.06286743052333123	7.043700584095197	6.911884423799218	0.06971258826848446	0.3036458461421528	0.04338580021888836	1.443881202779612	0.6655031803402743	5.178644264150193	0.020561853612959834	0.15733769030957462	0.009479541285490422	3.9150739989834964	nan	
HE2	1.0475366472371765	0.09212099364323661	2.6927008747503014	0.1445247096064841	3.031452639937047	0.5368432090038753	3.6208414270151756	19.666962682578657	5.374319283605728	1.675330740670555	1.7158702135137247	15.599871607487685	6.215788041261238	15.312862926670201	0.1355494393523318	0.21303386162899063	1.137049229894035	0.6218620706709216	0.021152172298474988	1.920809108985277	1.6368265677315008	0.22689665924967348	1.2696139575576004	0.14042644298982532	3.990540371042162	4.32857046075247	14.202539392879762	0.17229938230725128	0.9030194750032096	0.20573955799500684	12.34831019732585	15.883842630477254	0.19809714079174154	0.9181591028477905	0.08863079212880881	3.631218122554485	1.3851417290145316	13.69152611746621	0.04722318411765399	0.45638700828328543	0.017779999500614683	9.90059985749369	nan	
HE3	0.7849335100107124	0.06847922722158019	2.241455567534721	0.15886287871693158	3.535043613635065	0.3342483609854692	2.601276935302511	15.519124058307758	3.397860662418981	3.3636788905668014	1.0926353451127835	10.551197940192287	4.3330738247180784	9.921562427538703	0.14574046682741412	0.18496289652515507	0.8060365807437607	0.40506126940535214	0.016143725116141646	1.6195039279788965	1.697719460932371	0.17260998936598057	1.4254793461047788	0.13682222033813066	3.1229507752471144	1.7942692618219322	11.707050921089122	0.10220054108523886	0.8852081758168521	0.19855791603716486	17.66716724233517	5.605127701929207	0.18063034170470546	0.6712724569930403	0.12449999495414392	4.205012442800402	0.888981353779586	10.55662377908632	0.05948661551280238	0.3647841257888908	0.008775166637754019	5.742731878787997	nan	
HE4	0.6292821969940499	0.07633329268235695	1.6922265146267332	0.13933535864304136	1.8459667114219025	0.2708165907752658	2.2547390384177817	13.194093888047638	2.7915917028913917	0.8239602919995704	0.9117969149857608	2.5965335259184608	3.504540028831243	7.5604950023021935	0.10038275528280734	0.15619182395407497	0.6792189298312376	0.277462620881176	0.008968787848319611	1.2155944605454052	1.4370750401529369	0.1453602641365426	1.2518924215897262	0.10050654830088653	2.4556994771012715	0.9667795351930509	9.288116400989566	0.07961769644616741	0.723700106656555	0.17037963216968788	4.306406076330923	3.1815352324000403	0.1490885774943309	0.5103210122450039	0.09002821935348383	2.2742541122864086	0.605657685865352	6.43639854967753	0.03277967096554117	0.24905253491170523	0.007826573805050778	4.277131058638893	nan	
HE7	0.8153665927109479	0.08315423104693732	5.095417333362637	0.07104048732531028	0.6981653450750037	0.4120673184611115	3.3623389665610133	26.98558643912499	8.079347309714787	0.1689982314729226	2.315498490097412	0.9604107695138016	10.059235724349078	29.45275431558667	0.07750497890663516	0.13685690947469598	0.6836655149856162	1.0676890619945947	0.025224887254398507	1.6545210929150027	0.29639554665313184	0.32835657862694806	0.17716011396729492	0.03130352023140485	7.392987294601633	2.6317311476581646	9.167034075480311	0.24526785747065225	0.39524028680295054	0.14349936572278543	2.6741854475490108	3.947430648947369	0.14938867624926694	0.5602453081037946	0.06910175727978428	0.9397879585545484	2.140649511829167	9.641460831824707	0.01726425725685742	0.3163825137358655	0.02644307504075785	17.273486752566416	nan	
HE6	0.11676887015928038	0.01170061359678387	0.577630849086639	0.011572951847123793	0.09328075550892063	0.05463481974180201	0.45295987478966754	3.5527141490420817	1.281023519399964	0.01960610475094168	0.26520552395363967	0.10551817339956127	1.1921593086682647	2.779583463053554	0.01029547836835597	0.017170735310782323	0.09343921389871189	0.10313966509912571	0.0029047093865448037	0.23920098287538424	0.045378519348430256	0.04271839281870755	0.026887311399324747	0.004665427565310607	0.810465381320451	0.2180484435733739	1.26934070914056	0.02923824284404547	0.0577650790197169	0.017716299989465688	0.3581039917882176	0.46689621374213536	0.0192190683830043	0.06895471809118399	0.013626320292113414	0.14049770767701977	0.22577951595902998	1.373470293043958	0.0019327603583861154	0.04100073851076737	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.803503468451321	0.10182036503267967	5.554369211636009	0.08616286328516565	0.5979289637971602	0.40042463027733416	3.291101036629529	29.541781782262124	4.212959097269113	0.15021382965595417	2.026258617988518	0.7115231458672023	9.823404639445178	24.926162367919527	0.08420459628277223	0.13570274287435083	0.6950247578245751	0.8735439689788017	0.02053902671074562	1.657517132040314	0.29094558267445997	0.3603873934161091	0.17887922450397128	0.027451426129075845	7.525718719944758	1.4878324492112387	7.931690483409664	0.24765777413504453	0.3570116206484269	0.15995941372653563	2.436771979338008	1.855944694290944	0.13687595968806346	0.5126396877251943	0.07890045287711037	0.9988743744594119	1.8916499017275854	8.89893467448787	0.014372295431703494	0.3037164529389182	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.3627114758545337	0.10721677093135062	2.5433815381047213	0.10734083037922798	0.09500535891068379	0.30464213332664314	0.7705850487118009	6.894560407708805	0.5315159580190195	0.07255940692935975	11.945951002279292	0.16773699811364962	10.210434962516421	12.864693211172133	0.07293728157592932	0.05628363395102116	0.0878827118926555	1.119055247144346	0.0667584858647292	1.2410866061870516	0.04677525241905536	0.25080340824942277	0.028956062476367398	0.0627843962572487	2.303973226407576	0.6147997866054925	0.5180285724916144	3.7130271021074264	0.09726763526167186	0.06383806240402809	0.30509460909966174	0.3774173019082128	0.06950151512049904	0.07208124431128235	0.10690097828102944	0.13377024587446038	49.7532079691078	0.5081562350538286	0.019617631638773725	1.4109547291051416	0.0716679377290453	3.800034133698135	nan	
