	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.3786239188322605	0.040269302803217465	0.9907796801690778	0.053411497074270314	1.0656391325693628	0.17443239119629048	1.415927150905042	7.749483252759763	1.850805926860275	0.749799414261121	0.5835634135656563	4.044542227055335	2.16458424819362	5.052588059585823	0.051584378430573785	0.09248131711428997	0.4478999007152013	0.2137630043098082	0.007207219573991189	0.6958322562510516	0.515539742367491	0.0837323730134058	0.4648286249754155	0.03839999785393052	1.495152337292924	0.9803862854174706	4.864313291797461	0.05552824890770657	0.3673283858888825	0.09524893667392632	3.8174685194323863	3.9655963256078404	0.08058891516394154	0.31081911117827526	0.03536033551891489	1.2421545070349576	0.46066577200268743	6.02316629846148	0.016389389269405613	0.16185545736116877	0.005694918047481394	3.2998234493760474	nan	
HE5	8.979559083042234	1.1911449084494974	23.559654945535783	1.1302544083872215	14.11592849483354	3.9613640980002924	33.85203011303175	191.54578906682602	36.60058375075471	5.2503140580066985	13.471537214619339	20.872757689414712	51.27587991258443	102.75738844127238	1.1691350285019086	2.0755005216951563	8.843404923600929	4.129689916903134	0.1581965366924719	15.557358135901618	7.410075811909208	2.10299290861458	5.39825998269216	0.5782075134242245	34.52857291301682	11.902083420523255	105.65387599996473	1.431321276456358	6.509826812350819	2.237205499226835	42.84571984088067	35.02186373742737	2.118710816615361	6.305585181915099	0.9914101146916611	20.0014939548314	9.321791606259605	89.00745121572798	0.26853775674345964	3.253749469631711	0.14861367115273147	64.30820453439536	nan	
HE1	0.3963552254820206	0.02571432857449833	1.1368893529295743	0.04548436822140036	1.0941733726745249	0.20325742434563057	1.5254180715777155	7.8320590836046255	1.772582512490913	0.7948337511235309	0.7600132907329461	11.405992603380815	2.3946618286954005	5.991846702099116	0.037366390709794285	0.05983768325643737	0.3568111616111311	0.2759732958973708	0.011631171268313978	0.5639283838995801	0.5297413240394613	0.10118087879189763	0.45115505761387836	0.0363589604525229	1.5768695917034348	2.0005257484399213	4.74651914084599	0.055488889835409526	0.26923323177995245	0.0656671631480427	6.716990508769165	6.522414027758761	0.07123105866157227	0.28152736521330546	0.04484999715371867	1.3257504667866913	0.6822182070193827	5.309248292512007	0.02107856476527169	0.1614086451895881	0.009479541285490422	3.9150739989834964	nan	
HE2	1.0734745517870516	0.09279076447002428	2.6261586314619767	0.1318835887853596	2.963383288275375	0.518273895173489	3.686881881980316	19.040198339615902	4.908471818192939	1.7815715914575632	1.751373299948705	14.86394712951087	5.914669869637628	14.681473577368527	0.13180267927738756	0.21355099450562495	1.0731256959976812	0.6528681778684696	0.021405583942302592	1.8168429509823356	1.3889008296916752	0.22769345586631326	1.1935519922965165	0.10157675918835486	3.9131337449594716	4.069945787302269	12.488697902349656	0.17058294605711963	0.8668388622284797	0.21490194538570148	11.775554824414755	14.988820940207745	0.20241206655649888	0.8512776194881302	0.09162193055455775	3.3341310294180104	1.4199314665226026	14.036822757697115	0.04840988383551836	0.46819556422998804	0.017779999500614683	9.90059985749369	nan	
HE3	0.804369135976022	0.06897710926583608	2.186064535024029	0.1449676434362632	3.4556664451760284	0.32268676793868706	2.6487215737271534	15.024546743510745	3.103333170864419	3.5769860892188596	1.115243073129704	10.053444815580733	4.123162022876059	9.512470484694424	0.1417120137034337	0.18541188803298048	0.7607221780457558	0.4252576662159939	0.016337133521739655	1.5318462838772466	1.440570439384184	0.17321614661827267	1.340079559926944	0.09896966291390939	3.062373244272013	1.6870647456593926	10.294343725193576	0.10118242534301901	0.8497411951804259	0.20740047681619433	16.847705728940593	5.289290345272747	0.18456480795799657	0.6223749429097746	0.12870165794246158	3.86098052814487	0.9113093418112254	10.82285901771688	0.06098149035372524	0.374222549056131	0.008775166637754019	5.742731878787997	nan	
HE4	0.6448637631412738	0.07688827814798584	1.6504080751962167	0.127148133994348	1.8045166964752308	0.26144909169874325	2.2958631790149906	12.773612712575813	2.5496157705670233	0.8762116118802696	0.9306629133747636	2.4740419678024526	3.334765789610356	7.248756038611215	0.09760804738653263	0.15657097460463584	0.6410340622436149	0.2912969358717537	0.009076237581600555	1.1497989136785287	1.2194051312130345	0.14587072809419133	1.1768921450767362	0.07270090473167946	2.4080649731190977	0.9090161133301726	8.167305620850522	0.07882454966582388	0.6947041502582963	0.17796730373190936	4.106660752578878	3.0022623003016737	0.15233600520424226	0.47314768772783955	0.09306651857029102	2.0881866493939465	0.6208696107316919	6.59872280596007	0.03360341097827683	0.2554965193783873	0.007826573805050778	4.277131058638893	nan	
HE7	0.835555767868373	0.08375880852571367	4.969498965291545	0.06482679981183252	0.6824884838350109	0.3978139811227326	3.4236646002775264	26.125585653697897	7.379027275156826	0.17971522929151243	2.3634084907411395	0.9151033585311041	9.57192524189056	28.238340298331163	0.07536264204442235	0.13718912523956428	0.6452306657530777	1.1209241491163056	0.025527091683064395	1.5649681016466135	0.25150130672303483	0.3295096736604605	0.1665465362305216	0.02264324345610316	7.249581602655745	2.47448971775812	8.060834479122365	0.2428245135891052	0.3794044868389024	0.14988995386190754	2.5501479024299996	3.7250010937172315	0.15264264067063446	0.5194353470250953	0.07143382400875979	0.8628994700780638	2.1944148652607613	9.884615904793518	0.017698101132459013	0.32456859385252257	0.02644307504075785	17.273486752566416	nan	
HE6	0.11966016739129255	0.011785683561106994	0.5633563885064867	0.010560702225900657	0.09118619514325545	0.052745010768089566	0.4612214009611468	3.43949307951052	1.1699840503704524	0.020849422979869733	0.2706928938991084	0.10054034995139477	1.1344062403642474	2.6649739741244503	0.010010898162880227	0.017212416720851557	0.0881861741886726	0.10828221947445922	0.002939508988689632	0.2262539351631736	0.03850515651182486	0.04286840768000517	0.025276505426811955	0.0033747134957096705	0.7947443548699774	0.20502042242255614	1.1161674833697777	0.028946973199107457	0.05545064836371514	0.018505276135886605	0.34149394700637936	0.4405875774678054	0.019637695592912605	0.06393184807194492	0.014086185416280062	0.1290029270944805	0.23145027869065474	1.408108847838812	0.0019813298526896307	0.042061591483733674	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.823398902491888	0.1025606556806059	5.417109187375744	0.07862646921077175	0.5845028471000993	0.38657401151132015	3.3511273631550806	28.600317879190285	3.8477786504472355	0.15973961741547185	2.0681839537671234	0.6779570170639749	9.347518778390558	23.898391564155727	0.08187707341741364	0.13603215693675932	0.6559513056841213	0.9170989616714843	0.02078509262057013	1.567801976465421	0.24687683419736114	0.36165297157271653	0.16816265567676272	0.019856850618170867	7.379738366209826	1.3989370079068184	6.974561630288844	0.24519062204511843	0.342707500349456	0.16708303219657472	2.3237464542724573	1.7513660481802262	0.13985737376942478	0.47529746387994637	0.08156320890964963	0.9171517474231979	1.939161287862123	9.123363435633424	0.0147334654640201	0.31157481144030025	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.371692522641462	0.10799629644960872	2.4805292864229256	0.09795206627405678	0.09287207366642906	0.29410461457848297	0.784639734130105	6.674838395026971	0.48544400940500115	0.07716075097303822	12.193124784796012	0.1598239994762162	9.715799771131922	12.334248296039988	0.07092120171688003	0.056420260669937855	0.0829420520119068	1.1748514575732945	0.06755827973004495	1.1739112655503432	0.03969033016362939	0.2516841585777692	0.02722131861579094	0.04541477633148394	2.2592818369067387	0.5780665520446169	0.45551729642634203	3.6760381458474805	0.09337048492955562	0.06668102106359339	0.29094331440300886	0.3561506173061697	0.07101538794614669	0.06683062867506419	0.1105087044020127	0.12282587069409039	51.002828140944786	0.5209717998908726	0.0201106148707578	1.4474617671112735	0.0716679377290453	3.800034133698135	nan	
