	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
EEZ65	0.8363689510161275	0.06539331469615367	4.825329272286512	0.060253788261789336	0.45957938881897237	0.4739085856208413	1.8354959334006093	19.56605534891767	4.099323550716287	0.20317754930781787	4.511662346433155	1.0153494264002678	12.548294065481953	58.06196784310966	0.08421905038371764	0.08002153488687168	0.31161145736298546	4.524945705908375	1.3395933575940118	1.5622775052841475	0.2589003071341473	0.6925216060847984	0.14960758926963377	0.03363606911128548	7.287262934229719	7.1669082544788685	6.470888968340675	0.5576543546426216	0.15342434142440328	0.1966685719140305	2.017800012031435	0.11643278070362938	0.316892402146302	0.13755251570897342	0.5194979584693049	20.358090111729183	5.767369407189443	0.028144008526767822	0.9866495936957396	0.04655930824138841	28.2617632151476	nan	
EEZ71	1.488897511422009	0.19751685807060929	7.951561535063291	0.12483751608840488	0.5969701225288339	0.9007603801046384	2.602992188516979	33.301722665586034	5.835660250967933	0.30324591858700717	9.532759183770347	2.0367099316413246	21.668662028289756	88.78383639113785	0.12561944123823435	0.16405425090145323	0.6102452284921758	7.634804892671117	14.251379572567254	3.170980391462017	0.39439797107052216	1.2899714575147903	0.2741537287726194	0.06512424568637347	11.86899318014484	10.265572638235122	9.248036531831012	1.3774660042373494	0.22713713527699805	0.3582370323492614	3.463305375489147	0.23322356129379926	0.5312069649225589	0.2497751019472517	0.9095729794836722	49.59646208089157	9.27360034649048	0.05963764918286249	2.3651305239515845	0.1265325402234967	39.5684657282832	nan	
EEZ91	0.5528272003046008	0.08509099490005544	2.663967432559868	0.047615104614276677	0.10265484067644304	0.3921946884898923	0.5905926407569361	7.469085080591991	0.5052462179123164	0.04170859984647241	64.4080802302324	0.15824847801251327	17.16768208733691	12.21079142240295	0.08561933930727267	0.09469842482058577	0.11883900358393247	1.1736747587410141	0.14143566779049999	1.9721835287467269	0.0426508734469748	0.5015512530113442	0.033299206178252515	0.03203834113439008	2.744124911530776	0.5507360639671904	0.8841400644158354	39.64252077431282	0.07138755233848844	0.11790546021556746	0.29762291487446646	0.08344422069441605	0.13242233697668848	0.0902588278025034	0.1302157017203331	132.68952688280595	0.865349340995104	0.015850984189052838	17.90387161578595	0.6191003358046762	7.212635257498531	nan	
EEZ99	0.022695238830962652	0.0017059810316567127	0.12873701524345818	0.0025016344293964606	0.004958213234972531	0.017137051206931615	0.037713216837650276	0.3469415452096256	0.02403016108291531	0.0013113823591253378	1.3201222513838977	0.0072913840117796004	0.9642917851093223	0.7572073117417119	0.0019480933498597362	0.0036950962024715523	0.007962066602684758	0.056507926939625946	0.004439914751289422	0.06450700647126503	0.002382360480940398	0.021132244038260348	0.0016713259228752929	0.0017415605007049474	0.13809418936622617	0.0179398620852259	0.06574192039030687	0.21795486084180513	0.005540660082777533	0.003293274338275167	0.013635679866920858	0.003958977970097451	0.008352202108712218	0.0032155363594117384	0.008508360646730316	1.3832820292138945	0.03668774429115842	0.0005432884800133246	0.11142368812856561	0.005331744686746593	0.4491013734181837	nan	
EEZ100	0.04144589814256819	0.0017696411677603217	0.15413285832653698	0.001999347387825997	0.01193351986429498	0.017255999857554886	0.08001287327685092	0.7648844410743711	0.12134723031410803	0.004738650788543818	0.19589025189342837	0.023521803563294582	0.4579029096339866	2.4834898519685527	0.0036536896387062714	0.004366884089216122	0.01590475233823882	0.2492450378664188	0.03263489641019541	0.06638168064326097	0.00661758110066053	0.022542895768076564	0.003959193848215201	0.0016270588379319933	0.2488264809013195	0.17034555661342946	0.21900288732839587	0.024075916322638596	0.01267723377444474	0.00936493300880508	0.05500926239770182	0.0064890325784713885	0.012643395051851705	0.005173424124764612	0.018497160796737574	0.9217557621073885	0.1754043079676639	0.0009949096481948786	0.04402147732012667	0.0025693915290341037	0.9188919397249377	nan	
EEZ108	1.356664972784543	0.15381722011551133	10.268002086173547	0.1590741336153052	0.3990089727089205	1.2778092652231094	2.120672799581903	29.253850589084436	2.863143239734629	0.17973299669600365	23.9927510921318	0.7415283281126807	48.99686412481128	111.00661012566418	0.21397922504580302	0.2545385123476949	0.4730468931823211	20.019897827605174	1.0243183263913764	4.656020800666837	0.24444535194215888	1.6264865348085504	0.16638180126212807	0.11172166720149927	12.494209175706375	3.482016974527278	4.497043086502881	4.4968541326070435	0.2947174319633961	0.30474709605001654	1.5786310104421295	0.3322813977376136	0.36695734643355465	0.2815157628231543	0.4672769741159773	91.45348868344236	4.477150273539412	0.08446984150098164	5.453054147731046	0.2119438703770898	44.01325380957126	nan	
EEZ109	0.07164852431234575	0.006914580318525858	0.6245505180603268	0.010081375586246506	0.046124844726961545	0.0575039638758442	0.14570163471097541	2.0409592310176423	0.11789420009897054	0.011548943972532325	1.531159483940332	0.03926029636260391	2.849354856417723	4.409996128456969	0.014976423390382255	0.010057216440645951	0.02642894626796402	0.35842557348064785	0.021082808256861606	0.1973178667467801	0.02285666858380213	0.0894213891425607	0.012899769098664587	0.004112750702299902	0.634838031641302	0.13540662488563546	0.5581138692274763	0.2099797160241215	0.02674196074257308	0.016302289103801482	0.07558074059240262	0.011583832345252502	0.02061739364748981	0.026220613582394706	0.052579016187882514	3.2986602061963857	0.2045127188130856	0.006364373094737644	0.19960967619778947	0.008940962921007259	4.241164266554366	nan	
EEZ110	0.019043117125888007	0.0018681469211703616	0.17265847395919012	0.0038080096957110055	0.012558743650697752	0.013532682185238043	0.04638507555776298	0.5232211174434657	0.03210302741395852	0.0032908767835868216	0.5681776004209728	0.009210603027634203	0.993195546433678	1.4365505912394125	0.005002758015382294	0.0029521393575271883	0.008373292708566323	0.12712625536831226	0.006970135909735425	0.058594027467855914	0.005825730600113248	0.026200468427513154	0.003114033598497566	0.001648489583609825	0.17729991137442305	0.03828717314394836	0.15187064156629168	0.07751963875104285	0.007230376909286572	0.005506634447729781	0.018974185981116137	0.0038020678794574887	0.00698578810354859	0.007997697616822985	0.016204525695411066	1.1636204664356	0.05843455066434186	0.0014969193902494243	0.07620858324652768	0.003225527472647174	1.3859400055094075	nan	
EEZ119	0.004241177490480262	0.00027896198458565973	0.015392619820151466	0.00019702228511910206	0.0017390107078546898	0.002473568122252822	0.006722843856161007	0.0730548294153768	0.015376132552410784	0.000732115614125992	0.016668746613531987	0.003717440310363569	0.04560217696493979	0.21308961352796987	0.00032115347509518126	0.00033644095819148847	0.0014532982138957217	0.017929899243582608	0.010719008645295479	0.007904401119124245	0.0009856889074405918	0.0021810607684296392	0.0005408149384274272	0.0001285484077147946	0.023712941718559477	0.0238279895867571	0.02375341385090102	0.00226865598226693	0.0005559534950771312	0.0006631711746288145	0.007637542989509665	0.0005417617787194786	0.0013674022230765227	0.0006495897672808615	0.0022559758915349	0.0924689184273325	0.021843545329486597	0.00010479375022699613	0.0040204702506855304	0.00011151293011387966	0.09696666832827135	nan	
EEZ123	0.10227969808067063	0.013362333959448297	0.44056425706895813	0.008620952511934286	0.05029311604301509	0.05951000509992738	0.1843376630731175	2.0423776926684334	0.43574737684392745	0.031300528751230156	0.31393659311336336	0.20764818885194344	0.9438706486238968	3.440586836180239	0.009721314974309144	0.011306174570499974	0.043467609025362924	0.21930456874790413	0.24964731303874796	0.18463896772981278	0.040702285280663976	0.07766345631341545	0.02614501025406753	0.002973355935510434	0.6446184490920595	0.9585060222267869	0.7548776706538897	0.029239501432218578	0.013013835030621148	0.029659678358549716	0.3285894932549208	0.014888660904522144	0.039796256392197346	0.017896166352131985	0.06363068553497904	1.2259505371946255	0.7354027347882864	0.0038124769729498357	0.11090247507019947	0.006570795766489533	2.1381785810853535	nan	
