	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.393906032745934	0.03968790795789621	1.0409889410859166	0.06458397424101547	1.1145966472833875	0.18693193750407266	1.4695336544715938	8.104070152892787	2.1818668981456497	0.7941900728193794	0.5436206555374113	4.316125897704283	2.3850234613936543	5.584676260438545	0.05476885218650601	0.09146260131473173	0.47231784254149894	0.20773212619343176	0.007036469430401651	0.7841784133907771	0.6921846778676858	0.08314636771471126	0.5234304967279125	0.06777364634581538	1.5464310576003466	1.029857893850595	5.752428198610397	0.0541772995859647	0.3979918408860601	0.10172128988847755	3.949592151000312	4.4157419801834354	0.08589381547906609	0.3699875538095277	0.03305156614606348	1.463518404592268	0.43837045339215425	5.730499537376995	0.01559567475243732	0.1537955402106057	0.005694918047481394	3.2998234493760474	nan	
HE5	9.341994306957416	1.1739475531044758	24.753576143101355	1.366678067375099	14.764441444354892	4.245229116678048	35.133656058144346	200.3101963651516	43.147474826845006	5.5611503886835765	12.549460301085249	22.274325489087417	56.49776704102595	113.57877211538948	1.2413095884884406	2.0526381183534164	9.32551654413506	4.013179313828077	0.1544486168354044	17.53259396925952	9.949069911249078	2.0882750050939443	6.07882938439175	1.0205008781086582	35.712787383247175	12.502678532140687	124.94391276555741	1.396498595286683	7.053247329708612	2.3892280278782883	44.328621945692475	38.99729100790858	2.2581785046448624	7.505934972757358	0.9266783389563654	23.56595283151272	8.870635200653375	84.6825627486195	0.25553285995458047	3.0917224883888057	0.14861367115273147	64.30820453439536	nan	
HE1	0.41235301485776116	0.02534307362237842	1.1945029428096936	0.05499866932198164	1.1444418053504617	0.2178225264495727	1.583169862863196	8.19042433991059	2.089651352476864	0.841890594574754	0.707993191007176	12.171884307489984	2.6385319251530874	6.6228482589065365	0.03967314120654398	0.05917854911730134	0.3762632627910645	0.2681872839244123	0.011355610888365777	0.6355274010074746	0.7112523004522843	0.10047275923234415	0.5080330754600839	0.0641713402324721	1.6309509402974125	2.1014749640290185	5.613127467979574	0.054138898082347925	0.29170800204975295	0.07012937647381141	6.949467390951241	7.262791033098174	0.0759199623994092	0.33511974469925326	0.041921622796365965	1.5620119695661252	0.6492001856863042	5.051270938979575	0.020057760232775574	0.15337097794732915	0.009479541285490422	3.9150739989834964	nan	
HE2	1.1168024018458513	0.09145108217108017	2.7592431976629928	0.15947065271513375	3.0995268255244555	0.5554125739957365	3.826465932352896	19.91140544942648	5.7864695726168796	1.8870466487986233	1.6314982729836884	15.862034204671284	6.517014256782148	16.22758000233782	0.13993929322700197	0.21119865157948123	1.1316287695088274	0.6344488614881709	0.020898452656202198	2.047517932493651	1.8647948826901468	0.22609993156007668	1.3440254722509772	0.1792767640345314	4.04734113361702	4.2753207168870135	14.768855060907526	0.16643282571639675	0.9391999305881361	0.22950495666961857	12.183110003772256	16.69024288521926	0.21573617984771523	1.0133293376112888	0.0856396935638276	3.928305293133795	1.3512095723093325	13.354770951579527	0.046065462885268214	0.44488082699790166	0.017779999500614683	9.90059985749369	nan	
HE3	0.836835285506513	0.06798124062693046	2.2968466663262563	0.17529159567366884	3.6144264190412474	0.3458099858863177	2.74900124023263	15.712012898597658	3.658438640788743	3.7887557507230984	1.0389088082029252	10.728515390296899	4.543060944794924	10.514229038167432	0.15046036353857342	0.18336950773759933	0.8021941003655305	0.4132599065415165	0.01595008164049196	1.7263367394339626	1.934168607354547	0.1720038845494369	1.5090260625506469	0.1746753986499322	3.1674023955853023	1.7721962981301107	12.17386084708978	0.09872075346288205	0.9206750023639114	0.221493748507155	17.430809441037834	5.889692118226332	0.19671409556046027	0.7408520724694317	0.12029838795839122	4.549044447136052	0.8672037594926024	10.296974302364042	0.05802824460646203	0.3555873866066222	0.008775166637754019	5.742731878787997	nan	
HE4	0.6708919166650111	0.07577819067517032	1.7340450040971438	0.15374464788480824	1.8874196699296506	0.28018411566076945	2.38278375089294	13.358084681547297	3.005675620580758	0.9280862996273752	0.866962477928244	2.6401693961330808	3.674375184569947	8.01212275553314	0.10363371396868488	0.15484628760234262	0.6759810055573903	0.2830785993004246	0.008861207519813102	1.295782826603485	1.637223047175348	0.1448498443366757	1.3252652848676767	0.12831264796024786	2.490653540958444	0.9548862870433036	9.658473116703592	0.07690682357140576	0.752695937079372	0.19006053322734742	4.24879340658407	3.343057282294648	0.16236377788698445	0.5632174769094231	0.08698996062592261	2.4603216236817915	0.5908207409693861	6.278089648046439	0.031976046183000525	0.2427735577185164	0.007826573805050778	4.277131058638893	nan	
HE7	0.8692806800851535	0.08254952661276212	5.221335852107495	0.07838710012851774	0.7138433196028594	0.42632069506974934	3.5532833370099524	27.320993157521524	8.698943048821365	0.1903549780422635	2.201641917866447	0.9765508883579838	10.54672105817387	31.212120766323178	0.08001502641096418	0.13567793645279125	0.680406393266623	1.0892996079902562	0.024922315524164493	1.7636638599772636	0.3376759087048095	0.32720358334214095	0.18754339019475372	0.03996393905941468	7.4982179844317285	2.5993557916818224	9.532562723750884	0.23691682482908796	0.4110760179669955	0.16007527202486213	2.6384092201564595	4.147836127328257	0.16269059814652073	0.6183165915360579	0.06676972162859822	1.0166764670738508	2.0882094956454273	9.404320595305045	0.016841007584877714	0.3084060496987677	0.02644307504075785	17.273486752566416	nan	
HE6	0.12448992118667575	0.011615525768594438	0.5919053267475931	0.012769762277514682	0.09537546461919717	0.05652463392224505	0.47868308086451633	3.596871210324377	1.3792637217194195	0.022083779261073477	0.25216496615443834	0.10729145199341973	1.249933099290523	2.9456224636685295	0.010628903912739325	0.017022815605629092	0.0929937771101833	0.1052272620933647	0.002869867488698042	0.2549802057978527	0.051698593078365516	0.042568390934474044	0.02846316487458514	0.005956162806224395	0.822001425920722	0.21536602824114778	1.3199547234211435	0.028242720956707167	0.0600794996204744	0.01976274616827438	0.35331314609270376	0.4905998750323392	0.020930379795538207	0.07610210321042374	0.013166461296241182	0.1519924912559477	0.2202485397738013	1.3396885792739779	0.0018853769015984006	0.03996705016824848	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.8566331362483913	0.1010799189309071	5.6916294001414505	0.09507334825513973	0.6113560339460974	0.4142752872040519	3.4779998656211277	29.908959723920976	4.536046025659914	0.16919674245457939	1.926624408903838	0.7234806004264603	10.29946125260958	26.415131900134725	0.0869316151109073	0.13453371258233685	0.691711485129357	0.8912249238492979	0.02029266173053706	1.7668575369578814	0.3314669033412431	0.359121924738581	0.18936325704258897	0.03504612621221406	7.63283868928994	1.4695292478301898	8.247960727092531	0.2392253681236438	0.37131567880190935	0.1784366539617875	2.4041719558368335	1.9501683849356501	0.14906371963811668	0.5657764907896857	0.076237732329221	1.0805970227985773	1.845309690071077	8.680057523992648	0.014019944951948702	0.2960593187448183	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.38669486979741113	0.10643708172030447	2.606233864995444	0.11844142313220023	0.09713879564958618	0.31517968110737865	0.8143459182930531	6.9802536308801	0.5722772980420863	0.08172892812201381	11.358550475362357	0.17055589099787996	10.705247633438374	13.633168355881295	0.07529940132842607	0.05579877070036238	0.08746376366611024	1.1417054697146896	0.06595771992384784	1.3229565968104495	0.05328985554558926	0.2499227341105511	0.030653164540815053	0.08015430109325518	2.336767641209556	0.6072365664934215	0.5386845755466125	3.5866036447148404	0.10116476866228126	0.07121212803550617	0.30101294224241537	0.39657824523176655	0.07569009479792434	0.07955270423786005	0.1032933002376382	0.14471462390774267	48.53439142923267	0.4956576840695374	0.019136686757531784	1.3753825050849604	0.0716679377290453	3.800034133698135	nan	
