
	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.4181005359318864	0.039341514065709245	0.8342122984063535	0.07122826746210471	0.8917070834917582	0.14119569031456786	1.0037796778971655	5.825915468868495	1.8278789700533338	0.6231299481204187	0.537757517029248	3.3140313011529585	2.1034890899435683	4.340259422552669	0.049635569632563346	0.09516789588172837	0.4807379453597824	0.19643327349207063	0.009532357105077613	0.5770402012962216	0.649426579673012	0.07102346706105263	0.5924217974352338	0.035163311114543426	1.1944616918250281	0.8356654714075383	5.164070046281706	0.05204691717360832	0.36245072358764013	0.0409948431543775	5.204351515892664	3.188969998233621	0.06327329463183527	0.24659149228736751	0.034825479199720365	0.7038843716235271	0.5270691662647956	6.891486411516287	0.018735268754551285	0.18604477259966523	0.00571195122514053	3.309693034607719	nan	
HE5	9.91579844356127	1.1637014030031751	19.83665419785565	1.5072796628201939	11.811947444682367	3.2065577646933714	23.99839558221947	144.00051450187166	36.147192073872674	4.363337533152913	12.414109991639739	17.10279394819508	49.82862370147401	88.27035138417692	1.1249662181192621	2.1357937334203165	9.491764356651947	3.794896649697108	0.20923268190427402	12.901415520379613	9.334489262741597	1.783800484798175	6.8800558101135145	0.5294711411350107	27.58451870707656	10.145144113381912	112.16465379502067	1.34158489399453	6.423384440756304	0.9628862194954128	58.41153263434243	28.16314712107344	1.6634770857337768	5.0025999169070285	0.9764141606947719	11.334128664504428	10.665495959566881	101.83906772316244	0.30697465052738326	3.7400226723473016	0.1490581662345247	64.5005467355722	nan	
HE1	0.43768056889943296	0.02512188066049821	0.9572330752476125	0.060656842112359395	0.9155840069700458	0.16452834330377902	1.081400027937936	5.887994422339674	1.7506245523877917	0.6605562830294215	0.7003572373335466	9.3458825217517	2.3270727554118835	5.147098635507725	0.03595472397694514	0.06157596569385964	0.38297098177622063	0.25360018720053606	0.01538352993711953	0.46765487693151897	0.6673163442308727	0.08582363730374827	0.5749949030521652	0.03329431014701422	1.259744758653657	1.705215910809164	5.039016989443976	0.05201002570996286	0.2656581506390902	0.028262940749278178	9.157267324825831	5.245057979367742	0.0559261004129736	0.2233525887276007	0.04417160131721165	0.7512552013124774	0.7805576264569362	6.0746475607951425	0.02409562487937066	0.1855311843017372	0.009507894057118854	3.926783763797907	nan	
HE2	1.1853986583722567	0.09065290212259901	2.211161443639742	0.17587673161086292	2.4797042342889473	0.4195209381650498	2.61370587150164	14.314062295391002	4.847667862613055	1.4805967999478165	1.6139019946728943	12.179273519847898	5.747728946925157	12.611636507797002	0.12682329930244376	0.21975464282623816	1.1518025375378318	0.5999402644605448	0.02831128815848574	1.506672639476224	1.7496015170227368	0.19313412579563727	1.5211761466843916	0.09301498398343222	3.1261619547106867	3.4691562045880775	13.258297088581182	0.15988828459945928	0.8553283245135352	0.09249312225728044	16.053603661421246	12.053395343988223	0.15892109104849267	0.6753697278929996	0.09023606789757889	1.889332374725549	1.6246097272641533	16.06041880667341	0.05533898604312893	0.5381674408726967	0.0178331784731211	9.93021199148731	nan	
HE3	0.8882353969497512	0.06738790407310047	1.8406129604069037	0.19332530720250837	2.8916376596630617	0.2612013780353922	1.877732824330467	11.295171101193752	3.0648904662386265	2.9726979160138067	1.0277038140994121	8.237627136237252	4.006786216996275	8.171374583886722	0.13635826849041893	0.19079809637389852	0.8164949719331863	0.39078209871778613	0.02160769339740211	1.2703304281491619	1.81468984123524	0.14692538669381436	1.7079248113003487	0.09062763652178361	2.446498216346104	1.4380268032576173	10.928718791004563	0.09483881474465217	0.8384576931349348	0.08926451374811462	22.968462582832956	4.253430464946816	0.14490855781887474	0.49376746929296744	0.12675493164501125	2.1878790742313377	1.0426714641932635	12.383119136757697	0.06971001738074857	0.4301501486320487	0.008801412664664889	5.759908064911245	nan	
HE4	0.7120994516246263	0.07511680276732936	1.3896033005873623	0.16956164480586552	1.5099861400982972	0.21163205257548443	1.6275843011094162	9.602961316037275	2.518032269672767	0.7281863467331493	0.8576119850106251	2.02718924945748	3.2406423828577076	6.2268052188974385	0.09392050811028631	0.16111935550031575	0.6880318515287657	0.26768154225868007	0.012004343271372108	0.9535059500890052	1.5360874022296096	0.12373045787572336	1.4999432533025336	0.06657303839216648	1.9237781261969875	0.7748306868038631	8.670604828554804	0.07388266131934026	0.6854793465828829	0.0765965685063048	5.598607036088576	2.4142962662803025	0.11960455008876418	0.3753765138405694	0.09165880524313302	1.1833004181177371	0.7103658399990525	7.550017100184053	0.038413202920433646	0.2936805012492708	0.007849982644470815	4.28992371563339	nan	
HE7	0.9226736531178172	0.0818290388548304	4.184196786369701	0.08645143627576572	0.571093719099713	0.3220136999566925	2.4271057642322	19.640722952581864	7.287619182520255	0.14935453319235284	2.1778964413501645	0.7498206233762695	9.301758678542889	24.257216521848676	0.0725155130428556	0.14117446414360021	0.6925361314926759	1.0300510168172574	0.03376244490387771	1.2977977095538864	0.31681676500510475	0.2794966702994915	0.21226274168359635	0.020734673405920688	5.791615536521262	2.109215160637331	8.557572546131931	0.22760068244723394	0.3743664689958269	0.06451216531709429	3.4766144197923707	2.995493175778776	0.11984530076979934	0.4120992975115283	0.07035332430154187	0.4889741556547596	2.510732257019773	11.309615709654636	0.020231301832632186	0.3730754045663254	0.026522164782044343	17.32515077410213	nan	
HE6	0.13213634328834664	0.011514146094335724	0.4743323234058452	0.014083494452292004	0.07630291872808083	0.04269486965680087	0.32696927168896966	2.585746079243469	1.1554908107506947	0.017327167256578308	0.24944527898212474	0.0823811071964946	1.1023877458968974	2.289258151593589	0.009632695943344623	0.017712436776160613	0.09465159541430439	0.09950379814800774	0.0038878306822915415	0.18762800246431185	0.048505032761224566	0.03636183749782373	0.03221478190725746	0.003090263208437685	0.6349130205722991	0.17475610430327723	1.1849498010794453	0.027132148881999232	0.05471433299171186	0.007964612721254484	0.46555840126091647	0.35430246822308714	0.015418270572484532	0.05072097967524224	0.01387311941527413	0.07310132818520514	0.2648130441532486	1.6111066024020868	0.0022649255973710837	0.0483477007840988	0.002419308578068707	1.5848645752744137	nan	
HE9	0.90924927162381	0.10019769892128698	4.561073663872191	0.10485433821033374	0.4891011536180923	0.3129154169055118	2.3756826352472245	21.501180002885064	3.800114087868744	0.13275355731101404	1.9058450922102061	0.5555068161625017	9.083686063407216	20.52912644904655	0.07878383538904515	0.13998388595531885	0.7040427614454005	0.8427499030478529	0.027490618717429707	1.3001477870060343	0.3109913065034024	0.3067612560068524	0.21432247797299295	0.018183142058959437	5.895596424702036	1.1924313625869398	7.404359596174628	0.2298184482377342	0.33815677266539085	0.07191201222649866	3.16796152221872	1.4083767799324993	0.1098071217231995	0.37708206054077786	0.08032949330545879	0.5197169738242794	2.218684750123988	10.4386184987209	0.016842325886395098	0.35813969999692613	0.020615957259761893	14.278014226229722	nan	
EEZ48	0.41044644880747266	0.10550810468656335	2.08854509101157	0.13062648225966503	0.07771363064271923	0.2380653260286896	0.5562471339623705	5.018017716721493	0.4794305459325248	0.06412538318417166	11.236044544046743	0.13095715341937705	9.441572364627193	10.595329909278238	0.06824186611031952	0.058059267110361634	0.08902299733592019	1.079606447444862	0.08935341031033533	0.9735018560747394	0.049997998691407565	0.2134835178226111	0.03469343675591619	0.041586822879937084	1.8049168221261167	0.4927346137992872	0.48358793624685864	3.445569717531557	0.09213064147643524	0.0286993020114633	0.3966427677515662	0.28640172629463795	0.05575676947344151	0.05302075664850197	0.10883716260219578	0.06960101205041906	58.354711244397805	0.5960768641981888	0.02298912840677116	1.66378508145091	0.07188229247579053	3.8113998207844806	nan	
EEZ65	1.0306971403136238	0.0656421654535988	6.378493057190952	0.10923352555827322	0.4692422065026258	0.5243627690628435	2.2923665993513374	21.10080553880862	6.051209667843849	0.1737514076753782	6.70727545959128	1.2763612809106981	16.863060461392827	89.63242642988313	0.08977691684530516	0.09533467097260899	0.5012678847269895	7.632851349084883	0.7496079303284747	1.9186582827820364	0.31443316249353703	0.4054386945615633	0.20482073269193254	0.026772880420501632	8.732216820768421	7.684845873338413	6.766732911720194	0.8473102281585806	0.22603333214772336	0.04786291086325045	3.879744649818518	2.4216053438824288	0.12243410915083446	0.32272764314128044	0.11483475115177	0.42024655653519244	18.989876655120288	5.904872293289365	0.025624153198618604	0.9336299406891273	0.04669922120709094	28.34669117599516	nan	
EEZ71	1.8348390448716507	0.1982684978975157	10.5109884078842	0.22631675779499213	0.6095216285295881	0.9966588947845304	3.2508992489423414	35.91389074306881	8.614300211248002	0.25932690597857433	14.171903131457796	2.5602788848855504	29.119492736919923	137.0589213406384	0.1339094430394934	0.19544811347918536	0.9816594596349623	12.878680676528901	7.974768675252946	3.8943323270288395	0.4789944156400056	0.7552173667379157	0.3753310100882071	0.05183612973525644	14.22243479186355	11.00744431562885	9.670849472909234	2.092947046166278	0.33463114825521406	0.08718356461521061	7.355325009703947	4.156387528384356	0.24524467067976893	0.5409885836598334	0.20852298867951172	0.7357967559136306	46.26321488300376	9.494697127735341	0.054298031412749886	2.2380353520724277	0.12691277660649364	39.687370875233434	nan	
