	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.3014018052409562	0.024122232507692774	0.6238749063427358	0.03549897445406626	0.8246773825668977	0.12450110223399878	0.6441793535339891	5.303067804161583	1.2218267959565552	0.607423946369988	0.2934601819275958	2.490272976211626	1.5404061186224427	2.775040032496788	0.04000475921491349	0.0671239290940409	0.27898535297252397	0.1305112410450043	0.01610198184249673	0.414640066850466	0.4885379917172267	0.07967689899766418	0.46010368773148885	0.025713284352892746	0.9207664517994876	0.6765680180928272	4.633480723781264	0.031508755817181856	0.23348031748577278	0.11106105646123958	2.2995690181409127	0.057928324054071466	0.22666835113337122	0.03928488110884441	0.9702214916831693	0.44278055489387697	5.383801145529901	0.016331321945789977	0.15204746428720115	0.007133813719688127	4.133567085503237	nan	
HE5	7.1481361405901565	0.7135230170828154	14.835061534674418	0.7512029163710142	10.924042302719293	2.8274232392780223	15.401059906286369	131.07716655317228	24.16221675396669	4.253359530747264	6.774516136457173	12.851606311650885	36.48999997159245	56.43758469847012	0.9066885504472607	1.5064204771299032	5.5083299642402155	2.521348153420104	0.3534341829351853	9.270487189314084	7.021967965065266	2.0011370458312587	5.343387201038556	0.38717747496265353	21.263887815191694	8.213669561452452	100.64014558110745	0.8121839511049534	4.137759262048545	2.6086003155670183	20.308469696747657	1.5229559364595648	4.59841928862582	1.1014439742782989	15.62275803118129	8.959875707893127	79.55922086002117	0.2675863321011182	3.056581250636398	0.18616286263705698	80.55651511945285	nan	
HE1	0.3155167292267446	0.015403470372566189	0.7158773567701274	0.03023035327591766	0.8467594755796829	0.1450749668379985	0.693992502785122	5.3595754725663545	1.1701868793339436	0.6439069498224206	0.382192634735467	7.02280593266268	1.7041386751438872	3.2909103752012427	0.028978413786405564	0.04343083050053312	0.22224851514292646	0.16849322201069683	0.025985736475300326	0.3360397577122867	0.5019957557246559	0.09628030796053295	0.4465691108370024	0.024346571383873358	0.9710907595757732	1.3805698436400704	4.521276411462774	0.031486422042524935	0.17112932963672298	0.07656846122073951	3.7822158359557054	0.051201779307588825	0.20530701419843259	0.04982777397497718	1.0355165868663092	0.655731279859416	4.745666253052005	0.021003883773719256	0.15162772769747404	0.011874671613349945	4.904268748853137	nan	
HE2	0.854534411842541	0.05558378812889814	1.6536415744466157	0.08765401469073165	2.2933046460344326	0.36991794222207247	1.677355495141244	13.029444610220914	3.240373454411617	1.4432783304988586	0.8807240400588542	9.151909852455315	4.209119448422891	8.063526341900355	0.10221572128602474	0.1549975958435239	0.6684224546684246	0.39860328688548	0.04782320289100398	1.0826400700520487	1.316156187912833	0.21666540470057827	1.1814196537141777	0.06801750621421283	2.409842919609651	2.8086838790159177	11.89605552200811	0.09679499173155683	0.550977873034116	0.2505774649413497	8.691713785890778	0.14549633482577914	0.6208038290652014	0.10179079457187955	2.6042215863714984	1.3648030326301006	12.54679992179419	0.048238368451713316	0.4398242079217282	0.022272349367631086	12.402116151217811	nan	
HE3	0.6403143002983053	0.04131886453435409	1.3765227874016883	0.09635009226298491	2.6742729991163574	0.23031764920016462	1.2050420460999527	10.281484262742053	2.0486943389982044	2.897771010617515	0.5608292561290119	6.190026098529109	2.934209658695551	5.224547517363811	0.10990061639874892	0.13457393140430277	0.47383432105529705	0.2596375643248057	0.036499543912163625	0.9128131670319354	1.3651195660533249	0.16482663660635855	1.3264577830347428	0.06627175070414264	1.8859152180568717	1.1642493049349574	9.805832879863178	0.05741460240214688	0.5401102981773959	0.2418306898755835	3.0671523794285136	0.13266750126389687	0.45387396405998387	0.14298589808561638	3.0157329592742568	0.8759280167331256	9.674001661281773	0.06076543398477052	0.3515456975671209	0.010992327480576214	7.193708342037742	nan	
HE4	0.5133407919518256	0.04605783546005863	1.0392302183313082	0.08450668129131851	1.3964803473943317	0.18660926374587009	1.0445082979834395	8.741142100638312	1.6831526324085455	0.709832396532347	0.46800827728981126	1.5232972011563046	2.3731548590799423	3.9812444544703083	0.07569707248467607	0.11364088797046912	0.3992836654727487	0.17784894414250718	0.020277641223047496	0.6851546391379838	1.1555379438969564	0.13880565963675504	1.1649291522024228	0.04868174845189204	1.48296958490264	0.6273152117263185	7.779731873614064	0.04472792743649925	0.44156605313387565	0.20751136399231573	1.7409511214049196	0.10950103319572292	0.3450483009660337	0.10339571340583648	1.6310399023741233	0.5967645253116832	5.898261751603422	0.033484354672529845	0.24001413692838258	0.009804060238112734	5.35780426910911	nan	
HE7	0.6651402732075976	0.050173440143670776	3.1291979070589204	0.04308594659421555	0.528164553345616	0.283939690296057	1.5576041800697749	17.878063301272622	4.871333683362223	0.14559004944890652	1.1885020025918516	0.563440072141279	6.8117710003246446	15.50938328139894	0.05844529759807939	0.09957333440303166	0.4018976220945379	0.6843710037236413	0.05703125353024727	0.9325501548055292	0.23832875179804472	0.31355027980389855	0.16485360707426708	0.015162296619736988	4.464542751138007	1.7076540431425915	7.678313245075418	0.137787494754642	0.24115609750200542	0.1747729393118452	2.1600527144779904	0.10972144661892765	0.3788040998644946	0.0793620660593879	0.6739931355481482	2.1092173344753387	8.835353997272795	0.017635397065275796	0.30490063472137324	0.033124264465917645	21.63785953632936	nan	
HE6	0.09525491833269147	0.0070598937486546325	0.3547346813340868	0.0070189775435978985	0.07056722152804343	0.037646746300585815	0.20983375007484248	2.3536879063637173	0.772375883845072	0.016890435688656245	0.1361250277922063	0.06190389479135303	0.8072895823384281	1.4636873967444786	0.007763659904714077	0.01249295615112947	0.054928904637036265	0.06611081694116505	0.006567292681430693	0.1348226472090881	0.03648842230214571	0.0407921293280869	0.025019572235802524	0.002259764910790103	0.4894310241632158	0.14148531342206305	1.0632005400281788	0.016425569473533314	0.0352453975301232	0.02157730668211366	0.2554878156357554	0.014115822153298416	0.04662302305814529	0.015649572076591022	0.10076154910540423	0.22246428768402773	1.2586366791768346	0.0019743100351812255	0.03951277536916819	0.0030215413343206714	1.9793811615858374	nan	
HE9	0.6554628572063987	0.06143617619998449	3.4110494538459677	0.052257644417744394	0.45233537631749293	0.27591716308021014	1.5246031951767236	19.571553352271334	2.540146966138879	0.12940750146858204	1.040040594086951	0.4174262361099494	6.652074241132989	13.125747145959105	0.06349737472738591	0.09873359443451933	0.4085752335663817	0.5599272148858845	0.0464369345952498	0.9342388348483986	0.23394648922005387	0.344136756802426	0.16645329882532792	0.013296481115445674	4.544697781743371	0.9654113413808058	6.643588710715257	0.13913011108135895	0.21783085397204072	0.19482021238751082	1.015581711585791	0.10053123624490277	0.3466160495316115	0.09061568330304559	0.7163684802857767	1.8638739043614183	8.154909242402177	0.014681265049897528	0.2926942395865496	0.025747838688971843	17.832206502161423	nan	
EEZ48	0.2958840996211153	0.0646922492216337	1.561941577146017	0.06510204897553419	0.07187189010235188	0.20991714002201448	0.35697367365682336	4.567674957945539	0.3204703907739291	0.06250910172702846	6.131632885874082	0.09840554616621065	6.914157962320819	6.774356505737388	0.05500086817435626	0.04095042863626163	0.05166247552155779	0.7172958775841246	0.15093507036321477	0.6995229687206298	0.03761152166404907	0.2394941473723957	0.026944616590042537	0.030410497992122695	1.3913437906602342	0.39892575738760033	0.43390104331879725	2.085918259455125	0.05934790585922156	0.0777506280263189	0.20652453202570853	0.05104675248948697	0.04873699158831579	0.12277375907825445	0.09593677663059896	49.02265789626069	0.46567012000942043	0.02003936330899341	1.3597495872557535	0.0897757813493607	4.760162554094682	nan	
