,AT,BA,BE,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,HR,HU,IE,IS,IT,LT,LU,LV,MD,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA,NOA
HE8,0.161692310490696,0.06116709868565,0.226481003773608,0.944909694547036,0.088842681215825,0.452637472497441,3.27353939143293,0.855976992426825,0.462316910991057,0.312292401833064,3.33905485706903,0.906000589381725,0.722169851864161,0.060274159695428,0.289429121051419,0.135474326456564,0.003609337787051,0.225084548771684,0.590537733571564,0.01969934500382,0.447855707090301,0.037913889074838,0.476169519002983,0.309507064159883,3.15711988227974,0.022330095998406,0.312650189426807,0.115545012312022,1.95364109831644,2.50793762094865,0.03793534543736,0.139198774872588,0.037062583762963,0.863658767482405,0.442601969031923
HE5,4.33571163890473,1.16342766753986,6.75173254609803,14.2948535284215,2.33473966265433,12.7780552194554,144.9185065177,44.619757570294,3.26118028073114,6.93582584377643,4.41505641195998,22.4941851571702,16.1965645507056,1.60467256558585,6.01107509163039,2.80197305704713,0.092133836929037,5.75583431284427,14.6601358351051,0.6070924376714,7.26498942260634,0.594026051794623,18.5742929798686,3.62010485236736,111.226960012014,0.491625351327977,5.32246234785255,2.56764440403896,29.1051738458255,54.0175941644604,1.07735754996344,3.06264350077075,0.801351018911877,13.7137616706933,5.13359125450119
HE1,0.172616931496442,0.046087421764198,0.241153780979834,0.812210576438221,0.089777484200885,0.440401374822692,2.84757082493217,0.687569189180375,0.308125119603323,0.397602323990185,9.44555291701441,0.978046571528925,0.755786642409557,0.044452875821103,0.217445184929947,0.141691783772877,0.007262263397787,0.202954930949653,0.421573841684211,0.019487756480662,0.287205678272225,0.03575080205863,0.430625735473548,0.533767285198694,2.61462653694517,0.024469249380869,0.260033379363254,0.090239201631674,4.7242663167389,3.22069777719497,0.035018854481469,0.118088096753038,0.066422957704662,0.887513825065355,0.758308450969717
HE2,0.563153002983193,0.147226270259793,0.577279004378944,2.76393981233532,0.280630425141221,1.18995791162867,7.79662600801525,2.49164606630492,0.896303755898779,0.878652574494624,8.55429688686072,2.58879832527375,2.05595219264971,0.16156238295113,0.753279355030984,0.407824989927768,0.012738919729766,0.756382182689432,1.44153157416111,0.046853809664683,1.01641864080668,0.115796019302222,1.16776771103385,1.56471487709028,7.78131763261994,0.06846806319136,0.908063110485472,0.28514430522453,7.848390766636,10.8999935058461,0.112060802807381,0.43144071232691,0.122291445527322,3.10249848602454,2.23182340558575
HE3,0.320977145691793,0.115228865769276,0.519359616186082,3.28858913972575,0.154298470559965,0.876293345914893,6.02963298143361,1.43929829691413,6.14288109146878,0.600575006921392,4.00564531178244,1.67165119233189,1.4192090086027,0.117093293690535,0.484838493170298,0.270994533949989,0.009876830822165,0.541550347184652,1.68578670978752,0.039069296614052,1.65607143522036,0.094427406050769,1.0126720226871,0.446470558337974,6.35791789708905,0.037782968189931,0.757233951552088,0.256618104866193,12.9093224863221,2.55419102679777,0.081933312875079,0.265914743356064,0.135989064884474,2.89268955952678,0.635867484497845
HE4,0.296874754803058,0.103803778056977,0.450129035638844,2.35777632490811,0.140139334208761,0.869974365996436,6.07733663379305,1.48582545222632,2.14358181380852,0.537781649420732,0.567108630748577,1.54515299228797,1.39850604688374,0.123606451247894,0.443889312436001,0.225277445458822,0.007522199376164,0.46767455311477,2.76505970731874,0.039812208928575,4.69552175956687,0.082169454495989,0.933611278790426,0.26718829331128,6.40247989613242,0.030250194620306,0.629345576108672,0.241006835546089,2.61169825752833,2.12471935375333,0.07923481867702,0.233210355212228,0.106962581355453,1.31272254902671,0.381418707940365
HE7,0.439920331692056,0.076287428529363,1.70467120370401,0.488185995859733,0.239725461759749,1.32629067962935,21.2590763582222,41.8335773929879,0.051412030093314,1.32738763928681,0.108442847347815,5.07157923288721,5.22122447553352,0.104024729714473,0.445867056642047,0.914147196905127,0.011896698129304,0.726166071150624,0.216116771292944,0.104637122073674,0.110692993269266,0.017993754737223,4.67660392206737,0.870657574289174,4.91725151022056,0.089155331577652,0.271012326616266,0.152594248411217,1.39161576928116,6.40211018096997,0.08798625667647,0.248903998421109,0.037340436999057,0.402471465119304,1.23015521598251
HE6,0.059212835962037,0.009862366090143,0.188273985911294,0.062447996123116,0.033609277193069,0.178174861067907,3.29781741579987,3.59124541512574,0.005776813459902,0.135240832991997,0.007795856621935,0.545975119641831,0.443718516580667,0.013998580677224,0.055896584889155,0.072781246738942,0.001388474053085,0.100831944589399,0.034105228527715,0.013093101834387,0.017851549669725,0.002304871658445,0.554218970349036,0.042270654907346,0.680484204905812,0.009133747044532,0.030745685160468,0.016794519861578,0.211837150291074,0.967588434470604,0.009658936309203,0.028848773982272,0.009080423570727,0.043883527308083,0.059765701904067
HE9,0.429619642212198,0.102489343816991,1.92979673918984,0.405154375371069,0.273245212696106,1.16924119220263,56.8386633366975,34.3382511127537,0.041155742884765,1.03218684045761,0.054627475305385,4.91038162942275,3.92815620071994,0.104525763529149,0.411800883409563,0.712741048576353,0.012587035882397,0.71274955873002,0.227761117558359,0.120882036260094,0.118468027443168,0.018260244817333,6.6656868731244,0.280485634675333,3.72005693063942,0.082397084329316,0.250400403713494,0.184585852630234,1.44246108608824,1.32126038875867,0.078528179858099,0.206805460367295,0.039915313411873,0.356589322650729,0.395959226236956
EEZ48,0.738394376491915,0.342654110080101,4.76405490240004,0.475682121708944,0.948741086962513,2.48682983900257,16.1568221460263,1.10868602698507,0.146207255283314,41.8459005173964,0.189805073065374,33.8243241488446,16.8702061298077,0.165507531034132,0.623670008149188,7.20056151847017,0.202579105196749,3.44101856881696,0.26225926364441,0.398444002180365,0.117385340635511,0.084361944709931,4.59680130217782,0.361677714182174,4.13540917750143,8.52092458706134,0.400769849452413,0.21854693810101,1.33455505683286,0.553044325007657,0.244964374912081,0.437608906974658,0.374715956081953,2.38409840920494,0.509727299399363
