	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	5.84321324373333	0.0142896202666667	1.30409253546667	0.0284317994666667	1.64594510506667	0.348881442133333	4.52099713706667	0.280987562666667	0.376309213866667	0.0220800618666667	0.9396527104	3.52025695573333	0.1561137152	0.00758586826666667	3.850309632	0.0329992512	3.62749487786667	1.0545453056	0.00865330506666667	25.4222532608	1.01142780586667	1.25755951786667	0.0534277205333333	0.00312257066666667	25.404604416	0.0695953706666667	0.0546309888	0.0504140288	0.0295676885333333	0.135713262933333	1.53928308053333	6.17808145066667	0.169995810133333	0.420767675733333	0.076458112	1.63385603413333	0.2251828736	2.9046931456	5.3552119808	1.46598202026667	0.0998253397333333	0.385818692266667	0.423768405333333	1.85656306346667	2.8636676096	0.586056567466667	0.1996116992	0.443277312	28.3699423914667	0.501729041066667	0.0422227584	0.253777066666667	3.619999744	-0.00786291466666667	0.0932004352	140.776265369067	106.674311268267	70.495684808
AM	0.0097899872	10.0751649450667	0.0626418944	5.7346195456	0.0195790101333333	0.034014464	0.146794973866667	0.0443808725333333	0.0309316586666667	0.162861448533333	0.0674147882666667	0.302378257066667	0.0277177664	0.00385965146666667	0.270989226666667	0.0198664981333333	0.2401220608	0.168113442133333	0.890879317333333	0.207761646933333	0.0242158698666667	0.0437677354666667	0.0106500778666667	0.000728096466666667	0.3798194176	0.392218487466667	0.00671194293333333	0.004408776	0.00508121706666667	0.0165877632	0.00803211306666667	0.0252625856	0.0022950032	0.0497941589333333	0.0259719402666667	0.146393873066667	0.0260013397333333	0.15814016	0.0473038464	3.1998918656	0.0211714154666667	0.0175506026666667	0.0268427029333333	17.2519282005333	0.6306830336	0.079587072	0.0341781461333333	0.178747938133333	0.935691946666667	0.0610401749333333	2.2913204224	0.1024575744	3.86529170773333	-0.00443048133333333	0.0703706581333333	48.6555888394	41.0413336802	2.30822940773333
AT	0.134786594133333	0.0246041557333333	71.2524562432	0.0457105024	1.43539964586667	6.0164046848	1.95475196586667	1.13670034773333	7.52750155093333	0.00821866986666667	21.7614297770667	97.4976013653333	1.20999499093333	0.126176477866667	12.7496465066667	0.412934382933333	25.126273024	10.8901236736	0.042457408	1.3417406464	4.21961864533333	15.813885952	0.4513275904	0.0109515072	59.3386056362667	0.096858368	0.2356194304	0.9602009088	0.128930568533333	0.198834824533333	0.256021691733333	0.289695982933333	0.0485331114666667	7.04224242346667	0.480576341333333	17.2307131050667	1.0100928512	5.65934926506667	4.08412433066667	3.90078464	0.8920293376	15.6479455232	6.00728644266667	0.644176622933333	4.85741417813333	2.1268176896	1.9518869504	0.173962871466667	8.93986297173333	6.0418277376	0.0358792448	0.250684347733333	8.25676977493333	-0.0375347754666667	0.0570143530666667	437.997903058133	410.200731892267	373.200413323733
AZ	0.0275356074666667	4.62351291733333	0.205555712	31.3911170389333	0.0279672917333333	0.180373998933333	0.341768567466667	0.3195001856	0.0841283669333333	0.1871435776	0.273317410133333	1.39857605973333	0.1695607808	0.00802171306666667	0.4939552768	0.164503569066667	0.665946589866667	0.7208824832	3.28994187946667	0.4415427584	0.0585533866666667	0.157528200533333	0.0394676266666667	0.0030151904	0.848756053333333	3.06702199466667	0.0412349269333333	0.0253970666666667	0.0346115989333333	0.09408256	0.0194466688	0.0688860117333333	0.00477363893333333	0.254422340266667	0.143081096533333	0.643342882133333	0.0509022208	0.552114176	0.1031439616	24.1301323776	0.137062766933333	0.0458290602666667	0.1053384704	19.5992813568	4.9217486848	0.316259874133333	0.251424034133333	0.498297685333333	1.51172328106667	0.4102361088	8.5928083456	0.132583953066667	6.63022086826667	-0.0159283456	0.173591415466667	118.6652433232	100.164026102933	7.2980467824
BA	1.39484214613333	0.0182837482666667	7.22131298986667	0.039777728	21.4791312725333	1.17847381333333	4.1494560768	1.02327371093333	1.38611288746667	0.0106225802666667	6.39356163413333	15.5409383424	0.609988061866667	0.0418250069333333	11.1296785066667	0.106125943466667	11.1464098474667	3.21995106986667	0.0171004704	6.50669479253333	9.131147264	11.9405456042667	0.138657186133333	0.0081483904	61.4216105984	0.112086033066667	0.2272636416	0.180267588266667	0.127653538133333	0.284859511466667	3.82890939733333	1.68283900586667	0.207783133866667	1.5310024704	0.228025975466667	9.93369238186667	0.651348923733333	7.004798976	16.5642665984	2.64628852053333	0.400679970133333	2.25430063786667	3.2462618624	0.989116484266667	4.89824802133333	1.4004584448	0.9751218176	0.349654391466667	31.9947494741333	1.8589417472	0.0263304576	0.396414327466667	5.68604153173333	-0.0473336021333333	0.0976765525333333	274.991417486933	232.253362344533	155.366650125867
BE	0.00100299153333333	0.00284606666666667	0.537161181866667	0.00846578933333333	0.0410238890666667	24.0119360170667	0.0607818069333333	0.1919126528	0.608143701333333	0.000934716933333333	1.29074981546667	19.4069899946667	1.63464178346667	0.0494434005333333	10.1010658645333	0.141550549333333	36.6242190677333	28.6687625216	0.0050133472	0.0414582613333333	0.075181568	0.329087488	1.3074731008	0.0285784405333333	1.9384680448	0.0196381568	0.0683017301333333	1.54831680853333	0.0458031317333333	0.0115912074666667	0.00369449386666667	0.00420228373333333	0.000318702766666667	10.4043042133333	0.7742441472	2.3605551104	1.23690625706667	0.185458432	0.0688518741333333	0.6628542464	0.568354816	0.13098944	0.172457301333333	0.0740827989333333	0.445972445866667	4.59018786133333	1.60048128	0.00382147786666667	1.11331218773333	16.6825798314667	0.00468820693333333	0.0440432853333333	6.00203045546667	0.3003244544	0.0009370054	176.236195705167	145.893789659233	142.620249319433
BG	2.89697327786667	0.176898833066667	6.45715176106667	0.413228680533333	3.605458944	2.59418821973333	108.184015121067	2.60544129706667	1.51133129386667	0.1361586688	7.375552512	20.4943174314667	1.01223171413333	0.0657256661333333	4.67967617706667	0.268673553066667	8.71278619306667	7.41580690773333	0.17038336	40.6284926976	3.05088539306667	10.7282038784	0.185024	0.0121261952	25.3041005909333	0.9609166848	0.533841749333333	0.3676017664	0.258549213866667	1.86023499093333	1.7171021824	8.99064845653333	0.0952167594666667	2.88072280746667	0.5094043648	13.9502070442667	0.390641527466667	57.7389155669333	16.8066121728	26.0331099477333	0.720069358933333	1.6849936384	3.59658400426667	26.4883841706667	47.7396161877333	1.3141262336	1.3291769856	11.0879003989333	24.643305472	3.53485673813333	0.427656226133333	0.4605544448	6.60730238293333	-0.091120256	0.106759406933333	521.4287229952	472.008204962133	160.536517841067
BY	0.272949469866667	0.060147328	10.6550820864	0.125154372266667	1.02168951466667	10.7553980416	2.66612053333333	49.459888128	2.82513189546667	0.017150768	23.4947411968	90.1685706752	10.1768025429333	2.61017217706667	8.95839491413333	6.49452967253333	23.8611070976	34.5286945450667	0.0578513365333333	1.68374981973333	2.38444325546667	16.5782836565333	1.24018551466667	0.0449849642666667	17.6309239808	0.4773464064	6.78721235626667	0.956625169066667	2.9663387648	1.77784558933333	0.331478562133333	0.4938853376	0.0185353088	14.1093415594667	3.70328234666667	118.794704213333	0.759723963733333	16.6853574656	3.10869169493333	95.7988296021333	7.8417166336	2.38994008746667	10.8780432042667	1.37907008853333	79.5030672725333	4.4655796224	17.2913513813333	0.787494570666667	4.26720324266667	19.6402675712	0.0806342997333333	0.115818368	12.1736156501333	-0.0820925610666667	0.0386706432	745.311725901866	686.5331831136	424.355967949867
CH	0.0138849354666667	0.00149728373333333	4.02965026133333	0.00130451266666667	0.1877113344	4.88059589973333	0.0772244053333333	0.0334511872	23.2985045674667	0.000340561233333333	1.158414336	34.7458502656	0.392441719466667	-0.008839688	18.1794100565333	0.0474873002666667	40.1550737408	8.2949586944	0.00375660293333333	0.124529041066667	0.368176401066667	0.754866926933333	0.495383074133333	0.00618553333333333	48.380903424	0.00378205973333333	0.0270625344	0.9659641856	0.00958166826666667	0.0136201450666667	0.0161101312	0.017585344	0.0215994837333333	4.79738484053333	0.1790470656	1.12111895893333	1.45479079253333	0.303269751466667	0.1605605888	0.1431755264	0.182800878933333	0.797584861866667	0.2542627328	0.076004736	0.266944273066667	2.17560951466667	0.406913774933333	0.0139111456	5.71694230186667	4.29204903253333	-8.77253833333333e-05	0.150003985066667	5.0093899776	-0.0340918805333333	0.0144266528	214.180079715183	196.435012936033	171.2632165511
CY	0.0222427733333333	0.0307835456	0.08465152	0.0217023914666667	0.009278656	0.0437176533333333	0.186206122666667	0.0297690538666667	0.0308679424	1.6338640896	0.0715135872	0.329671543466667	0.0198399296	-0.000149751483333333	0.179354760533333	0.0046812944	0.297249143466667	0.1429598976	0.0120071690666667	0.935847799466667	0.0272277482666667	0.0558865664	0.00674846826666667	0.0004706898	0.6405312512	0.0112962357333333	0.0047648416	0.00582745173333333	0.0030731144	0.0136266858666667	0.0103524928	0.0439012992	0.00533875306666667	0.0551139712	0.0161084981333333	0.1330079744	0.0169419712	0.1593426432	0.0731781461333333	0.360567944533333	0.0125198496	0.0182631018666667	0.0293588053333333	9.13627764053333	0.317003093333333	0.0608725461333333	0.0205231509333333	0.1343468032	4.89069390506667	0.0601251882666667	0.314174737066667	0.177747165866667	0.432057309866667	0.00123131213333333	-0.00138242613333333	21.3331780517833	15.2427883593833	4.73057758745
