	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	56.4193176234667	0.0112174410666667	0.724521847466667	0.0326917674666667	0.0915991978666667	0.126028245333333	1.49146760533333	0.1466714624	0.2376039936	0.00816050986666667	0.740189730133333	2.24608146773333	0.1157874688	0.0114936458666667	2.07081772373333	0.0138324490666667	1.8651004928	0.296859579733333	0.0181708352	16.9114435584	1.51848605013333	1.45796819626667	0.038588096	0.0016903488	10.0954800128	0.351526912	0.0533468330666667	0.0136543285333333	0.0091143104	0.257123498666667	3.99074044586667	5.75571449173333	0.0372052224	0.2070179328	0.0191559957333333	1.47155913386667	0.186311355733333	4.78906722986667	9.50712620373333	0.6508951552	0.0528577834666667	0.274124970666667	0.445061597866667	0.906728106666667	2.36668054186667	0.0765504853333333	0.053063872	0.0241887509333333	-0.474750429866667	0.108097928533333	0.0592681002666667	2.09313396053333	1.7488748544	0.0149444938666667	-0.162713224533333	131.576940190933	128.036281399467	39.4726064928
AM	0.0407325653333333	38.871105536	0.0224874026666667	19.2581883221333	0.0486836352	0.00728801813333333	0.184253883733333	0.125191534933333	0.0108817333333333	0.0891622314666667	0.0395489493333333	0.143719901866667	0.0221569194666667	0.0124405141333333	0.134093909333333	0.0123666346666667	0.0654764629333333	0.0574436224	4.69732993706667	0.235981448533333	0.0306283776	0.0602578645333333	0.00605583253333333	0.00105583573333333	0.2617179136	2.5185828864	0.0224725632	0.000803778	0.005866456	0.0654315221333333	0.0204976746666667	0.0374523349333333	0.00562216106666667	0.0138267914666667	0.00434094853333333	0.392977442133333	0.0141620373333333	0.473387861333333	0.0996606976	2.06444612266667	0.0144812085333333	0.0093178464	0.0276575765333333	41.5939646805333	1.64727220906667	0.0094401696	0.0195619157333333	0.0452777984	0.1842120192	0.0144403157333333	31.0378277546667	0.620801911466667	1.61811428693333	0.0489035050666667	-0.148042632533333	146.921010829467	113.4704737852	1.67738548626667
AT	0.341308074666667	0.00289806746666667	173.068954282667	0.00963965973333333	0.510711261866667	3.60069911893333	0.998236433066667	1.28790664533333	17.5000442197333	0.000555968866666667	31.8946301269333	156.5514530816	1.6913772544	0.0638465792	6.9089132544	0.1010961152	19.4331519658667	3.3080131584	0.00706458133333333	1.02392756906667	7.73083081386667	7.46704513706667	0.380580181333333	0.00228282773333333	88.7260097194667	0.722691208533333	0.5582327808	0.5201458176	0.0947484842666667	0.1187840768	0.207262805333333	0.218866722133333	0.0198797376	4.90981348693333	0.102993143466667	18.0997215573333	0.596590045866667	3.32499954346667	1.45684753066667	1.37832229546667	0.6808092672	16.1412251648	4.8151773184	0.4576178176	5.60570258773333	0.346260992	0.261794986666667	0.0118240309333333	0.8540399616	0.686818986666667	0.0458343424	1.23408779946667	3.3481138176	0.3957897216	0.006045512	589.832217641133	582.6416074902	540.6565971742
AZ	0.0530467370666667	10.7406524416	0.0387997482666667	110.953496576	0.0656353365333333	0.011259584	0.3049695232	0.3724127232	0.0178906336	0.202084386133333	0.0479291605333333	0.353952699733333	0.0611701077333333	0.0429639253333333	0.160577211733333	0.0723412394666667	0.1112937728	0.171544763733333	7.97481642666667	0.354597341866667	0.0557027584	0.0895931733333333	0.0092123424	0.0006388966	0.401635976533333	15.8750223018667	0.0775611648	0.000985663	0.0171410464	0.101327607466667	0.0239031488	0.0587077546666667	0.0067960928	0.0314332010666667	0.0070972448	0.859527509333333	0.0114449888	0.732586325333333	0.141286340266667	15.5478818816	0.043028352	0.020188672	0.0380072106666667	23.5432574976	4.98036790613333	0.0049985744	0.0624025941333333	0.0805779456	0.363270144	0.0386006186666667	39.5935001258667	0.938646528	3.10260012373333	0.0819893248	-0.0017152516	239.050640123467	194.785769395867	3.23506933446667
BA	1.62262316373333	0.0108983178666667	5.95158685013333	0.0313897237333333	38.9592689322667	0.7010347008	0.894508714666667	0.4998061056	0.852356437333333	0.00246107493333333	5.50870821546667	12.8068801877333	0.383265211733333	0.0355751808	4.84212790613333	0.0693393834666667	5.61851487573333	1.0422597632	0.0232104128	2.02400058026667	30.3371649024	9.99566650026667	0.104766754133333	0.00162675613333333	29.2170716501333	0.729826440533333	0.1912689152	0.0745231872	0.0377881898666667	0.4091222016	3.55396266666667	0.602311133866667	0.0236736064	1.03162340693333	0.0532576042666667	6.0113354752	0.4435260416	8.925085696	11.4993310378667	1.524699136	0.1781022208	2.11994200746667	2.79046990506667	0.636097467733333	5.91181469013333	0.2041775616	0.0845449642666667	0.0235817045333333	0.262352247466667	0.3461562368	0.0681523456	1.5950065664	2.7134263296	0.166528341333333	-0.0908233130666667	203.6569763164	198.283873331867	91.2055117906666
BE	0.0089118048	-0.000631042866666667	0.3019036672	-0.00181512186666667	0.0399343786666667	141.2292411392	0.00679384586666667	0.0263341653333333	0.7359340544	8.2458375e-05	0.1604341248	23.3666226858667	0.569433088	-0.0032337872	6.26918413653333	-0.0133808256	74.3226824021333	8.21881186986667	-0.00125260133333333	0.0541337301333333	0.0852492714666667	0.0345185152	0.8580814848	-0.00736405546666667	1.23053083306667	0.0209068778666667	0.0164089824	5.39414964906667	-0.0035698696	0.000701581066666667	0.0057637264	0.0049213728	0.00778040213333333	31.6234072064	-0.101554645333333	0.0981845248	0.6575325184	0.0558943701333333	0.0335108352	-0.114269448533333	0.0159533472	0.0293486421333333	0.0185057514666667	0.0159511829333333	0.108762632533333	0.1468136448	-0.123440930133333	-0.00168717013333333	0.2789633536	-1.4180442112	0.000561043066666667	0.428222839466667	0.0263699605333333	0.373755869866667	0.00516421706666667	295.096108477775	295.379429860842	294.456746676775
BG	4.47053114026667	0.224421512533333	2.4873795584	0.6399152128	1.91074727253333	0.445134472533333	136.175515511467	2.17182426453333	0.6466402304	0.0869672106666667	3.64383982933333	8.7880122368	0.621166250666667	0.175687441066667	2.28457622186667	0.2046691328	2.99212171946667	1.34557914453333	0.632099293866667	31.3062391808	3.52512300373333	8.12794074453333	0.170716893866667	0.00495908426666667	11.0693799253333	5.36956709546667	0.534863086933333	0.0380564138666667	0.1335794176	5.5297507328	1.34279427413333	8.817246208	0.0161910816	0.8179775488	0.138702651733333	10.3106499925333	0.250016597333333	105.394479650133	18.2168726186667	13.8708855466667	0.333264622933333	0.799232068266667	2.88066164053333	13.8710297258667	48.4471865344	0.170033937066667	0.268371677866667	-0.278908194133333	0.978570717866667	0.472253781333333	1.41993069226667	2.02735069866667	4.79843177813333	0.229246344533333	0.190066141866667	471.5395415728	461.264193997333	89.8639024330666
BY	0.9424269312	0.0759970730666667	4.94826728106667	0.2237846528	2.4327708672	2.28486403413333	5.10317963946667	400.610907477333	1.9473240064	0.00360510986666667	9.3766156288	44.3819447637333	7.6895289344	0.397797239466667	2.8431917056	1.83700671146667	12.2789614933333	6.58690321066667	0.127120341333333	2.18620422826667	5.0093719552	11.44619008	1.03985711786667	0.0185342229333333	20.39431168	7.29910039893333	41.7564415317333	0.202634734933333	7.40483017386667	5.865324544	0.6004768768	0.915799381333333	0.0319100138666667	5.22806831786667	0.7097716736	120.060842257067	0.2470823936	39.3535684608	6.6127724544	35.3434752341333	4.67124933973333	2.01762338133333	5.31081352533333	1.73167233706667	171.758671189333	0.593443566933333	-0.762584541866667	0.213712145066667	1.02335399253333	1.07144615253333	0.2221489152	0.862456695466667	6.26913716906667	0.473581021866667	0.4895731712	1011.76506289333	1001.30879460533	314.626744888
CH	0.0536032298666667	0.000900861466666667	2.586632192	0.00103590933333333	0.2706532352	2.454183936	0.1153097472	0.103703901866667	156.790231313067	-0.000149105983333333	0.911337335466667	33.7440298325333	0.382746624	0.00378378373333333	11.5952276821333	0.0256494058666667	53.1717423104	2.91621819733333	0.0005092596	0.312443392	0.640518417066667	0.311606408533333	0.481140599466667	0.00241890453333333	64.96387072	0.0493570474666667	0.0441365674666667	0.390472772266667	0.00724637706666667	0.0167388981333333	0.0281507861333333	0.0255737770666667	0.019209952	2.77240927573333	0.0209484394666667	1.19344933546667	1.0785306624	0.393581294933333	0.1523819008	0.1530612224	0.1180594176	0.48457984	0.207101354666667	0.2372173312	0.5373052928	0.565606673066667	0.0947439786666667	0.0030928776	0.7989198848	0.423747652266667	0.0033766176	1.46397825706667	2.71006542506667	0.426474871466667	-0.0700913109333333	346.188774564417	339.76885963775	180.17565886815
CY	0.0184645162666667	0.0141169589333333	0.0159954229333333	0.0193393322666667	0.00985744746666667	0.0037326736	0.0483870293333333	0.0261886848	0.00542335893333333	3.4297921536	0.0143514741333333	0.0643805866666667	0.00740902773333333	0.00193457373333333	0.0886718293333333	0.0022283772	0.0493301845333333	0.0207042218666667	0.0159551712	0.0964403456	0.0196324778666667	0.0125703754666667	0.00232949653333333	-5.30667416666667e-05	0.128361352533333	0.0576606976	0.00547739466666667	0.000375823866666667	0.00132313	0.0166956661333333	0.00465312586666667	0.0127815573333333	-0.000805207666666667	0.00658690986666667	0.00197711173333333	0.0524450944	0.00845980533333333	0.1615351808	0.0283505621333333	0.140203835733333	0.00334248186666667	0.00555816906666667	0.00503451146666667	4.7959932928	0.255034897066667	0.00244951626666667	0.002697936	-0.00746830186666667	-0.230390869333333	0.00412859973333333	1.12474112	0.620445422933333	0.173981354666667	-0.0363359402666667	-0.0304404522666667	11.302036431725	9.67822804585833	4.02603020833333
