	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	4.7232712704	0.00465429493333333	1.62383448746667	0.0101059466666667	1.98027782826667	0.602246007466667	4.34891216213333	0.1831954944	0.338746538666667	0.0130744458666667	1.52342746453333	4.62388155733333	0.139338094933333	0.00549506133333333	6.6159296512	0.077998848	4.04390488746667	1.601728512	0.00489332106666667	16.720510976	1.18297654613333	2.2338891776	0.0865921024	0.00750105546666667	26.2832302762667	0.0280474944	0.0504869333333333	0.0745738922666667	0.0266891861333333	0.1257413632	1.701306368	4.27142376106667	0.1498281984	0.699071214933333	0.150525832533333	2.3068491776	0.418067182933333	2.37947316906667	6.3957778432	0.729921604266667	0.0964128	0.462363511466667	0.7283376128	0.744230161066667	1.24095378773333	0.867963904	0.248654711466667	0.2351542272	28.0572286293333	0.773240695466667	0.0106924650666667	0.343327505066667	3.60845120853333	0.000873596133333333	0.220700859733333	136.1259849044	101.7596971024	71.2077612597333
AM	0.00914338346666667	11.0842653354667	0.0693061888	5.563588608	0.00527614506666667	0.0481166165333333	0.122928512	0.086180864	0.0207733696	0.102294818133333	0.0912627285333333	0.3565988864	0.0411927296	-0.00290775226666667	0.138805947733333	0.0198698837333333	0.180662766933333	0.207281681066667	0.958860014933333	0.1349901312	0.0155069738666667	0.0729587029333333	0.0105974794666667	0.00167297546666667	0.269067707733333	0.178855611733333	0.0139872117333333	0.00560530293333333	0.0074573264	0.0499759872	0.0066509456	0.0200270741333333	0.00224452586666667	0.0723733248	0.0360185642666667	0.246501853866667	0.0131822378666667	0.222950519466667	0.0350000192	2.63910167893333	0.0278693418666667	0.0151816874666667	0.0447471146666667	16.9678143488	0.962421009066667	0.0762503594666667	0.0737713408	0.2459109888	0.710431197866667	0.1092010752	2.24765351253333	0.0641390933333333	3.42690310826667	-0.00625770133333333	0.0537317205333333	48.1779950797334	41.1762603842667	2.189248444
AT	0.1699824128	0.00203949	72.3853333845333	0.00503585386666667	1.5481049088	8.59944659626667	0.928365226666667	0.5262713856	10.4472171861333	0.000661803533333333	27.9539417088	104.524030498133	1.5253614592	0.0615659349333333	9.931833344	0.4381121536	30.5775596885333	16.4589109248	0.00497361706666667	1.03244465493333	3.65207087786667	8.96579229013333	0.544565896533333	0.0179977749333333	78.8480305834667	0.00920644693333333	0.288945698133333	1.2552200192	0.158709794133333	0.0506578474666667	0.219228945066667	0.264422570666667	0.04577472	8.63040034133333	0.830366993066667	22.9770985472	0.597717879466667	1.91228163413333	2.31089984853333	1.1726053376	1.24894972586667	15.0650978304	3.85642632533333	0.442266589866667	1.8086383616	2.4678252544	2.8105465856	0.0698718122666667	10.6567215786667	8.98311181653333	0.00350152426666667	0.1667359744	6.900514816	-0.0593580288	0.0636000384	474.357636482866	442.294565111133	415.971931802467
AZ	0.0235651797333333	5.16488669866667	0.214791406933333	30.8806396586667	0.0101228938666667	0.1549576192	0.364524885333333	0.391189504	0.0620495872	0.148343842133333	0.330821632	1.20546399573333	0.174600891733333	-0.0283367445333333	0.263013700266667	0.131415953066667	0.535238314666667	0.751279991466667	3.10645118293333	0.3848869888	0.0419015893333333	0.209234961066667	0.0422344618666667	0.00623358666666667	0.687110280533333	2.0845662208	0.0649818965333333	0.0199755072	0.0488064170666667	0.1373031424	0.0131448341333333	0.0522658133333333	0.00405348853333333	0.243613201066667	0.158505284266667	0.874560580266667	0.0278473856	0.676326741333333	0.0922274901333333	24.6986091178667	0.139131639466667	0.039862016	0.146955554133333	20.4932775936	4.95539268266667	0.2928485376	0.319210120533333	0.545165892266667	1.2530839552	0.399531656533333	8.0573874176	0.105138244266667	5.61862628693333	-0.0196824192	0.104500736	116.903839095467	100.228028667733	6.8148449808
BA	1.14503345493333	0.00253775013333333	8.289001472	0.005557376	20.2998786730667	1.81215546026667	2.2493188096	0.3087152128	1.4545432576	0.00969770773333333	8.61072151893333	18.0786834090667	0.463918216533333	0.0242511509333333	12.2409735509333	0.311964194133333	12.8339105109333	4.50332207786667	0.00302402613333333	4.38385568426667	8.99354897066667	12.6488270165333	0.164718011733333	0.0103881813333333	65.4287131989333	0.0159575765333333	0.127971584	0.232048878933333	0.0644850389333333	0.0715706709333333	2.88979708586667	1.1658563584	0.111228100266667	2.39733500586667	0.314152994133333	13.6153868970667	0.6165547008	3.5863494656	11.9223025664	0.890920413866667	0.415731268266667	2.33537590613333	4.0389451776	0.1699634176	2.069211136	1.41730379093333	1.035947008	0.139932253866667	30.1481372330667	2.2094589952	0.00502350933333333	0.411384149333333	5.28695896746667	-0.0510229205333333	0.187740347733333	272.119266470667	231.328403136267	173.759775738667
BE	0.00585608213333333	0.0013027968	0.529108616533333	0.00684376106666667	0.0229811349333333	19.3829907114667	0.0302280576	0.125182916266667	0.755111799466667	0.000334310933333333	1.56842216106667	18.8158137685333	0.9006936064	0.0343642666666667	7.36568879786667	0.1508640768	30.810046464	34.403647488	0.00374962026666667	0.049968384	0.0403995605333333	0.103235242666667	1.5298502656	0.062861376	1.6919175168	0.00766355893333333	0.0917369088	1.38867657386667	0.0556180266666667	0.00749851946666667	0.00768401333333333	0.0093928192	0.00248250933333333	6.21845271893333	0.997302613333333	1.43387060906667	0.887813802666667	0.0755539797333333	0.0351467050666667	0.539054660266667	0.7223506944	0.0704091050666667	0.0776999424	0.0302697344	0.181162530133333	5.36082077013333	1.16502145706667	0.00760288053333333	0.8014311424	16.2602767701333	0.00229792853333333	0.0516361898666667	7.22317694293333	0.424655428266667	0.00865004213333333	162.536872359467	131.231302807467	128.286056568533
BG	2.8259729408	0.0606110677333333	5.2218298368	0.159331566933333	3.73000328533333	1.65959584426667	108.887312520533	3.1223808	1.14134166186667	0.1124457984	7.36291607893333	16.4350645589333	0.974814890666667	0.196606805333333	9.08962966186667	0.837053166933333	8.3862192128	5.14328712533333	0.0847854762666667	34.4033897130667	2.3423868928	12.5825493674667	0.245441211733333	0.0237186666666667	26.8994849450667	0.378807261866667	0.688094139733333	0.224455697066667	0.412671249066667	2.98712378026667	1.78677295786667	8.10252424533333	0.1341616128	2.15678702933333	0.787143816533333	17.6607090005333	0.656238660266667	54.8819479210667	18.0179326293333	13.7091372373333	0.832761924266667	1.20016745813333	4.44414634666667	16.1670026581333	29.2628616533333	1.74894598826667	1.77012640426667	7.4905124864	28.7490506752	2.76472108373333	0.1413214208	0.4895927296	8.47184636586667	-0.0925291946666667	0.207114752	478.160323086933	426.419620375467	157.960521335467
BY	0.572059204266667	0.158466628266667	9.27953169066667	0.395819793066667	2.00152132266667	7.7211222016	6.54528238933333	65.8487334229333	2.60123825493333	0.0253544789333333	25.4600282112	76.830212096	9.79908580693333	2.59561908906667	6.69050251946667	5.76600855893333	19.6810964992	31.9323744938667	0.1658029056	3.38414332586667	2.79081970346667	16.1885738325333	1.29742574933333	0.0924647168	19.0003544064	1.20116647253333	11.0047592448	0.841130461866667	3.8390358016	3.23779843413333	0.650398378666667	1.13479898453333	0.0126867957333333	10.6963992576	4.1228255232	130.272626824533	0.662288452266667	26.7490055509333	5.95495103146667	77.6601862144	7.79120093866667	2.18196309333333	10.2611430058667	4.735361024	98.8841596245333	4.24401496746667	19.9136750250667	1.64712762026667	5.84797989546667	18.7727391402667	0.301751466666667	0.0617931733333333	6.8243603456	-0.14801792	0.115184034133333	776.298134164266	718.717526416	413.214666836267
CH	0.0269458794666667	0.000257032316666667	3.27789718186667	0.0007725604	0.2802659328	4.16147565226667	0.0586826282666667	0.0819961258666667	17.060773888	0.00197416853333333	2.04748663466667	31.5643745621333	0.540772283733333	0.0135397866666667	16.2918738602667	0.0762447445333333	38.1896491008	11.1230233258667	0.000636128466666667	0.3960631296	0.4060066816	0.5338144768	0.3407151104	0.0117705365333333	41.6706592768	0.00146163253333333	0.0378148608	0.625452168533333	0.0287313194666667	0.00451941066666667	0.0379690112	0.0517578794666667	0.0151607125333333	3.9750361088	0.300712004266667	1.93229305173333	0.6632067072	0.132815906133333	0.247286801066667	0.184052206933333	0.309571037866667	0.8126042112	0.1843320832	0.1624018944	0.1298844672	2.15983322453333	0.652336810666667	0.00348594453333333	7.8701510656	4.8068411392	0.0044940176	0.179489245866667	5.2923662336	-0.0356502314666667	0.0544434304	198.982525044383	177.99473416385	158.813765556267
CY	0.0226007104	0.0064137072	0.0895941802666667	0.00897934186666667	0.0054872272	0.0603818624	0.263971362133333	0.0566923776	0.0246525866666667	1.4802321408	0.100590677333333	0.40455936	0.0363213056	-0.00100523226666667	0.2898789376	0.0179526869333333	0.248501367466667	0.268829610666667	0.00503904053333333	0.748643601066667	0.0274670293333333	0.0928498346666667	0.0131395189333333	0.00165059853333333	0.651416439466667	0.00481297546666667	0.0104968362666667	0.00609633226666667	0.00809645226666667	0.0416066218666667	0.0105254378666667	0.0453334698666667	0.0124185749333333	0.0922887594666667	0.0414040533333333	0.165524036266667	0.0218760384	0.319199505066667	0.0803695616	0.319169058133333	0.0243272832	0.019950752	0.0436027477333333	8.05543226026667	0.4694511616	0.0830495914666667	0.0526244394666667	0.133987310933333	5.39782949546667	0.1283150336	0.324020599466667	0.210658065066667	0.0721095594666667	-0.000143007866666667	0.00232098613333333	21.1215942634667	14.7168221902667	4.90656410373333
