	AL	AM	AST	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	EXC	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	NOA	BIC	DMS	VOL	SUM	EU
CY	0.0228896405333333	0.0080154272	0.7661367296	0.0175662101333333	0.0105723562666667	-0.00317770773333333	0.0036053624	-0.0426794282666667	0.0147670336	0.0080261168	3.02993599146667	0.0135768010666667	0.0505060650666667	0.00411999973333333	-0.0005791256	0.0930945962666667	7.40405146063359	0.000150566983333333	0.0479519274666667	0.00702936746666667	0.0127960266666667	-0.0063226432	0.0125352896	0.0260880106666667	0.000727784466666667	1.18980041666667e-05	0.1473092096	5.74225208333333e-05	0.0174806624	0.0147265344	0.0020392776	0.000269963833333333	0.000702270666666667	0.0142348970666667	0.00643253546666667	0.00380702666666667	0.001408318	0.00475579093333333	0.000512730533333333	0.0362754602666667	0.0050521712	0.0694308650666667	0.0245299797333333	0.0450627797333333	0.0422300842666667	0.00127083146666667	0.00392638906666667	0.00967845226666667	-3.59970807291667e-06	0.0013090532	3.6690788352	0.0128129621333333	0.000996432133333333	0.00122681813333333	0.002886872	-0.00584024906666667	-0.245251669333333	0.00572294453333333	0.3106819072	0.1850488832	-0.0374050090666667	-0.087057024	8.36274510596693	3.52689048608333
CZ	0.162348731733333	0.00753453653333333	0.0223077056	33.3582521685333	0.020608896	0.5163195392	3.4469675008	0.109275528533333	1.47970676053333	7.76775215786667	0.000797804933333333	164.717920256	167.339954449067	1.93287796053333	0.030520192	6.1235560448	496.563186945183	0.0652950528	17.7879842816	3.16231325013333	0.0133619744	0.285436279466667	2.6427899904	7.33268322986667	0.558655522133333	0.00724949973333333	16.9654288384	-7.471815e-05	0.149963502933333	0.159676279466667	0.472532957866667	0.449355741866667	0.0954060885333333	0.2581796864	0.127936674133333	0.0676354858666667	0.00428505893333333	6.9703237632	0.108334404266667	28.7012596394667	0.430162909866667	2.99147236693333	1.24622247253333	0.702150587733333	0.702635008	0.514170709333333	2.2114545664	13.3578304170667	-4.02594666666667e-05	0.00362123706666667	0.219246353066667	1.62931479893333	0.0066548576	0.2504757248	-0.0619436629333333	0.000197619533333333	0.5952346112	-0.286048187733333	0.350694161066667	2.90253673813333	0.2353869824	-0.0228105898666667	501.40133213805	479.416172579067
DE	0.2486777856	0.0113603850666667	0.0711366229333333	37.1144174250667	0.0336585706666667	1.3108461568	90.2776225792	0.2427564544	2.63689475413333	75.5735287125333	0.00273459733333333	28.5720423082667	2517.0580340736	24.2188288	0.174547421866667	42.4475536042667	3538.5504006707	0.0926032042666667	258.878437239467	51.4113448618667	0.00854009333333333	0.554591197866667	1.77849125546667	4.41154136746667	7.77793809066667	0.0269054677333333	38.0101809493333	-0.000431962366666667	0.636429585066667	0.671176430933333	1.46727458133333	15.9944845994667	0.308100608	0.3838068736	0.182151202133333	0.125698645333333	0.0235548437333333	265.8728935424	0.424008055466667	48.9154849450667	2.94012818773333	3.5523846144	1.710528512	1.08288894293333	1.08186289493333	3.405303808	1.48536060586667	3.53218341546667	-0.0004159968	0.0102876576	0.433520503466667	3.14099411626667	0.0159826304	2.1966651392	-4.0537513984	0.000724356333333333	2.2873952256	-12.0221433856	1.34072019626667	12.0007371434667	1.51776160426667	-0.1635536896	3543.44541101317	3448.7423279264
DK	0.0207813930666667	0.006664016	0.0404545962666667	0.840931669333333	0.0237436544	0.178595140266667	3.15422173866667	0.0810756181333333	0.817539345066667	0.593353045333333	0.000985602466666667	1.3854736384	54.6513922730667	167.702761745067	0.005053272	2.00992413013333	279.356328098927	0.0422815317333333	8.51434318506667	9.74872029866667	0.0112745898666667	0.0758380117333333	0.212712942933333	0.408632456533333	1.36858405546667	0.0172945898666667	1.16673795413333	-3.74304958333333e-05	0.181828522666667	0.1997838336	0.469688797866667	0.129817642666667	0.1494693888	0.0646436565333333	0.0227807168	0.0119589568	0.0020424884	10.3829973674667	0.673187089066667	7.16513061546667	0.127082871466667	0.795307349333333	0.270180693333333	0.528364270933333	0.53029376	3.7101092864	0.112745856	0.326476970666667	-1.979664375e-05	0.007302008	0.265017514666667	0.893559808	0.00789275733333333	0.2516355072	-2.2589947904	0.007872552	0.206362743466667	-2.68139779413333	0.0933522176	2.35608364373333	-0.421255645866667	0.0449991936	277.705633115994	274.527825815133
EE	0.0786146389333333	0.0304196928	0.239744341333333	0.8552701952	0.0974261077333333	0.231139191466667	0.886999722666667	0.226270327466667	6.26958281386667	0.299541367466667	0.00386435306666667	1.20532363946667	9.76790705493333	2.0279734272	27.9484432384	1.07639575893333	103.427138324554	2.31241509546667	2.8377587712	1.65979490986667	0.0627537792	0.228900539733333	0.356395042133333	0.7336282112	0.229944029866667	0.011872752	1.52133659306667	1.55129364583333e-05	1.58451329706667	1.76736242346667	4.777869312	0.0408089173333333	6.59519023786667	0.2409852416	0.0428797056	0.0346103573333333	0.00120463933333333	1.4821036032	0.480625015466667	11.0761956693333	0.0732029866666667	1.49259987626667	0.437261892266667	5.3291384832	5.34377485653333	3.50705554773333	0.181160192	0.599707579733333	8.892284375e-06	0.0347046549333333	0.858723328	3.352457216	0.0466594133333333	0.171609105066667	-0.462215816533333	0.0212626432	0.147987780266667	0.540567688533333	0.1034583552	1.57579618986667	0.00270054213333333	0.0603878357333333	112.742088769621	83.3493244292
ES	0.311866811733333	0.0022611624	0.0053784592	4.04617816746667	0.0043245576	-0.0478544469333333	3.87152636586667	0.1809434112	0.257948194133333	4.22361033386667	0.00211968693333333	2.12572883626667	20.4634324992	0.543815133866667	0.03619072	1454.8941668352	1728.08195679462	0.0194707349333333	131.440443392	8.4677001216	-0.000908538733333333	0.454890018133333	1.44538309973333	1.55785680213333	1.89847975253333	0.0121164533333333	24.0397058048	0.0006449266	0.0474465237333333	0.0501925290666667	0.151154978133333	0.338738688	0.0269691072	0.0481953664	0.0833220096	0.0250517632	0.0371450368	5.16518106453333	0.105516928	3.56089582933333	53.2608188416	1.06386868906667	0.457585937066667	0.341925512533333	0.342274389333333	0.114710331733333	0.980087739733333	1.0271225856	7.97058833333333e-05	0.00107860313333333	0.164762487466667	0.823439906133333	0.00172344173333333	-8.2471501824	0.218503867733333	0.00550761653333333	-5.0826330112	1.0320637952	8.59439650133333	11.9246127104	-2.22373587626667	-2.7496685568	1731.94860415462	1719.76934117387
EXC	133.268897792	145.875385275733	727.748933495467	478.376554222933	361.273508932267	91.2606975317333	427.04830464	290.576592622933	1113.66922130773	452.5369851904	8.96063023786667	422.1391863808	4208.81992690347	352.079314944	63.3483209386667	2036.567375872	43511.1217556139	239.273386530133	4297.83424259413	1261.20847824213	173.143630370133	319.213657565867	290.849851528533	502.430503185067	489.959998532267	12.2852169045333	2441.85192639147	135.168436906667	4029.54111330987	5719.6951896064	265.273492548267	36.6563950592	108.3894923264	179.414831377067	53.01501952	40.7305191424	2.63115953493333	818.81726976	128.0855769088	2072.95701756587	226.786087185067	1354.8780519424	356.031922176	4607.0956556288	6573.8383556608	294.660201949867	128.924184302933	233.1107131392	168.32659456	194.975192405333	1940.59009611093	1460.30034507093	404.0138162176	-17.8461059754667	2.12916128426667	-0.0669760554666667	6.53996796586667	-22.2346586794667	101.530380970667	545.739942570667	-12.5055664128	-14.8534809941333		23382.7724651179
FI	0.135625565866667	0.1001386496	0.761978402133333	1.6945414144	0.3218235392	0.551680477866667	1.7129291776	0.478136046933333	11.1382102016	0.8357758976	0.0112714698666667	3.14706193066667	21.7517195264	5.17286024533333	5.2489486336	2.96100386133333	337.934724791933	164.118169736533	6.86259841706667	5.8066141184	0.161557418666667	0.434129066666667	0.796663261866667	2.12760930986667	1.1352737792	0.0785587370666667	3.055505408	0.000580172266666667	3.63171812693333	4.24318757546667	5.27102880426667	0.101779191466667	3.42458504533333	0.514201565866667	0.0846643114666667	0.0745659904	0.00430401466666667	2.80188654933333	3.73429971626667	24.5331831466667	0.237283208533333	3.62220803413333	0.9973671936	19.1362433024	19.2738579797333	14.1886641493333	0.406958148266667	1.33025778346667	0.000164109	0.110683392	3.28771365546667	9.70470085973333	0.148194304	0.4175036416	0.792114039466667	0.0634713216	0.364372992	1.88779697493333	0.3564931072	9.1324317696	0.0760356010666667	0.252592059733333	374.8074761306	281.640510217333
FR	0.454803899733333	0.0051774672	0.0166780896	12.7045621077333	0.0141208	0.618814464	63.7301380437333	0.7301607424	0.5943365632	44.1137321301333	4.21429166666667e-05	4.41954768213333	134.6969796608	3.47718150826667	0.030552832	213.157290530133	4065.36014912928	0.0025949312	3314.544541696	61.1121496064	0.0014261904	0.7389816832	2.71331792213333	3.2074244096	13.8995673770667	0.0601652352	108.914837640533	-0.0004887493	0.2413073408	0.283639432533333	0.224650581333333	6.13185181013333	0.0287871424	0.1651651072	0.221461060266667	0.1570278912	0.0500703146666667	43.8189118805333	0.1462217728	8.0774119424	10.3434857130667	3.3752506368	1.63350923946667	0.233311317333333	0.227217271466667	0.498067080533333	2.188673024	2.022578176	-0.000472781133333333	0.00567892	0.128603562666667	1.68074130773333	0.0096595264	-14.560559104	0.0548768426666667	0.0101952714666667	-0.603146103466667	-24.1116992853333	4.4649275392	21.9793369770667	-10.6255471957333	-1.20963822933333	4041.25019258955	4012.12629089598
GB	0.0217197056	-0.0001633406	0.00245559333333333	1.23546514773333	-0.00476673386666667	0.0866752597333333	7.70008951466667	0.0783446101333333	0.7310682112	0.902050133333333	0.0009047862	0.755761493333333	23.9833601365333	2.87145192106667	0.0900802389333333	8.30485681493333	1150.87476127704	0.0400578474666667	58.5187677525333	928.7722074112	-0.00306234346666667	0.0533757994666667	0.119974852266667	0.3694879744	92.4767660714667	0.122315349333333	0.999001156266667	0.000114967283333333	0.313111893333333	0.340793856	0.248575163733333	0.2790057984	0.0945150293333333	0.0591296512	0.0178369792	0.0120260170666667	0.0009174322	13.4284749482667	0.3525348352	3.3962303488	0.7276363776	0.630191445333333	0.1441448448	0.7943825408	0.790162978133333	0.642176750933333	0.0657929642666667	0.468112725333333	0.000120803758333333	0.000819237266666667	0.0842416896	0.855420040533333	0.00999662293333333	-3.4068750336	-0.435666875733333	-0.001553702	0.108040797866667	-4.85035649706667	0.0800481024	13.7184160426667	-3.30553890133333	-0.0342413034666667	1153.85698393424	1146.23160766053
GE	0.0931533056	14.1654709589333	15.205941248	0.200471671466667	33.9055869952	0.0813997824	0.0745650176	0.7363774464	0.551006139733333	0.076852864	0.1164243456	0.2534227456	0.973541853866667	0.0798093909333333	0.0429778773333333	0.307572770133333	227.058316549467	0.035124064	0.264160648533333	0.185957290666667	75.4472976384	0.511328324266667	0.134774826666667	0.3274738688	0.0215750741333333	0.00216276426666667	0.7016554496	0.0130577002666667	3.15823363413333	3.59307045546667	0.097153664	0.0038920872	0.0372612992	0.266909098666667	0.0411710933333333	0.0598661930666667	0.00332078586666667	0.1176353536	0.0264885141333333	1.35593833813333	0.0138807701333333	2.300379136	0.374975044266667	19.4121170944	19.5018249557333	0.058062272	0.0474568832	0.1744393216	0.00167739426666667	1.04392103253333	64.4438556672	3.89862085973333	0.293315515733333	0.0330428352	0.0794079573333333	0.0382230656	0.239271424	0.0948126208	0.579715822933333	1.9174703104	0.0653332096	-0.527102190933333	267.354783580933	9.04185774986667
GL	0.00401193066666667	0.000206790316666667	0.00270354053333333	0.106913604266667	0.000398140133333333	0.0335669738666667	0.2107336704	0.0180347925333333	0.0438736896	0.143472930133333	-3.38324770833333e-05	0.134991104	1.21674315093333	0.0277710784	0.0312859946666667	0.3571714048	6.14907590391875	0.1317812224	0.964902161066667	0.938470536533333	0.0002917421	0.0142795616	0.0189113770666667	0.0270999936	0.370761045333333	0.130645521066667	0.216669576533333	0.0001817832	0.00335035306666667	0.0122529216	0.0360314496	0.0143046293333333	0.0246176576	0.000724552866666667	0.0038073624	0.00440538266666667	0.000243402366666667	0.2481208832	0.0785149013333333	0.227907925333333	0.0041449856	0.0302095296	0.0366208768	0.0818022485333333	0.149119573333333	0.0774634581333333	0.00972182613333333	0.0214658794666667	6.13971958333333e-05	0.000196172783333333	0.00845615626666667	0.0172197802666667	0.0003292573	0.0635903488	0.0439357184	0.0002356105	0.0271804778666667	0.128134562133333	0.0117556234666667	28.8738705408	0.102358528	0.0742271146666667	35.5622205706854	5.46180669095625
GR	11.7158259370667	0.0420230314666667	0.317236667733333	1.84910615893333	0.103541768533333	-0.187732667733333	0.2553399296	11.9172289877333	0.6593241088	0.6246109184	0.0586820352	0.953584093866667	4.61585558186667	0.1873027584	0.0247657301333333	5.134860288	280.48331963035	0.0359294293333333	2.89561258666667	0.6278180864	0.0839908181333333	171.497051477333	1.55679034026667	2.62046324053333	0.0870474496	0.00185383786666667	13.7646254762667	0.000622406333333333	0.738253482666667	0.8040779776	0.128275549866667	0.0219451093333333	0.0293469888	0.920939861333333	0.976948360533333	3.487379456	0.169394210133333	0.382658116266667	0.0451215744	2.80189719893333	0.243693038933333	10.6811239082667	6.40565138773333	2.21122382506667	2.21431876266667	0.0829275904	0.409701137066667	1.04535046826667	0.00013302455	0.0121065002666667	13.9928687957333	4.4890456064	0.0122911978666667	0.111441339733333	0.0786922752	-0.0516302122666667	-1.28740898133333	0.232347682133333	6.55243946666667	3.74647412053333	-0.0129650229333333	-0.715850001066667	292.403574272483	232.521586626133
