            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.051925;     0.107567;     0.405136;     0.105174;     0.033307;     0.032899;     0.061007;     0.916824;     0.024036;     0.004515;     2.120275;     0.002064;     2.158327;     0.179537;     0.103039;     0.054983;     0.038438;     0.100081;     0.002819;     0.745350;     0.026320;     0.039479;     0.023012;     0.056303;     0.217690;     0.007156;     0.109528;     0.484176;     0.052546;     0.072274;     0.082690;     0.011074;     0.025843;     0.025460;     0.083404;     0.095056;     0.118098;     0.032633;     0.029177;     0.111813;     0.072105;     0.105346;     6.456515
EEZ65       ;     0.036893;     0.020313;     0.150966;     0.015776;     0.007856;     0.051670;     0.035840;     1.089256;     0.697176;     0.013472;     0.260138;     0.017412;     1.020433;     1.941354;     0.017527;     0.010482;     0.011285;     0.647739;     0.066960;     0.280170;     0.018781;     0.012374;     0.021335;     0.006303;     0.465989;     0.145790;     0.066104;     0.029204;     0.017201;     0.017132;     0.023378;     0.142689;     0.014647;     0.011919;     0.021641;     0.018215;     0.024405;     0.044716;     0.007754;     0.023635;     0.014965;     0.038059;     0.226048
EEZ71       ;     0.068623;     0.055510;     0.144595;     0.053130;     0.011574;     0.099706;     0.042846;     1.085549;     0.486453;     0.019491;     0.263227;     0.025711;     1.543272;     2.385415;     0.043924;     0.024772;     0.022370;     1.072072;     1.664728;     0.592167;     0.024673;     0.019706;     0.022059;     0.009400;     0.392228;     0.138991;     0.088177;     0.050411;     0.043045;     0.051892;     0.039159;     0.137207;     0.026784;     0.025825;     0.058232;     0.038523;     0.075851;     0.070220;     0.020567;     0.060542;     0.033971;     0.082598;     1.162800
EEZ91       ;     0.032096;     0.021518;     0.102348;     0.022118;     0.053289;     0.034342;     0.033126;     0.825492;     0.064970;     0.006352;    22.931807;     0.007483;     5.046227;     0.998058;     0.022257;     0.021684;     0.011137;     0.507437;     0.006008;     0.467230;     0.007427;     0.010429;     0.004989;     0.008744;     0.200472;     0.012719;     0.091605;    29.579861;     0.022088;     0.020884;     0.033783;     0.017752;     0.013384;     0.017608;     0.021867;     0.022214;     0.041909;     0.024557;     0.014017;     0.022748;     0.042591;     0.053005;     0.124367
EEZ99       ;     0.001568;     0.000225;     0.007799;     0.000225;     0.001599;     0.004907;     0.000594;     0.054401;     0.001085;     0.000225;     0.075497;     0.000050;     0.880812;     0.056618;     0.000225;     0.000141;     0.000252;     0.024142;     0.000225;     0.017493;     0.000626;     0.000730;     0.000227;     0.000056;     0.012028;     0.000204;     0.002094;     0.001759;     0.000223;     0.000221;     0.001149;     0.000386;     0.000644;     0.000042;     0.000225;     0.000225;     0.000225;     0.000225;     0.000009;     0.000225;     0.000040;     0.000225;     0.004127
EEZ100      ;     0.001670;     0.000792;     0.005470;     0.000808;     0.000185;     0.002365;     0.001787;     0.065850;     0.032649;     0.000162;     0.014348;     0.000678;     0.064610;     0.122469;     0.000630;     0.000168;     0.000430;     0.048857;     0.001279;     0.019502;     0.000712;     0.000566;     0.000618;     0.000071;     0.025816;     0.003203;     0.003525;     0.000813;     0.000802;     0.000697;     0.001121;     0.005709;     0.000572;     0.000716;     0.000735;     0.000776;     0.000709;     0.001444;     0.000501;     0.001322;     0.000503;     0.000709;     0.006646
EEZ108      ;     0.121960;     0.036416;     0.728105;     0.034592;     0.024180;     0.421281;     0.065262;     4.727586;     1.000293;     0.036736;     2.060300;     0.030983;    14.577503;    17.321299;     0.033150;     0.012380;     0.015327;    54.922062;     0.023285;     1.634466;     0.027084;     0.037128;     0.027157;     0.012115;     1.829595;     0.085708;     0.070123;     0.185865;     0.032939;     0.033526;     0.054476;     0.263357;     0.034186;     0.028336;     0.032261;     0.032286;     0.082808;     0.037882;     0.026702;     0.038166;     0.014500;     0.037821;     0.725812
EEZ109      ;     0.002581;     0.000429;     0.076173;     0.000295;     0.000835;     0.021984;     0.000429;     0.126400;     0.004990;     0.000429;     0.000429;     0.000429;     3.622162;     0.947184;     0.000429;     0.000356;     0.000139;     0.187924;     0.000429;     0.004761;     0.000357;     0.002638;     0.000181;     0.000180;     0.084941;     0.000429;     0.000429;     0.000392;     0.000429;     0.000429;     0.000429;     0.000179;     0.000238;     0.000385;     0.000429;     0.000429;     0.000429;     0.000429;     0.000290;     0.000429;     0.000290;     0.000429;     0.000429
EEZ110      ;     0.000437;     0.000132;     0.016207;     0.000033;     0.000360;     0.007762;     0.000132;     0.022682;     0.001019;     0.000132;     0.000132;     0.000132;     2.492782;     0.161345;     0.000132;     0.000132;     0.000056;     0.043948;     0.000132;     0.001106;     0.000132;     0.000645;     0.000130;     0.000132;     0.018903;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000129;     0.000035;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132;     0.000132
EEZ119      ;     0.000231;     0.000139;     0.000549;     0.000103;     0.000015;     0.000219;     0.000204;     0.003411;     0.001835;     0.000072;     0.000233;     0.000159;     0.002568;     0.005700;     0.000105;     0.000099;     0.000072;     0.002814;     0.000962;     0.001130;     0.000419;     0.000019;     0.000433;     0.000035;     0.001261;     0.000439;     0.000643;     0.000243;     0.000143;     0.000136;     0.000019;     0.000698;     0.000036;     0.000124;     0.000181;     0.000147;     0.000139;     0.000430;     0.000062;     0.000167;     0.000104;     0.000268;     0.002233
