            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.173747;     0.032179;     1.356127;     0.052553;     0.013515;     0.265643;     0.517129;     3.219222;     0.162832;     0.004184;     5.267648;     0.057722;     6.482763;     5.500926;     0.035174;     0.010647;     0.005960;     0.383603;     0.032049;     0.504094;     0.004969;     0.098936;     0.004583;     0.025560;     1.414264;     0.180860;     0.180253;     1.417926;     0.041481;     0.025332;     0.081961;     0.101079;     0.031043;     0.030829;     0.047442;     0.008617;    28.141392;     0.101831;     0.001102;     0.487869;     0.053554;     1.366409;    18.535984
EEZ65       ;     0.132910;     0.015611;     0.972687;     0.017595;     0.273085;     0.084600;     0.675353;     3.858948;     1.640707;     0.096601;     0.731484;     0.432611;     2.104050;    19.729771;     0.021407;     0.016358;     0.094567;     1.701454;     0.114607;     0.293908;     0.094334;     0.042134;     0.064812;     0.026456;     1.327607;     2.180527;     2.342574;     0.070498;     0.145107;     0.019372;     1.241558;     0.868196;     0.020570;     0.114724;     0.033636;     0.487878;     4.235926;     0.831188;     0.006145;     0.093889;     0.003692;     4.341346;     2.071511
EEZ71       ;     0.198247;     0.027385;     1.711639;     0.028214;     0.318301;     0.116360;     0.947953;     5.885210;     1.921582;     0.095353;     0.809170;     0.690820;     4.443470;    28.950916;     0.030243;     0.032934;     0.140429;     3.243807;     1.093723;     0.497238;     0.120387;     0.092679;     0.093854;     0.021898;     2.165060;     2.566704;     2.781122;     0.145143;     0.140326;     0.030281;     1.766731;     1.148453;     0.039326;     0.134936;     0.030707;     0.575405;     8.326905;     1.143551;     0.009231;     0.137858;     0.037140;     5.116068;     7.031252
EEZ91       ;     0.401665;     0.061210;     1.399565;     0.067911;     0.073797;     0.431723;     0.333007;     3.305424;     0.370063;     0.015656;    53.530869;     0.098740;    14.008156;     6.328978;     0.148156;     0.131231;     0.226033;     0.437446;     0.022095;     2.937294;     0.023268;     0.099843;     0.018881;     0.011195;     1.318759;     0.243629;     0.517264;    36.994625;     0.105083;     0.078454;     0.208356;     0.210468;     0.102083;     0.145686;     0.043626;     0.147700;    75.941040;     0.250899;     0.006238;    11.525107;     0.496923;     2.068010;     4.898841
EEZ99       ;     0.011709;     0.000368;     0.076108;     0.000963;     0.002504;     0.012165;     0.042715;     0.223482;     0.010916;     0.000226;     0.463407;     0.001446;     0.593737;     0.262058;     0.001611;     0.001392;     0.006177;     0.027448;     0.000310;     0.050136;     0.000571;     0.005829;     0.000399;     0.000195;     0.059159;     0.005984;     0.025237;     0.082230;     0.001898;     0.000905;     0.003239;     0.006642;     0.003379;     0.003560;     0.002485;     0.002519;     0.528280;     0.007389;     0.000088;     0.020252;     0.001400;     0.105877;     0.045607
EEZ100      ;     0.008363;     0.000546;     0.028006;     0.000434;     0.009250;     0.003874;     0.039723;     0.173761;     0.067340;     0.002257;     0.044556;     0.008854;     0.094686;     1.092907;     0.000755;     0.001030;     0.004898;     0.103339;     0.002293;     0.013316;     0.001779;     0.002193;     0.001171;     0.001333;     0.037494;     0.044887;     0.114079;     0.003770;     0.007373;     0.001056;     0.032808;     0.015070;     0.001118;     0.006444;     0.001246;     0.017549;     0.225690;     0.025682;     0.000260;     0.004665;     0.000144;     0.168708;     0.082292
EEZ108      ;     0.566821;     0.025018;     8.996528;     0.041363;     0.219729;     0.570093;     1.778124;    19.837936;     2.142395;     0.054486;    10.279265;     0.290469;    29.751053;    91.298660;     0.082247;     0.067277;     0.280164;     6.281329;     0.099366;     2.239834;     0.081490;     0.592190;     0.063835;     0.016876;     8.568909;     1.602490;     2.013333;     2.162596;     0.117406;     0.046501;     0.968274;     0.890914;     0.140843;     0.164802;     0.038774;     0.293586;    28.067688;     1.254198;     0.007368;     1.028143;     0.031798;    19.702608;     7.696189
EEZ109      ;     0.026577;     0.008294;     0.320091;     0.027714;     0.023838;     0.008549;     0.168304;     1.672220;     0.064850;     0.009312;     0.551043;     0.029058;     0.060597;     2.866755;     0.023932;     0.006208;     0.047351;     0.276280;     0.007102;     0.219451;     0.010241;     0.014875;     0.003702;     0.003603;     0.216585;     0.157563;     0.241248;     0.076734;     0.032988;     0.010082;     0.095796;     0.086079;     0.016283;     0.011411;     0.014819;     0.031930;     1.239825;     0.062779;     0.001061;     0.042420;     0.008413;     3.407186;     1.130852
EEZ110      ;     0.010104;     0.001551;     0.109375;     0.009141;     0.007264;     0.001181;     0.059671;     0.514972;     0.017983;     0.003432;     0.215569;     0.009776;     0.028994;     1.035052;     0.007270;     0.001489;     0.004686;     0.106526;     0.001961;     0.075293;     0.002739;     0.009608;     0.000991;     0.001183;     0.075815;     0.036809;     0.032643;     0.036435;     0.009887;     0.002857;     0.015363;     0.023543;     0.004767;     0.001171;     0.004701;     0.005277;     0.456620;     0.019750;     0.000356;     0.018177;     0.003018;     1.022061;     0.307938
EEZ119      ;     0.000529;     0.000077;     0.003802;     0.000076;     0.000937;     0.000262;     0.002534;     0.013849;     0.007795;     0.000260;     0.001936;     0.001493;     0.007154;     0.062341;     0.000076;     0.000054;     0.000433;     0.006220;     0.000961;     0.001186;     0.000289;     0.000135;     0.000160;     0.000159;     0.004940;     0.008532;     0.010500;     0.000346;     0.000885;     0.000090;     0.003796;     0.004354;     0.000086;     0.000535;     0.000090;     0.002418;     0.018893;     0.003818;     0.000031;     0.000298;     0.000007;     0.014269;     0.009391
