            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.001541;     0.000389;     0.083363;     0.000554;     0.000474;     0.003367;     0.028187;     0.596482;     0.028649;     0.000337;     0.524083;     0.000434;     1.008671;     0.203866;     0.003207;     0.001349;     0.001934;     0.026529;     0.002586;     0.008947;     0.000380;     0.007067;     0.000316;     0.000002;     0.092014;     0.003241;     0.020683;     0.108944;     0.000607;     0.000380;     0.000656;     0.002129;     0.000456;     0.001390;     0.000465;     0.000967;     0.160563;     0.002685;     0.000000;     0.012337;     0.000993;     0.055257;   143.397507
EEZ65       ;     0.220088;     0.017820;     0.767401;     0.003727;     0.143889;     0.217623;     0.784646;    10.825649;     2.381526;     0.069678;     1.029254;     0.267857;     4.177360;    20.069546;     0.008542;     0.018876;     0.115220;     5.095952;     0.533089;     0.333720;     0.140687;     0.045373;     0.039705;     0.015115;     2.594338;     1.776444;     3.584459;     0.133291;     0.346910;     0.080226;     0.207008;     1.133409;     0.019021;     0.111627;     0.010638;     0.161686;     0.979480;     0.210582;     0.000402;     0.029671;     0.019690;     0.717208;    15.109554
EEZ71       ;     0.413583;     0.067127;     2.858178;     0.008828;     0.504666;     0.637714;     0.982739;    23.980835;     4.463860;     0.175344;     3.624821;     0.640871;    19.670006;    43.280865;     0.012764;     0.143031;     0.300691;    15.362474;     9.228453;     1.213341;     0.326245;     0.149203;     0.097928;     0.002034;     6.965168;     2.388082;     2.742300;     0.344580;     0.047656;     0.133576;     0.648229;     1.831379;     0.117777;     0.170431;     0.053353;     0.141563;     2.565528;     0.652177;     0.001472;     0.192429;     0.047538;     2.045525;    68.765633
EEZ91       ;     0.005868;     0.002424;     0.413867;     0.004888;     0.003767;     0.029524;     0.026954;     0.959335;     0.046308;     0.000982;     3.506700;     0.001751;     3.568132;     1.005123;     0.002029;     0.000825;     0.000775;     0.318430;     0.005757;     0.056092;     0.001962;     0.025415;     0.005649;     0.002133;     0.611551;     0.010663;     0.055381;     5.046401;     0.005937;     0.003715;     0.004663;     0.013071;     0.000975;     0.000918;     0.003461;     0.003319;     0.134967;     0.008030;     0.001620;     0.035863;     0.055923;     0.206167;    30.906685
EEZ99       ;     0.003656;     0.000186;     0.043028;     0.000187;     0.001246;     0.003849;     0.007039;     0.131235;     0.008868;     0.000437;     0.908334;     0.001357;     1.415250;     0.237623;     0.000110;     0.000213;     0.000759;     0.145851;     0.000588;     0.004833;     0.002057;     0.002018;     0.001124;     0.000174;     0.056302;     0.000855;     0.017175;     0.129197;     0.001129;     0.000460;     0.002851;     0.004182;     0.000336;     0.000916;     0.000527;     0.002331;     0.016350;     0.002506;     0.000044;     0.004285;     0.000576;     0.003640;     0.197316
EEZ100      ;     0.008600;     0.000987;     0.030665;     0.000197;     0.003782;     0.007978;     0.024560;     0.416032;     0.138408;     0.003099;     0.077957;     0.011399;     0.142561;     1.037528;     0.000602;     0.001436;     0.005832;     0.266120;     0.009781;     0.019479;     0.003968;     0.004013;     0.001204;     0.001439;     0.111949;     0.044156;     0.122724;     0.010557;     0.022037;     0.004945;     0.008332;     0.065547;     0.001279;     0.004866;     0.000343;     0.007140;     0.042346;     0.011948;     0.000011;     0.001750;     0.001820;     0.028322;     0.527301
EEZ108      ;     0.285062;     0.077133;     5.410708;     0.011189;     0.721116;     0.378701;     1.111811;    25.052132;     1.984845;     0.185932;     8.848115;     0.250608;    48.984524;    60.479782;     0.012244;     0.050551;     0.096283;    71.884048;     0.144359;     1.084366;     0.609334;     0.290151;     0.176900;     0.004647;     8.879683;     0.416358;     5.473218;     1.180283;     0.065120;     0.070688;     0.567953;     0.839443;     0.056557;     0.108657;     0.053860;     0.329379;     1.328499;     0.376523;     0.002100;     0.452820;     0.233473;     1.748896;    27.618973
EEZ109      ;     0.014834;     0.000660;     0.327547;     0.000928;     0.027372;     0.008811;     0.037281;     0.990511;     0.072936;     0.006110;     0.562447;     0.015430;     6.696630;     2.268401;     0.000385;     0.000694;     0.003591;     0.501210;     0.000640;     0.022683;     0.033691;     0.010993;     0.011668;     0.000803;     0.426704;     0.004834;     0.242403;     0.081938;     0.004962;     0.001557;     0.025404;     0.031254;     0.001065;     0.009514;     0.002630;     0.023977;     0.001260;     0.020011;     0.000087;     0.021907;     0.011313;     0.000505;     0.279419
EEZ110      ;     0.004611;     0.000304;     0.079689;     0.000311;     0.005777;     0.003459;     0.008292;     0.244558;     0.016082;     0.001835;     0.215163;     0.004002;     3.746421;     0.547829;     0.000131;     0.000293;     0.001074;     0.151493;     0.000125;     0.009156;     0.008346;     0.002673;     0.003333;     0.000385;     0.108930;     0.001445;     0.038652;     0.029015;     0.001923;     0.000618;     0.007139;     0.008524;     0.000375;     0.001862;     0.000624;     0.004539;     0.000153;     0.006371;     0.000032;     0.007154;     0.004912;     0.000153;     0.088239
EEZ119      ;     0.000771;     0.000034;     0.005233;     0.000024;     0.000392;     0.000988;     0.006861;     0.061447;     0.005141;     0.000229;     0.005354;     0.001207;     0.018783;     0.092885;     0.000014;     0.000032;     0.000557;     0.015578;     0.007266;     0.001694;     0.000465;     0.000266;     0.000141;     0.000005;     0.021003;     0.009020;     0.009504;     0.000552;     0.000091;     0.000058;     0.000762;     0.003532;     0.000064;     0.000496;     0.000090;     0.000185;     0.002953;     0.000643;     0.000003;     0.000254;     0.000119;     0.003511;     0.085796
EEZ123      ;     0.001943;     0.001352;     0.062095;     0.000187;     0.003104;     0.005613;     0.007849;     0.221350;     0.112359;     0.005270;     0.039915;     0.052077;     0.410566;     0.882854;     0.000119;     0.000515;     0.002424;     0.324535;     0.211801;     0.001897;     0.003907;     0.003111;     0.001571;     0.000047;     0.084387;     0.162382;     0.048533;     0.002557;     0.001520;     0.002276;     0.042689;     0.082222;     0.000280;     0.001934;     0.001837;     0.002203;     0.050295;     0.012668;     0.000314;     0.000858;     0.000146;     0.040060;     2.503376
EEZ185      ;     0.070153;     0.013471;     0.893161;     0.004782;     0.337480;     0.091630;     0.222294;     9.641214;     9.099977;     0.029170;     0.830646;     0.046815;     3.661211;     2.546611;     0.002022;     0.017077;     0.087702;     0.418877;     0.002516;     0.129775;     0.164290;     0.037513;     0.058453;     0.008196;     2.788733;     0.257486;     1.661963;     0.064249;     0.041834;     0.036863;     0.108382;     2.542671;     0.015133;     0.085830;     0.008247;     0.141493;     0.139306;     0.012836;     0.000626;     0.052036;     0.026090;     0.106298;     0.522883
EEZ187      ;     0.000640;     0.000082;     0.007313;     0.000027;     0.003383;     0.000799;     0.002500;     0.084141;     0.074535;     0.000440;     0.005871;     0.000773;     0.032641;     0.024346;     0.000013;     0.000097;     0.000493;     0.003524;     0.000019;     0.000956;     0.001574;     0.000340;     0.000596;     0.000033;     0.023440;     0.004029;     0.018888;     0.000606;     0.000265;     0.000281;     0.001158;     0.017524;     0.000113;     0.000796;     0.000040;     0.000973;     0.001408;     0.000986;     0.000003;     0.000542;     0.000131;     0.002403;     0.005279
EEZ188      ;     0.010115;     0.000381;     2.419187;     0.000337;     0.022041;     0.031829;     0.021611;     1.227902;     0.053586;     0.001802;     0.328366;     0.001839;     3.992368;     1.896103;     0.000169;     0.000848;     0.001623;     0.185313;     0.000787;     0.042307;     0.021680;     0.009370;     0.004445;     0.000562;     1.232870;     0.005509;     0.123595;     0.017113;     0.003687;     0.000650;     0.008211;     0.013392;     0.001360;     0.001018;     0.000609;     0.016490;     0.015423;     0.000434;     0.000000;     0.008377;     0.006058;     0.000297;     0.123337
EEZ189      ;     0.369491;     0.076960;    11.499828;     0.030985;     0.502738;     0.343404;     0.777985;    26.513443;     3.859183;     0.078055;     3.922592;     0.131709;    32.198555;    27.782330;     0.008886;     0.086505;     0.264468;     2.979321;     0.021624;     0.631526;     0.444196;     0.206063;     0.158966;     0.006922;    29.419519;     0.221954;     3.550656;     0.196677;     0.163671;     0.160745;     0.268833;     0.747265;     0.055491;     0.110654;     0.011555;     0.217798;     0.476277;     0.051511;     0.001121;     0.149501;     0.087749;     0.015185;     2.192153
EEZ190      ;     1.047361;     0.102689;     4.732017;     0.030503;     0.547805;     0.355015;     1.203385;    55.160797;     6.994171;     0.066195;     2.140105;     0.111063;    16.777843;    14.456905;     0.008414;     0.183800;     0.625368;     1.975513;     0.015307;     0.874813;     0.409031;     0.202260;     0.115284;     0.007070;    25.604805;     0.230952;     3.576615;     0.121251;     0.194782;     0.179418;     0.184785;     0.909399;     0.166922;     0.284237;     0.010839;     0.169201;     0.422776;     0.008386;     0.001698;     0.120183;     0.085317;     0.015618;     1.608087
EEZ191      ;     1.130623;     0.228830;     4.606571;     0.020754;     0.951806;     0.578816;     2.097082;    48.978771;    39.723785;     0.152755;     3.929825;     0.286644;    20.224911;    22.326862;     0.013436;     0.353893;     1.220764;     3.014684;     0.021029;     1.279540;     0.897269;     0.255532;     0.231666;     0.019895;    14.410851;     0.969765;     7.959102;     0.249301;     0.289810;     0.444926;     0.441112;     4.271868;     0.236686;     0.698900;     0.022097;     0.249313;     0.749681;     0.021153;     0.001741;     0.233411;     0.132163;     0.101950;     3.013450
EEZ209      ;     0.372711;     0.018311;     7.201543;     0.027778;     0.362965;     0.562910;     0.807048;    20.800758;     1.397415;     0.080591;    40.982506;     0.191235;   191.252014;    31.055706;     0.015410;     0.022651;     0.074646;    11.659383;     0.039400;     0.676592;     0.388238;     0.278638;     0.142689;     0.025153;     8.925435;     0.119449;     3.187314;     4.817109;     0.153369;     0.045810;     0.428716;     0.643748;     0.027886;     0.113828;     0.076335;     0.420903;     0.368839;     0.254023;     0.003300;     0.518491;     0.278368;     0.388124;    13.383646
EEZ212      ;     0.052789;     0.011289;     0.147333;     0.001379;     0.038700;     0.030583;     0.051660;     0.905530;     0.215600;     0.033273;     0.170624;     0.287158;     0.974722;     3.179824;     0.001295;     0.018542;     0.020685;     1.139466;     0.871887;     0.154015;     0.020953;     0.007008;     0.009183;     0.000527;     0.264441;     0.426269;     0.190338;     0.013399;     0.007717;     0.019258;     0.725020;     0.204823;     0.016992;     0.009330;     0.008025;     0.028324;     0.227925;     0.052240;     0.000346;     0.021088;     0.003966;     0.153005;    52.012474
EEZ213      ;     1.896097;     0.339359;    17.774456;     0.042655;     2.138712;     1.666578;     4.457523;    98.480179;    17.476765;     0.679606;    16.240265;     1.109746;   120.262466;   280.235657;     0.037705;     0.364120;     1.216510;    79.707306;     0.422094;     4.215786;     2.422562;     0.904350;     0.764250;     0.055990;    38.165154;     3.477443;    20.703899;     1.875213;     0.780356;     0.747267;     1.799486;     6.178760;     0.331985;     0.792266;     0.073094;     0.998327;     3.230733;     1.249977;     0.004574;     0.546876;     0.342440;     2.586566;    38.088844
EEZ215      ;     0.016531;     0.006543;     0.440385;     0.001165;     0.263795;     0.015262;     0.179352;     6.147149;     1.653253;     0.323415;     0.121103;     2.607514;     1.671972;     5.209532;     0.002942;     0.008400;     0.054953;     0.857430;     0.341316;     0.035214;     0.408287;     0.011393;     0.190460;     0.001211;     1.547729;     2.182880;     1.800374;     0.011619;     0.017816;     0.016010;     6.110637;     1.885582;     0.004767;     0.024390;     0.030750;     0.076122;     0.337944;     0.325245;     0.000279;     0.007999;     0.003107;     0.477451;    47.212723
EEZ216      ;     1.219176;     0.269970;     9.171815;     0.025383;     2.137142;     1.116104;     3.818356;    76.157623;    31.395218;     0.898926;     8.770514;     4.537137;    44.533371;    97.421570;     0.016766;     0.503502;     1.519497;    17.870430;     0.817475;     1.992707;     2.346014;     0.445260;     0.727494;     0.017789;    23.809278;    40.807110;    22.989141;     0.893409;     0.256958;     0.445792;     3.892246;    11.531021;     0.303218;     0.921515;     0.077437;     0.476729;     4.149198;     1.399483;     0.004286;     0.280622;     0.111543;     3.929270;    44.088448
EEZ224      ;     0.013151;     0.006926;     0.382085;     0.001939;     0.042219;     0.023491;     0.083354;     1.994880;     0.737611;     0.057199;     0.203756;     0.650834;     2.177800;     5.624145;     0.001185;     0.004229;     0.031375;     1.753262;     0.778258;     0.017837;     0.045733;     0.015755;     0.024314;     0.000762;     0.749608;     1.533992;     0.548505;     0.021278;     0.020330;     0.017532;     0.743559;     0.619831;     0.002153;     0.030503;     0.015213;     0.051321;     0.345010;     0.126557;     0.000410;     0.006663;     0.001724;     0.349731;    17.045980
EEZ273      ;     0.346650;     0.015548;     3.301929;     0.020620;     0.102163;     0.388841;     0.672257;    12.438128;     0.711980;     0.034322;    52.292908;     0.071201;    67.938423;    15.075064;     0.010442;     0.010835;     0.064565;     6.665636;     0.036891;     0.345795;     0.084898;     0.220035;     0.041752;     0.014848;     4.340837;     0.112365;     1.353461;     6.244268;     0.102826;     0.043823;     0.195226;     0.334134;     0.016662;     0.084315;     0.051613;     0.189229;     0.992960;     0.156815;     0.002794;     0.167110;     0.168415;     1.416207;    27.757229
OR1         ;     0.921558;     0.171721;     5.622645;     0.076580;     4.217565;     0.957131;     3.671103;    60.349319;    15.598677;     1.836571;     6.412873;    15.567880;    31.224478;    95.081642;     0.048211;     0.230360;     0.787488;    28.667955;    11.856933;     1.900588;     2.574902;     0.307709;     1.041660;     0.057723;    14.452631;    35.295059;    23.667580;     0.716636;     0.768729;     0.477756;    29.325966;    13.309900;     0.189868;     0.598326;     0.585470;     1.561724;     5.921044;     2.380316;     0.015334;     0.309930;     0.113218;     5.556123;   327.710114
OR2         ;     4.909885;     0.888750;    49.259792;     0.136582;     5.273473;     3.634279;     9.859299;   268.713409;    93.931793;     1.215140;    29.578112;     2.186812;   259.334045;   298.177521;     0.067410;     1.293487;     4.215917;    36.117134;     0.282354;     7.466317;     5.160599;     1.755192;     1.549791;     0.107086;   125.203690;    17.337679;    44.753040;     2.490105;     1.521494;     1.762775;     3.285549;    18.694279;     0.926065;     2.411244;     0.120600;     1.938457;     5.651201;     1.396724;     0.010134;     1.187688;     0.689546;     3.309661;    32.706829
