            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.110021;     0.039984;     0.215740;     0.044393;     0.051408;     0.208615;     0.127429;     1.887222;     0.036591;     0.053399;     2.025116;     0.014634;     4.985116;     0.457281;     0.049046;     0.022099;     0.027544;     0.201015;     0.002403;     0.516439;     0.047949;     0.046218;     0.036221;     0.007854;     0.330476;     0.027905;     0.097089;     0.588917;     0.044400;     0.041189;     0.107777;     0.029087;     0.025253;     0.021839;     0.031914;     0.045631;     0.087306;     0.033090;     0.012758;     0.068001;     0.074664;     0.090106;     0.406868
EEZ65       ;     0.096534;     0.012386;     0.228876;     0.014166;     0.032118;     0.038433;     0.132887;     1.454867;     0.404312;     0.010932;     0.114727;     0.049711;     1.022562;     2.159227;     0.013254;     0.027383;     0.092243;     1.389192;     0.037327;     0.111430;     0.021272;     0.048169;     0.018353;     0.007952;     0.574342;     0.165203;     0.183590;     0.034728;     0.030965;     0.019394;     0.044213;     0.181596;     0.023668;     0.028067;     0.012207;     0.036410;     0.022560;     0.035537;     0.007487;     0.014431;     0.010442;     0.083036;     0.052811
EEZ71       ;     0.130782;     0.037633;     0.218856;     0.032617;     0.040297;     0.054862;     0.147678;     1.342251;     0.293153;     0.033482;     0.205554;     0.047162;     1.251255;     1.256633;     0.030800;     0.037877;     0.058767;     0.636356;     2.343772;     0.133425;     0.024863;     0.039356;     0.015048;     0.012978;     0.391506;     0.068138;     0.221045;     0.050177;     0.070682;     0.031374;     0.061146;     0.134144;     0.037477;     0.043859;     0.027885;     0.048392;     0.070502;     0.085894;     0.015892;     0.033971;     0.035223;     0.132762;     0.093473
EEZ91       ;     0.137343;     0.018744;     0.214113;     0.021888;     0.018274;     0.210693;     0.029886;     0.777176;     0.039732;     0.014040;    15.703856;     0.011423;     8.065302;     1.586020;     0.021908;     0.035442;     0.038154;     0.386639;     0.011120;     0.783786;     0.012141;     0.022126;     0.011601;     0.009242;     0.147343;     0.014612;     0.023094;    26.636570;     0.022096;     0.027225;     0.021620;     0.020861;     0.043692;     0.022521;     0.020836;     0.021947;     0.017356;     0.018055;     0.006351;     0.025454;     0.263726;     0.175772;     0.017223
EEZ99       ;     0.000195;     0.000195;     0.004459;     0.000195;     0.000446;     0.004143;     0.000195;     0.000195;     0.000185;     0.000099;     0.106321;     0.000194;     0.881104;     0.039333;     0.000134;     0.000214;     0.000097;     0.022736;     0.000115;     0.004567;     0.000055;     0.000195;     0.000141;     0.000016;     0.005724;     0.000195;     0.000195;     0.012729;     0.000195;     0.000195;     0.000977;     0.000195;     0.000149;     0.000195;     0.000195;     0.000195;     0.000195;     0.000195;     0.000195;     0.000195;     0.000165;     0.000195;     0.000187
EEZ100      ;     0.001908;     0.000605;     0.007843;     0.000652;     0.000886;     0.001168;     0.003763;     0.047522;     0.013016;     0.000467;     0.010126;     0.002691;     0.058806;     0.191805;     0.000373;     0.000446;     0.001076;     0.133213;     0.000354;     0.003760;     0.000705;     0.000771;     0.000567;     0.000160;     0.018396;     0.006755;     0.007121;     0.002665;     0.001314;     0.000592;     0.001427;     0.005995;     0.000410;     0.002065;     0.000421;     0.002294;     0.000421;     0.000998;     0.000317;     0.000401;     0.000421;     0.000624;     0.000677
EEZ108      ;     0.095863;     0.021627;     0.631862;     0.022053;     0.024721;     0.168293;     0.063964;     1.710570;     0.259156;     0.021255;     0.647459;     0.021476;     9.572738;    14.098246;     0.019781;     0.017114;     0.055634;    48.209702;     0.014149;     0.360387;     0.017600;     0.044427;     0.013630;     0.008683;     0.767196;     0.091785;     0.057635;     0.224112;     0.023754;     0.021606;     0.031785;     0.087471;     0.017277;     0.023050;     0.021324;     0.022838;     0.020807;     0.025298;     0.017635;     0.022194;     0.024526;     0.030352;     0.027969
EEZ109      ;     0.000239;     0.000239;     0.062874;     0.000239;     0.000355;     0.003745;     0.000239;     0.025589;     0.001797;     0.000349;     0.000239;     0.000239;     3.631445;     0.735482;     0.000239;     0.000239;     0.000411;     0.117579;     0.000237;     0.000784;     0.000239;     0.000548;     0.000239;     0.000086;     0.077933;     0.000198;     0.000239;     0.001275;     0.000239;     0.000239;     0.000239;     0.000239;     0.000239;     0.000297;     0.000239;     0.000238;     0.000239;     0.000239;     0.000239;     0.000239;     0.000281;     0.000239;     0.000239
EEZ110      ;     0.000073;     0.000073;     0.018713;     0.000073;     0.000188;     0.002987;     0.000073;     0.002125;     0.000301;     0.000077;     0.000073;     0.000073;     2.324998;     0.104528;     0.000073;     0.000073;     0.000073;     0.027188;     0.000027;     0.000126;     0.000073;     0.000156;     0.000073;     0.000071;     0.019403;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000075;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000066;     0.000073;     0.000073
EEZ119      ;     0.000405;     0.000039;     0.000629;     0.000039;     0.000049;     0.000099;     0.000467;     0.004992;     0.001074;     0.000023;     0.000425;     0.000152;     0.002775;     0.003488;     0.000038;     0.000101;     0.000102;     0.001678;     0.000384;     0.000348;     0.000011;     0.000073;     0.000009;     0.000008;     0.001160;     0.000100;     0.000068;     0.000048;     0.000046;     0.000009;     0.000035;     0.000310;     0.000083;     0.000012;     0.000020;     0.000040;     0.000109;     0.000203;     0.000020;     0.000046;     0.000032;     0.000159;     0.000094
