            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.003425;     0.000749;     0.043348;     0.000030;     0.002578;     0.001735;     0.002312;     0.071700;     0.005430;     0.000233;     0.021157;     0.000151;     0.554743;     0.182298;     0.000008;     0.000011;     0.000276;     0.108118;     0.001646;     0.001410;     0.001076;     0.003246;     0.000505;     0.000031;     0.052497;     0.002764;     0.006191;     0.005168;     0.000327;     0.000490;     0.001565;     0.002013;     0.000364;     0.001130;     0.000442;     0.000971;     0.041675;     0.000539;     0.000001;     0.002391;     0.000276;     0.011859;    15.406120
EEZ65       ;     0.021343;     0.021421;     0.099201;     0.016237;     0.137561;     0.012427;     0.014165;     1.336884;     0.690810;     0.016540;     0.018176;     0.030591;     0.621396;     2.248631;     0.002681;     0.002070;     0.017123;     0.600822;     0.038486;     0.009732;     0.058781;     0.007665;     0.024884;     0.001842;     0.304168;     0.352827;     0.087781;     0.003271;     0.011949;     0.015337;     0.029537;     0.278842;     0.001749;     0.008130;     0.025096;     0.037010;     0.021421;     0.018673;     0.016376;     0.008185;     0.000514;     0.021421;     0.182245
EEZ71       ;     0.047212;     0.057734;     0.149293;     0.046661;     0.220446;     0.033482;     0.024199;     1.866228;     0.598694;     0.020916;     0.020863;     0.038185;     0.646834;     2.458837;     0.005560;     0.002709;     0.020375;     0.885961;     1.931839;     0.015872;     0.095764;     0.010370;     0.033453;     0.003533;     0.490745;     0.302619;     0.140347;     0.002321;     0.018457;     0.041398;     0.079744;     0.268085;     0.002631;     0.016289;     0.065827;     0.075258;     0.071265;     0.043043;     0.046446;     0.042002;     0.001151;     0.061042;     1.629308
EEZ91       ;     0.109187;     0.020462;     0.477185;     0.018635;     0.007933;     0.107923;     0.039341;     1.037414;     0.042135;     0.008799;    17.374157;     0.001969;    10.894834;     1.529519;     0.017918;     0.008682;     0.024153;     0.384215;     0.016796;     0.579592;     0.006907;     0.029182;     0.005352;     0.001324;     0.461753;     0.003868;     0.020387;    18.954428;     0.014748;     0.018597;     0.012135;     0.013008;     0.025168;     0.013553;     0.010532;     0.013085;     0.045464;     0.012259;     0.011293;     0.020468;     0.029330;     0.083883;     3.675415
EEZ99       ;     0.000759;     0.000249;     0.019295;     0.000147;     0.000294;     0.000900;     0.000450;     0.035655;     0.001978;     0.000040;     0.111037;     0.000036;     0.857631;     0.037943;     0.000012;     0.000128;     0.000438;     0.024937;     0.000249;     0.003961;     0.000090;     0.001260;     0.000056;     0.000039;     0.020621;     0.000143;     0.000358;     0.004006;     0.000373;     0.000249;     0.000296;     0.000355;     0.000205;     0.000163;     0.000055;     0.000201;     0.000249;     0.000249;     0.000012;     0.000249;     0.000140;     0.000249;     0.004237
EEZ100      ;     0.001745;     0.000630;     0.003766;     0.000630;     0.006732;     0.000934;     0.000469;     0.080503;     0.032481;     0.001021;     0.001094;     0.001225;     0.033503;     0.172147;     0.000101;     0.000081;     0.000745;     0.055855;     0.000416;     0.000702;     0.003477;     0.000273;     0.001412;     0.000056;     0.015175;     0.009367;     0.000920;     0.000182;     0.000244;     0.000630;     0.000614;     0.012481;     0.000097;     0.000566;     0.000630;     0.000630;     0.000630;     0.000285;     0.000630;     0.000630;     0.000017;     0.000630;     0.004639
EEZ108      ;     0.045622;     0.028773;     0.671176;     0.033316;     0.057443;     0.066588;     0.042715;     2.052688;     0.423191;     0.006085;     0.618611;     0.005807;     8.530728;    14.846516;     0.004870;     0.002108;     0.011247;    48.832268;     0.021044;     0.108454;     0.020942;     0.027061;     0.007476;     0.001967;     1.114329;     0.025862;     0.061562;     0.115390;     0.007882;     0.021057;     0.016572;     0.110051;     0.003845;     0.010402;     0.030443;     0.022675;     0.041278;     0.027417;     0.020983;     0.032980;     0.013737;     0.035520;     0.512321
EEZ109      ;     0.000635;     0.000393;     0.047693;     0.000393;     0.000372;     0.003895;     0.000319;     0.093078;     0.010603;     0.000113;     0.024528;     0.000327;     3.263395;     0.686822;     0.000393;     0.000013;     0.000324;     0.193867;     0.000393;     0.001856;     0.000254;     0.000324;     0.000051;     0.000101;     0.066964;     0.000162;     0.001423;     0.001522;     0.000380;     0.000393;     0.000390;     0.001432;     0.000113;     0.000112;     0.000292;     0.000247;     0.000393;     0.000393;     0.000068;     0.000393;     0.000393;     0.000393;     0.000393
EEZ110      ;     0.000343;     0.000135;     0.015410;     0.000135;     0.000221;     0.001290;     0.000135;     0.037425;     0.002404;     0.000106;     0.008499;     0.000129;     2.328675;     0.115621;     0.000135;     0.000021;     0.000108;     0.049914;     0.000135;     0.001415;     0.000130;     0.000036;     0.000012;     0.000038;     0.022013;     0.000134;     0.000137;     0.000218;     0.000083;     0.000135;     0.000052;     0.000470;     0.000053;     0.000055;     0.000135;     0.000135;     0.000135;     0.000135;     0.000101;     0.000135;     0.000128;     0.000135;     0.000135
EEZ119      ;     0.000059;     0.000100;     0.000487;     0.000074;     0.000282;     0.000034;     0.000029;     0.005245;     0.001936;     0.000065;     0.000070;     0.000156;     0.002581;     0.008164;     0.000012;     0.000010;     0.000050;     0.001570;     0.000400;     0.000035;     0.000101;     0.000031;     0.000064;     0.000007;     0.001486;     0.001020;     0.000124;     0.000010;     0.000047;     0.000100;     0.000197;     0.000739;     0.000007;     0.000018;     0.000089;     0.000129;     0.000100;     0.000071;     0.000026;     0.000003;     0.000001;     0.000100;     0.001175
