            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.046228;     0.027723;     0.721289;     0.087134;     0.070682;     0.060981;     0.346699;     2.301045;     0.268308;     0.020010;    13.322001;     0.026178;    12.874025;     8.879799;     0.078823;     0.036965;     0.081276;     6.633172;     0.096333;     0.795778;     0.052627;     0.049698;     0.017896;     0.012797;     0.897563;     0.098497;     0.779219;     2.154438;     0.071427;     0.031475;     0.135521;     0.093598;     0.038426;     0.039874;     0.026904;     0.093037;     1.497844;     0.053011;     0.031018;     0.403453;     1.613659;     0.620063;   107.636505
EEZ65       ;     0.363499;     0.412314;     3.071723;     0.446538;     0.450997;     0.536252;     1.585655;    14.474203;     2.258358;     0.057803;     6.571712;     0.197862;    20.912128;    26.935936;     0.124208;     0.361024;     0.421676;     7.524183;     0.567627;     3.612682;     0.146372;     0.190651;     0.064306;     0.063981;     4.722830;     1.099003;     3.424258;     0.914716;     0.685608;     0.386069;     0.782981;     1.075845;     0.275259;     0.193761;     0.015507;     0.582852;     1.062837;     0.222625;     0.008002;     0.261699;     0.350890;     1.156421;    12.607149
EEZ71       ;     0.350133;     0.261146;     5.609396;     0.232242;     0.619030;     0.656209;     2.840810;    20.089409;     4.214784;     0.246290;     6.769624;     0.632861;    26.846857;    39.937393;     0.071779;     0.315489;     0.521909;    10.741577;     7.080626;     2.365162;     0.235465;     0.252282;     0.133453;     0.113078;     7.876673;     2.051755;     5.634973;     0.854246;     0.563046;     0.219491;     1.777019;     2.024580;     0.256052;     0.258195;     0.024079;     1.277139;     1.551785;     0.559940;     0.035748;     0.200361;     0.361143;     2.110635;    53.850166
EEZ91       ;     0.083174;     0.213448;     0.780004;     0.355040;     0.082554;     0.105528;     0.456415;     3.980464;     0.340369;     0.024682;    14.228611;     0.031428;     5.876997;     4.529675;     0.116078;     0.295416;     0.333234;     1.422899;     0.008475;     4.332238;     0.053631;     0.046949;     0.026027;     0.036395;     1.292131;     0.045179;     0.825635;    11.679461;     0.279265;     0.294282;     0.164580;     0.100021;     0.102812;     0.103799;     0.009161;     0.197713;     0.491705;     0.101534;     0.006932;     0.462447;     2.594050;     0.308336;    10.524230
EEZ99       ;     0.003188;     0.001039;     0.055824;     0.002542;     0.005106;     0.003000;     0.009538;     0.136588;     0.004758;     0.000867;     0.572179;     0.000723;     0.843248;     0.408844;     0.000895;     0.000883;     0.003023;     0.116966;     0.000512;     0.017235;     0.001437;     0.003185;     0.000618;     0.001762;     0.041357;     0.001747;     0.032514;     0.115138;     0.007553;     0.001511;     0.003954;     0.002446;     0.001848;     0.000868;     0.000146;     0.007261;     0.027464;     0.001238;     0.000027;     0.004907;     0.008603;     0.028137;     0.178324
EEZ100      ;     0.012133;     0.006255;     0.079716;     0.010172;     0.011079;     0.019650;     0.053820;     0.714800;     0.205617;     0.002795;     0.241359;     0.005220;     0.621841;     1.188026;     0.003886;     0.010857;     0.012341;     0.454958;     0.015952;     0.129273;     0.003563;     0.008604;     0.001930;     0.002394;     0.130253;     0.019805;     0.156375;     0.035435;     0.017406;     0.007751;     0.025593;     0.030489;     0.008834;     0.009336;     0.000506;     0.026096;     0.042002;     0.027947;     0.000024;     0.007669;     0.007550;     0.036586;     0.463101
EEZ108      ;     1.143618;     0.329012;     8.530941;     0.426079;     1.464933;     1.012653;     3.951056;    25.268444;     1.537356;     0.193749;    19.009575;     0.175366;    52.701015;    63.364300;     0.243061;     0.382180;     1.104729;    70.541435;     0.184276;     3.407029;     0.358578;     0.523665;     0.145700;     0.116183;    10.312768;     0.463890;     9.372335;     3.587136;     0.821344;     0.426477;     1.215892;     0.514642;     0.286793;     0.813461;     0.040719;     1.874945;     1.856561;     0.361250;     0.017912;     0.447734;     1.027390;     2.074852;    31.541924
EEZ109      ;     0.014331;     0.007422;     0.548734;     0.011088;     0.052118;     0.056514;     0.065260;     0.839748;     0.053545;     0.005994;     0.608013;     0.006729;     7.889351;     1.729303;     0.003599;     0.008190;     0.015194;     0.396291;     0.000724;     0.111599;     0.018846;     0.021656;     0.007333;     0.006664;     0.513707;     0.007179;     0.285003;     0.081242;     0.028229;     0.010783;     0.039860;     0.020848;     0.006308;     0.008360;     0.000409;     0.065882;     0.034892;     0.015631;     0.000073;     0.010989;     0.052391;     0.020653;     0.336313
EEZ110      ;     0.003580;     0.002614;     0.177763;     0.003865;     0.009333;     0.008528;     0.014824;     0.220626;     0.015602;     0.001406;     0.165616;     0.001622;     4.207238;     0.535047;     0.000992;     0.002822;     0.005442;     0.135139;     0.000291;     0.026833;     0.004759;     0.007870;     0.001654;     0.001666;     0.155157;     0.003201;     0.057767;     0.023624;     0.008445;     0.004127;     0.008216;     0.006882;     0.001270;     0.003087;     0.000083;     0.011902;     0.017668;     0.003808;     0.000215;     0.003601;     0.014584;     0.003415;     0.118813
EEZ119      ;     0.001225;     0.000383;     0.008991;     0.000271;     0.001499;     0.002107;     0.010378;     0.047970;     0.010679;     0.000368;     0.011211;     0.001119;     0.058742;     0.096799;     0.000154;     0.001654;     0.001840;     0.021322;     0.005551;     0.009725;     0.000751;     0.000433;     0.000440;     0.000365;     0.015005;     0.004952;     0.017294;     0.001842;     0.000957;     0.000431;     0.004163;     0.005538;     0.001380;     0.000822;     0.000056;     0.003294;     0.004042;     0.001025;     0.000039;     0.000371;     0.000586;     0.005141;     0.069084
EEZ123      ;     0.005024;     0.014177;     0.453153;     0.017508;     0.040406;     0.027306;     0.120562;     1.332086;     0.158346;     0.013943;     0.139505;     0.051724;     1.160750;     2.145869;     0.006166;     0.005248;     0.026420;     0.368817;     0.147462;     0.045265;     0.013980;     0.013921;     0.007325;     0.005363;     0.817517;     0.169954;     0.315599;     0.015603;     0.046219;     0.011182;     0.109193;     0.097082;     0.004331;     0.015638;     0.000679;     0.082582;     0.058927;     0.021694;     0.001033;     0.006164;     0.004802;     0.161169;     1.822306
EEZ185      ;     0.213360;     0.019545;     1.052415;     0.020255;     0.253394;     0.194357;     0.850140;     8.401335;     8.274360;     0.047091;     0.537789;     0.081422;     2.587918;     3.050401;     0.006501;     0.113394;     0.359153;     0.329740;     0.003362;     0.710318;     0.122952;     0.059210;     0.054553;     0.035871;     2.026438;     0.299053;     3.155766;     0.043230;     0.177474;     0.055780;     0.466027;     2.633812;     0.073547;     0.199843;     0.003745;     0.606739;     0.102831;     0.046375;     0.000460;     0.024897;     0.024463;     0.194907;     0.755779
EEZ187      ;     0.003264;     0.000204;     0.010880;     0.000160;     0.002849;     0.002593;     0.012805;     0.078997;     0.044383;     0.000815;     0.004128;     0.001417;     0.028741;     0.024029;     0.000046;     0.001785;     0.007246;     0.002385;     0.000028;     0.009343;     0.000914;     0.000435;     0.000498;     0.000654;     0.019906;     0.002371;     0.037238;     0.000235;     0.003626;     0.001238;     0.004925;     0.022203;     0.001071;     0.003336;     0.000043;     0.009547;     0.001134;     0.001017;     0.000004;     0.000153;     0.000210;     0.002338;     0.006805
EEZ188      ;     0.035160;     0.002924;     2.989069;     0.004866;     0.014970;     0.067110;     0.073135;     1.470215;     0.099237;     0.000986;     0.226107;     0.001000;     2.790004;     2.680927;     0.002529;     0.004515;     0.019413;     0.207645;     0.002237;     0.146709;     0.004273;     0.029807;     0.001587;     0.001718;     1.240068;     0.007106;     0.171718;     0.021830;     0.006974;     0.003122;     0.011863;     0.010413;     0.005911;     0.012235;     0.000645;     0.027903;     0.020750;     0.005423;     0.000069;     0.010556;     0.010720;     0.006831;     0.163721
EEZ189      ;     0.481717;     0.068165;    16.098312;     0.049506;     0.756898;     0.638004;     1.505803;    30.785160;     2.751202;     0.049340;     4.292724;     0.059529;    30.101830;    48.107944;     0.019883;     0.112965;     0.410412;     4.356159;     0.036268;     1.938754;     0.210198;     0.396985;     0.099842;     0.022887;    32.014816;     0.474221;     4.902804;     0.482963;     0.132497;     0.072780;     0.960530;     0.522996;     0.121285;     0.232645;     0.014134;     0.905549;     0.564111;     0.258785;     0.000744;     0.132324;     0.187080;     0.613952;     4.074312
EEZ190      ;     0.407254;     0.066071;     5.853723;     0.032312;     0.497296;     0.868612;     1.643999;    41.760033;     5.188498;     0.037762;     2.711604;     0.057547;    15.324597;    26.690804;     0.007103;     0.208048;     0.465880;     2.764272;     0.020714;     1.841585;     0.153784;     0.232351;     0.066108;     0.017837;    24.874111;     0.426307;     5.638641;     0.307621;     0.089041;     0.078842;     0.699750;     0.565904;     0.154745;     0.247521;     0.004227;     0.570689;     0.442440;     0.204842;     0.000596;     0.114315;     0.103595;     0.605655;     2.712378
