            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ190      ;     0.191899;     0.047870;     0.798989;     0.077774;     0.176255;     0.048106;     0.624311;     0.396388;     0.355059;     0.149374;     1.139021;     0.433296;     3.369813;    17.930882;     0.025730;     0.027839;     0.120628;     0.762707;     0.050880;     0.435864;     0.128986;     0.052223;     0.105205;     0.009248;     0.134330;     1.627080;     1.891666;     0.213552;     0.161594;     0.061407;     1.878337;     0.633601;     0.042452;     0.076817;     0.044253;     0.460501;     2.667075;     2.675742;     0.006086;     0.167820;     0.032674;    20.060022;     3.330640
EEZ191      ;     0.391907;     0.045470;     1.288117;     0.115789;     0.356160;     0.078174;     1.076087;     1.978289;     0.035405;     0.257299;     1.037049;     0.992699;     4.093395;    25.255409;     0.038667;     0.036117;     0.273968;     1.170712;     0.067517;     0.694494;     0.202084;     0.081440;     0.189619;     0.017570;     0.621753;     3.793512;     4.053468;     0.145927;     0.308106;     0.082012;     3.431456;     1.715224;     0.071203;     0.240004;     0.057779;     0.890807;     3.565213;     6.867128;     0.015039;     0.220512;     0.047447;    24.207642;     4.611331
EEZ209      ;     0.356138;     0.102787;     6.433115;     0.140621;     0.182886;     0.266414;     0.888908;    10.495684;     1.193747;     0.102369;    29.436726;     0.326765;    24.271820;    73.164230;     0.065818;     0.081976;     0.180522;     6.859288;     0.147673;     1.554653;     0.129192;     0.428221;     0.086575;     0.014523;     4.753393;     1.093201;     2.476941;     6.238840;     0.273239;     0.101924;     1.256260;     0.699330;     0.079365;     0.141291;     0.072815;     0.490755;    69.740479;     1.827846;     0.013209;     2.085938;     0.130830;    37.772564;     6.381167
EEZ212      ;     0.087334;     0.153361;     0.188434;     0.067650;     0.136571;     0.021155;     0.181532;     0.966253;     0.359857;     0.053057;     0.299866;     0.557463;     0.482131;     2.786659;     0.097702;     0.017324;     0.117462;     0.270731;     0.420845;     0.193972;     0.047873;     0.016126;     0.065587;     0.009123;     0.302262;     1.070930;     1.025064;     0.047160;     0.073674;     0.061207;     1.902270;     0.667005;     0.019614;     0.107603;     0.098800;     0.372492;     4.285724;     0.585028;     0.009906;     0.107992;     0.119485;     1.065759;    15.504956
EEZ213      ;     0.810700;     0.207484;     8.823998;     0.330484;     0.850196;     0.388887;     3.601101;    25.439463;     5.607265;     0.578534;    14.610292;     2.649235;    29.626034;   159.929596;     0.145824;     0.154632;     0.642278;    19.037771;     0.713195;     2.257095;     0.464736;     0.421018;     0.455086;     0.061750;     9.542254;    11.085057;    12.182693;     3.000402;     1.053364;     0.257220;     7.186418;     5.704867;     0.166279;     0.595189;     0.241327;     2.035369;    61.676125;    11.924525;     0.044681;     1.195087;     0.112545;    89.442200;    20.306805
EEZ215      ;     0.353555;     0.084455;     0.448219;     0.018304;     0.541791;     0.089279;     0.678066;     2.884243;     0.638658;     0.224326;     0.160975;     1.833322;     0.858628;     3.511473;     0.053036;     0.020782;     0.319187;     0.155952;     0.064245;     0.337406;     0.243451;     0.045576;     0.249222;     0.016421;     0.756312;     2.069931;     2.195014;     0.013730;     0.138442;     0.025800;     8.134667;     1.294603;     0.043171;     0.224046;     0.075187;     1.077111;     1.745295;     1.288849;     0.019779;     0.157768;     0.093458;     1.865675;    11.001596
EEZ216      ;     1.010430;     0.071130;     4.177861;     0.189375;     1.268215;     0.204194;     3.463099;    16.342484;     3.771017;     0.696511;     3.029040;     5.919108;     9.265185;    54.992073;     0.055046;     0.062248;     0.851001;     3.024681;     0.240848;     1.137504;     0.511387;     0.220548;     0.517379;     0.060313;     6.310273;    19.690214;     9.398001;     0.221456;     0.668999;     0.121191;    14.304399;     7.052567;     0.126419;     0.586493;     0.103817;     3.039310;    14.964119;     9.373924;     0.065105;     0.583597;     0.098706;    38.392483;     7.594246
EEZ224      ;     0.034890;     0.027516;     0.187410;     0.004371;     0.217356;     0.013154;     0.085579;     0.631369;     0.289984;     0.063257;     0.096920;     0.558052;     0.295973;     2.308704;     0.019328;     0.007016;     0.041373;     0.186628;     0.113932;     0.078388;     0.093173;     0.012454;     0.076469;     0.004228;     0.314842;     0.921125;     0.550300;     0.016277;     0.027703;     0.007483;     1.656404;     0.476002;     0.007634;     0.031638;     0.008644;     0.299865;     1.271708;     0.463057;     0.009104;     0.052636;     0.027817;     1.033891;     2.631349
EEZ273      ;     0.210578;     0.034896;     5.691345;     0.031712;     0.046183;     0.234003;     0.622960;     9.474880;     0.836636;     0.035193;    50.995590;     0.194390;    32.137569;    36.989471;     0.033867;     0.042535;     0.075723;     3.699747;     0.068716;     1.532593;     0.033530;     0.418153;     0.029136;     0.011508;     4.288824;     0.638594;     0.604351;    11.492257;     0.074560;     0.034986;     0.362201;     0.507434;     0.047367;     0.037959;     0.024779;     0.149812;    62.174568;     1.080182;     0.005501;     8.649284;     0.398116;    12.761737;     5.342546
OR1         ;     1.790476;     0.351274;     4.842033;     0.243708;     3.793718;     0.511170;     5.331493;    26.939850;     9.411510;     1.693514;     4.501565;    13.405451;    10.266837;    60.302567;     0.225193;     0.144651;     1.886810;     4.390721;     2.095290;     1.860416;     1.588240;     0.330130;     1.494684;     0.125931;     8.376583;    25.090057;    18.596340;     0.522790;     1.074878;     0.218789;    54.608421;    12.370906;     0.243257;     1.486182;     0.297682;     7.468273;    32.784973;    14.582537;     0.129906;     0.972261;     0.316726;    31.944447;    40.466808
OR2         ;     2.241818;     0.455942;    12.358728;     0.869228;     2.036429;     0.644464;     7.646814;    34.619247;     6.525977;     1.416829;    16.991722;     6.514709;    42.722168;   245.887390;     0.287899;     0.296541;     1.428652;    15.415024;     0.807270;     4.807115;     1.191281;     0.714844;     1.078837;     0.136098;    13.043787;    28.897722;    26.620186;     2.442379;     2.256893;     0.589858;    18.656094;    12.842405;     0.408575;     1.284691;     0.439510;     5.423325;    47.780098;    32.786850;     0.108937;     2.132292;     0.354068;   199.848923;    37.786308
OR3         ;     0.307393;     0.073681;     5.409199;     0.128582;     0.248074;     0.133078;     1.035267;    10.987375;     1.779932;     0.122583;    10.748931;     0.532617;    16.015608;    79.571358;     0.058102;     0.065170;     0.234377;    13.737899;     0.236529;     0.948079;     0.144170;     0.223562;     0.097417;     0.016632;     5.207747;     1.867208;     3.494262;     3.215971;     0.286017;     0.108224;     1.702383;     1.043298;     0.068665;     0.177685;     0.092537;     0.445010;    56.028008;     2.355570;     0.012941;     0.844128;     0.017861;    33.001556;     8.025336
OR4         ;     0.600590;     0.127480;    11.390570;     0.120475;     0.147461;     0.577909;     1.361419;    18.597834;     1.673969;     0.103062;   112.459503;     0.455422;    59.091446;    85.838051;     0.104231;     0.132586;     0.221248;     8.037568;     0.169217;     3.531126;     0.103709;     0.809699;     0.084864;     0.017971;     8.358562;     1.353915;     2.125698;    37.563293;     0.235221;     0.104063;     1.144328;     1.019988;     0.140497;     0.133557;     0.087249;     0.484034;   159.037537;     2.360463;     0.016177;    20.519161;     1.071030;    32.947773;    12.672987
OR5         ;     0.608745;     0.274890;    12.977675;     0.271512;     0.248952;     0.788504;     1.407148;    28.567112;     5.118101;     0.260428;    84.541206;     0.804197;    62.136276;   147.904480;     0.166379;     0.103049;     0.265257;    18.632187;     1.346678;     2.594266;     0.211674;     0.921606;     0.165288;     0.211933;    14.883698;     5.010787;     2.384116;    23.847881;     0.268509;     0.220600;     0.888484;     2.851494;     0.147710;     0.165345;     0.224132;     0.369748;   229.107880;     5.828515;     0.024815;     9.073669;     0.270646;    41.597332;    39.554031
