            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.403445;     0.047009;     1.650858;     0.235677;     0.026397;     0.335468;     2.413606;     6.473119;     0.639230;     0.025815;    17.319321;     0.077598;    15.392832;     4.801624;     0.113290;     0.093246;     0.263498;     1.576512;     0.053439;     2.091480;     0.024098;     0.132015;     0.006882;     0.011086;     1.472188;     0.169189;     0.958506;     4.028473;     0.180729;     0.030479;     0.097842;     0.213247;     0.152862;     0.159020;     0.031661;     0.090165;     1.128306;     0.153712;     0.019174;     0.310612;     0.440317;     0.686154;   113.379814
EEZ65       ;     0.460770;     0.120381;     3.029819;     0.225667;     0.321955;     0.398801;     2.168269;    15.529867;     5.249328;     0.140500;     4.682518;     0.560506;    14.816294;    38.084293;     0.091019;     0.123216;     0.662851;    11.978815;     0.506380;     1.160979;     0.128492;     0.150652;     0.065566;     0.071734;     5.765458;     1.526555;     4.597905;     0.580109;     0.868592;     0.262867;     1.710169;     1.257191;     0.190973;     0.272362;     0.086026;     0.943409;     1.235250;     0.552968;     0.010137;     0.124575;     0.163533;     2.252035;    15.259217
EEZ71       ;     0.381763;     0.151427;     4.479156;     0.190525;     0.757250;     0.372942;     2.414995;    15.765919;     5.060260;     0.180658;     6.171336;     0.634607;    22.357613;    57.217865;     0.096745;     0.162833;     0.702450;    21.570112;     6.608182;     1.376741;     0.189373;     0.203734;     0.084026;     0.096833;     6.230747;     2.042254;     7.162130;     0.802967;     0.804513;     0.225402;     3.245139;     1.263857;     0.166389;     0.346602;     0.102810;     1.532827;     2.291855;     0.531343;     0.017540;     0.133562;     0.190945;     2.947466;    59.653301
EEZ91       ;     0.284310;     0.155723;     1.422486;     0.188138;     0.018574;     0.281079;     0.562599;     2.829545;     0.214724;     0.006448;    19.732433;     0.018140;    13.445497;     2.329192;     0.105525;     0.201720;     0.522789;     0.494475;     0.016804;     3.178289;     0.005775;     0.065210;     0.004687;     0.014104;     1.066015;     0.066030;     0.686148;    19.531975;     0.185307;     0.135956;     0.048832;     0.069538;     0.159098;     0.241356;     0.025933;     0.109372;     0.684164;     0.052663;     0.001035;     0.434188;     1.690286;     0.505589;    17.368259
EEZ99       ;     0.005080;     0.000439;     0.048983;     0.001350;     0.000831;     0.015917;     0.034813;     0.158420;     0.016463;     0.001898;     1.006130;     0.000795;     1.203228;     0.175997;     0.001005;     0.001038;     0.005857;     0.046554;     0.000625;     0.035027;     0.000818;     0.004197;     0.000293;     0.000255;     0.041346;     0.003402;     0.057291;     0.149575;     0.000947;     0.000311;     0.005321;     0.004888;     0.002012;     0.003414;     0.000391;     0.001618;     0.018639;     0.005481;     0.000356;     0.009304;     0.013661;     0.012047;     0.192984
EEZ100      ;     0.084310;     0.007682;     0.093089;     0.011345;     0.013055;     0.018908;     0.195655;     0.896874;     0.172664;     0.002283;     0.162983;     0.008711;     0.496188;     1.441180;     0.004914;     0.013966;     0.086409;     0.602637;     0.007027;     0.065578;     0.002473;     0.004564;     0.001653;     0.010475;     0.195989;     0.027943;     0.322465;     0.026746;     0.144509;     0.029652;     0.063779;     0.047466;     0.019954;     0.032114;     0.002912;     0.119764;     0.050863;     0.015670;     0.000498;     0.005651;     0.008294;     0.069219;     0.567890
EEZ108      ;     0.876705;     0.312262;    10.277356;     0.673859;     0.464247;     2.787924;     3.468135;    32.483997;     2.780561;     0.080747;    21.257086;     0.216651;    93.196747;    59.224743;     0.541392;     0.286648;     1.504654;    67.971619;     0.303775;     6.986899;     0.116656;     0.659755;     0.034890;     0.077668;    13.441185;     0.556259;     5.688137;     2.898953;     1.042903;     0.326279;     1.263625;     0.756272;     0.451135;     0.523399;     0.092373;     0.980575;     2.609816;     0.557631;     0.022451;     0.888071;     0.832735;     3.393690;    35.191570
EEZ109      ;     0.026188;     0.002823;     0.793714;     0.032946;     0.022054;     0.100910;     0.082974;     1.327155;     0.027472;     0.004105;     0.966259;     0.007245;     7.940566;     1.190082;     0.023795;     0.002628;     0.011743;     0.315920;     0.000908;     0.192514;     0.006121;     0.028785;     0.000637;     0.001413;     0.763870;     0.005049;     0.371866;     0.067599;     0.010587;     0.004205;     0.053645;     0.014403;     0.009136;     0.009044;     0.003815;     0.017584;     0.090099;     0.011278;     0.000440;     0.032926;     0.038451;     0.036306;     0.396738
EEZ110      ;     0.004294;     0.000976;     0.091139;     0.018771;     0.002255;     0.013929;     0.013214;     0.204850;     0.004866;     0.000583;     0.268814;     0.001240;     3.707227;     0.232864;     0.013777;     0.000926;     0.002603;     0.062566;     0.000169;     0.049789;     0.000524;     0.003888;     0.000118;     0.000791;     0.103710;     0.001463;     0.060112;     0.014846;     0.004982;     0.001966;     0.006637;     0.001935;     0.002206;     0.001964;     0.004002;     0.007664;     0.044945;     0.001388;     0.000217;     0.010051;     0.010842;     0.003155;     0.089744
EEZ119      ;     0.000920;     0.000346;     0.014338;     0.000463;     0.001682;     0.001047;     0.006493;     0.050078;     0.019088;     0.000532;     0.013772;     0.001977;     0.052734;     0.127825;     0.000162;     0.000213;     0.001581;     0.047173;     0.004385;     0.003034;     0.000651;     0.000466;     0.000266;     0.000238;     0.017558;     0.004719;     0.017700;     0.002311;     0.001740;     0.000575;     0.007623;     0.003529;     0.000405;     0.000677;     0.000341;     0.002786;     0.004500;     0.001984;     0.000005;     0.000346;     0.000404;     0.006914;     0.071420
