            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.003337;     0.002047;     0.018017;     0.000651;     0.000253;     0.003580;     0.002692;     0.055839;     0.002803;     0.000015;     0.105749;     0.000093;     0.493386;     0.163174;     0.000750;     0.000963;     0.000716;     0.063377;     0.001579;     0.016102;     0.000209;     0.002545;     0.000052;     0.000013;     0.022872;     0.002571;     0.002649;     0.014309;     0.000574;     0.001382;     0.000518;     0.002350;     0.000718;     0.000357;     0.000467;     0.000687;     0.023705;     0.000942;     0.000007;     0.002745;     0.001029;     0.035580;    13.538598
EEZ65       ;     0.014302;     0.013995;     0.070697;     0.010563;     0.029525;     0.006703;     0.020117;     0.661727;     0.523642;     0.010310;     0.058272;     0.032423;     0.609265;     1.426931;     0.000494;     0.001401;     0.007688;     0.822792;     0.166802;     0.022578;     0.033330;     0.003399;     0.015160;     0.000804;     0.175215;     0.265677;     0.121758;     0.009391;     0.014755;     0.002380;     0.033501;     0.153588;     0.001493;     0.005558;     0.001210;     0.007464;     0.020846;     0.020764;     0.000135;     0.014214;     0.001417;     0.020846;     1.184868
EEZ71       ;     0.009398;     0.025909;     0.053492;     0.014149;     0.005103;     0.019131;     0.007910;     0.418649;     0.284453;     0.006105;     0.113875;     0.012157;     0.572829;     0.883928;     0.002897;     0.002213;     0.001857;     0.444993;     2.256066;     0.046866;     0.011574;     0.003973;     0.004895;     0.000690;     0.094578;     0.118490;     0.044686;     0.017041;     0.001785;     0.012987;     0.015900;     0.077659;     0.001539;     0.001365;     0.002058;     0.003908;     0.045961;     0.028183;     0.000871;     0.023054;     0.003302;     0.040861;     4.568661
EEZ91       ;     0.081896;     0.022042;     0.581953;     0.021565;     0.038365;     0.052486;     0.038791;     0.983439;     0.023755;     0.003539;    21.713388;     0.003908;     7.366357;     1.474354;     0.016901;     0.030235;     0.023871;     0.392242;     0.011697;     0.382225;     0.005498;     0.042640;     0.002233;     0.001953;     0.338883;     0.006636;     0.068900;    21.598196;     0.017699;     0.022155;     0.014117;     0.008481;     0.017039;     0.005193;     0.013453;     0.021644;     0.217699;     0.007061;     0.013324;     0.029474;     0.017148;     0.189062;     6.303490
EEZ99       ;     0.001471;     0.000237;     0.018438;     0.000237;     0.001085;     0.002801;     0.000170;     0.033496;     0.000694;     0.000010;     0.096244;     0.000008;     0.823871;     0.047747;     0.000237;     0.000215;     0.000574;     0.033033;     0.000237;     0.005333;     0.000368;     0.000167;     0.000156;     0.000021;     0.016581;     0.000112;     0.002780;     0.007256;     0.000626;     0.000237;     0.000474;     0.000232;     0.000169;     0.000155;     0.000110;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000034;     0.000237;     0.025958
EEZ100      ;     0.001101;     0.000413;     0.006222;     0.000354;     0.001969;     0.000750;     0.001779;     0.056823;     0.025335;     0.000066;     0.002445;     0.000790;     0.045920;     0.138704;     0.000023;     0.000053;     0.000786;     0.074202;     0.003709;     0.001410;     0.000807;     0.000220;     0.000479;     0.000074;     0.018669;     0.007188;     0.007437;     0.000455;     0.001578;     0.000101;     0.001527;     0.006076;     0.000046;     0.000525;     0.000062;     0.000186;     0.000671;     0.000584;     0.000002;     0.000671;     0.000097;     0.000671;     0.040021
EEZ108      ;     0.073147;     0.029370;     0.588873;     0.023229;     0.023072;     0.091707;     0.047045;     1.922985;     0.277101;     0.012899;     0.500463;     0.012195;    10.609740;    13.646351;     0.008559;     0.011558;     0.030898;    47.593784;     0.033996;     0.109459;     0.012547;     0.025433;     0.010463;     0.001436;     0.891200;     0.060234;     0.150341;     0.133861;     0.025583;     0.020728;     0.031052;     0.107238;     0.008743;     0.015559;     0.017573;     0.024163;     0.049118;     0.026418;     0.010368;     0.026704;     0.006362;     0.032859;     2.141575
EEZ109      ;     0.001746;     0.000161;     0.079992;     0.000375;     0.002404;     0.007484;     0.001267;     0.093114;     0.003693;     0.000418;     0.002253;     0.000418;     2.568002;     0.939928;     0.000418;     0.000765;     0.001917;     0.208486;     0.000418;     0.002170;     0.001365;     0.000359;     0.000576;     0.000056;     0.090228;     0.000418;     0.008344;     0.001265;     0.001338;     0.000864;     0.001141;     0.001138;     0.000387;     0.000629;     0.000097;     0.000418;     0.000418;     0.000418;     0.000024;     0.000418;     0.000105;     0.000418;     0.003142
EEZ110      ;     0.000135;     0.000135;     0.021111;     0.000135;     0.000742;     0.002832;     0.000112;     0.022183;     0.000756;     0.000135;     0.000137;     0.000135;     1.954712;     0.151009;     0.000135;     0.000160;     0.000442;     0.045641;     0.000135;     0.000944;     0.000384;     0.000135;     0.000218;     0.000022;     0.025170;     0.000135;     0.002027;     0.000139;     0.000349;     0.000074;     0.000154;     0.000168;     0.000073;     0.000118;     0.000132;     0.000135;     0.000135;     0.000135;     0.000032;     0.000135;     0.000109;     0.000135;     0.000165
EEZ119      ;     0.000010;     0.000065;     0.000093;     0.000002;     0.000032;     0.000010;     0.000018;     0.001748;     0.001215;     0.000013;     0.000169;     0.000049;     0.001433;     0.004592;     0.000001;     0.000004;     0.000011;     0.001963;     0.001957;     0.000055;     0.000144;     0.000002;     0.000054;     0.000001;     0.000270;     0.000803;     0.000345;     0.000032;     0.000010;     0.000002;     0.000071;     0.000376;     0.000003;     0.000007;     0.000002;     0.000028;     0.000097;     0.000097;     0.000000;     0.000097;     0.000003;     0.000097;     0.007019
EEZ123      ;     0.000050;     0.000016;     0.000862;     0.000003;     0.000248;     0.000054;     0.000162;     0.004724;     0.002801;     0.000039;     0.001015;     0.000664;     0.006541;     0.016304;     0.000007;     0.000008;     0.000065;     0.005811;     0.012652;     0.000265;     0.000185;     0.000044;     0.000070;     0.000006;     0.001964;     0.002805;     0.000963;     0.000086;     0.000092;     0.000008;     0.001665;     0.001293;     0.000005;     0.000048;     0.000037;     0.000149;     0.001165;     0.002582;     0.000001;     0.000069;     0.000087;     0.001582;     0.229802
EEZ185      ;     0.013479;     0.001021;     0.045768;     0.001213;     0.055905;     0.005597;     0.028175;     0.887471;     2.837420;     0.002831;     0.001674;     0.008907;     0.142014;     0.221584;     0.000506;     0.003765;     0.008696;     0.046181;     0.001127;     0.004204;     0.022703;     0.001440;     0.012670;     0.000264;     0.198550;     0.372632;     0.140132;     0.000948;     0.004379;     0.003263;     0.020906;     2.206172;     0.001851;     0.004643;     0.000721;     0.001285;     0.002461;     0.065666;     0.000945;     0.000927;     0.000556;     0.037004;     0.013346
EEZ187      ;     0.000092;     0.000013;     0.000231;     0.000010;     0.000561;     0.000027;     0.000188;     0.005173;     0.009945;     0.000042;     0.000013;     0.000117;     0.001185;     0.003010;     0.000005;     0.000024;     0.000052;     0.000624;     0.000013;     0.000038;     0.000300;     0.000013;     0.000167;     0.000001;     0.000917;     0.009416;     0.000564;     0.000013;     0.000033;     0.000020;     0.000220;     0.006595;     0.000014;     0.000027;     0.000007;     0.000013;     0.000013;     0.000013;     0.000013;     0.000013;     0.000001;     0.000013;     0.000247
EEZ188      ;     0.000577;     0.000259;     2.828693;     0.000259;     0.001294;     0.004705;     0.001300;     0.300581;     0.012426;     0.000263;     0.000259;     0.000229;     1.380408;     0.577088;     0.000259;     0.000259;     0.000462;     0.054577;     0.000259;     0.000259;     0.000361;     0.001560;     0.000568;     0.000139;     0.977410;     0.000259;     0.002476;     0.000259;     0.000240;     0.000259;     0.000282;     0.001517;     0.000209;     0.000223;     0.000259;     0.000483;     0.000259;     0.000531;     0.000259;     0.000259;     0.000259;     0.000259;     0.000259
EEZ189      ;     0.016170;     0.004998;     6.403542;     0.004825;     0.045521;     0.066041;     0.051660;     8.613493;     0.710598;     0.004935;     0.005191;     0.004857;     6.344705;     8.410898;     0.004860;     0.002125;     0.016109;     1.095025;     0.004858;     0.009449;     0.018960;     0.031601;     0.013556;     0.002184;    24.016876;     0.031542;     0.174252;     0.003545;     0.017128;     0.005074;     0.017455;     0.105548;     0.001706;     0.010715;     0.004320;     0.005564;     0.004885;     0.005749;     0.004589;     0.004885;     0.002607;     0.071988;     0.010418
EEZ190      ;     0.037046;     0.003749;     1.306636;     0.003369;     0.051288;     0.055008;     0.035665;    30.494659;     2.687721;     0.003759;     0.004115;     0.004877;     2.041397;     2.432219;     0.003660;     0.004617;     0.014351;     0.494715;     0.003658;     0.008729;     0.016864;     0.007760;     0.024055;     0.002224;    11.396848;     0.045221;     0.343057;     0.003093;     0.009365;     0.003682;     0.006976;     0.205193;     0.001970;     0.007491;     0.003608;     0.003749;     0.003749;     0.003749;     0.003650;     0.003749;     0.002439;     0.024447;     0.008822
EEZ191      ;     0.062183;     0.008016;     0.501588;     0.005098;     0.192447;     0.044479;     0.089411;     7.702002;    28.306263;     0.006537;     0.008514;     0.010977;     1.352841;     2.896029;     0.004586;     0.012790;     0.023403;     0.591603;     0.005131;     0.029037;     0.055045;     0.007232;     0.047793;     0.001422;     2.227397;     0.778888;     0.592927;     0.003895;     0.011231;     0.011248;     0.044179;     1.607611;     0.006971;     0.010743;     0.004425;     0.006172;     0.006172;     0.008367;     0.005379;     0.006172;     0.002399;     0.006172;     0.061214
EEZ209      ;     0.074097;     0.017018;     2.946952;     0.015982;     0.066028;     0.197693;     0.033399;     2.775769;     0.092205;     0.009123;     3.424225;     0.011956;   130.762314;     8.325431;     0.015337;     0.017505;     0.046320;     4.507780;     0.015678;     0.252127;     0.028907;     0.027611;     0.011297;     0.003015;     2.195945;     0.014393;     0.185077;     0.177796;     0.040685;     0.014433;     0.031479;     0.019555;     0.010473;     0.013505;     0.010477;     0.016955;     0.029292;     0.017174;     0.010540;     0.018771;     0.008649;     0.044222;     1.236809
