            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.063342;     0.034197;     1.071707;     0.042687;     0.194101;     0.227436;     0.202829;     2.978012;     0.251194;     0.052301;    14.667421;     0.047924;    10.890922;     7.535455;     0.031536;     0.025192;     0.117944;     1.384513;     0.085751;     0.414785;     0.082695;     0.071249;     0.034764;     0.031451;     0.924677;     0.078943;     1.029112;     3.488553;     0.079549;     0.023738;     0.600919;     0.099897;     0.052846;     0.067988;     0.055717;     0.248969;     1.652143;     0.142472;     0.053944;     0.204929;     0.567838;     1.253424;    82.407951
EEZ65       ;     0.931893;     0.130409;     2.673025;     0.137934;     0.542358;     0.399397;     1.229715;    18.803061;     3.142308;     0.096467;     2.339103;     0.202199;    11.492147;    19.319193;     0.040200;     0.165113;     0.580621;     5.856033;     0.617983;     1.016188;     0.241477;     0.170984;     0.057998;     0.075255;     4.615680;     0.804103;     3.900160;     0.263738;     0.733158;     0.091570;     0.826004;     0.814468;     0.215990;     0.296591;     0.113706;     1.960096;     1.099937;     0.592283;     0.025502;     0.105295;     0.089129;     2.378394;    11.529140
EEZ71       ;     2.121603;     0.221223;     5.756248;     0.273364;     0.893970;     1.130897;     3.077099;    33.013184;     2.852054;     0.167537;     6.818182;     0.437831;    24.314331;    42.921444;     0.061172;     0.187055;     0.718422;    11.466259;     4.925016;     4.101641;     0.444574;     0.402742;     0.119946;     0.099887;     8.992053;     1.464549;     6.560299;     0.978295;     1.252049;     0.192411;     1.539765;     1.265412;     0.290510;     0.663339;     0.113810;     2.977119;     2.228029;     1.113687;     0.035036;     0.249817;     0.349887;     4.910497;    38.902771
EEZ91       ;     0.083289;     0.059164;     0.845748;     0.014090;     0.023101;     0.216486;     0.202369;     3.053859;     0.203674;     0.014150;    20.071930;     0.023216;    10.986086;     2.625447;     0.016701;     0.039961;     0.033790;     0.902002;     0.020631;     0.522368;     0.013836;     0.083366;     0.009173;     0.007283;     0.665767;     0.050080;     0.294439;    12.419410;     0.016017;     0.026599;     0.088699;     0.107812;     0.030493;     0.017963;     0.012027;     0.058676;     0.828388;     0.148519;     0.006828;     0.549059;     1.044411;     0.744747;     5.902350
EEZ99       ;     0.003132;     0.001041;     0.058542;     0.000244;     0.001029;     0.016732;     0.007384;     0.233785;     0.012259;     0.001470;     0.461552;     0.001014;     0.935866;     0.397967;     0.000242;     0.000907;     0.001808;     0.047085;     0.000544;     0.030136;     0.000392;     0.004944;     0.000194;     0.000058;     0.063798;     0.002543;     0.005445;     0.062808;     0.000639;     0.000670;     0.006017;     0.007312;     0.000594;     0.001182;     0.000064;     0.003639;     0.027687;     0.007268;     0.000010;     0.016113;     0.022271;     0.034836;     0.104778
EEZ100      ;     0.030116;     0.004041;     0.111901;     0.005638;     0.017549;     0.016131;     0.032591;     0.458116;     0.050033;     0.003199;     0.162835;     0.006754;     0.463049;     0.979613;     0.001561;     0.004621;     0.019320;     0.306152;     0.019040;     0.040266;     0.005230;     0.006639;     0.001942;     0.002383;     0.150712;     0.011255;     0.114800;     0.015517;     0.021420;     0.004182;     0.017932;     0.017164;     0.007774;     0.008144;     0.005060;     0.057133;     0.051945;     0.012949;     0.001033;     0.004306;     0.003541;     0.070483;     0.485932
EEZ108      ;     0.420999;     0.169686;     3.632409;     0.059861;     0.163681;     0.749117;     0.782660;     9.998911;     1.322720;     0.063925;    10.582700;     0.156052;    37.010593;    36.330818;     0.045044;     0.188591;     0.472046;    62.626797;     0.481611;     2.628004;     0.117493;     0.184060;     0.042911;     0.016942;     4.008090;     0.408167;     2.562783;     1.942237;     0.430368;     0.142296;     0.535402;     0.547259;     0.145634;     0.214204;     0.104672;     0.452683;     2.678720;     0.562631;     0.009204;     0.293437;     0.464520;     3.027268;    33.785789
EEZ109      ;     0.023771;     0.000622;     0.311828;     0.000690;     0.003521;     0.061541;     0.044762;     0.737078;     0.027106;     0.004136;     0.451113;     0.004369;     5.119255;     2.288066;     0.000502;     0.001002;     0.002302;     0.352703;     0.001534;     0.026221;     0.002489;     0.019221;     0.001153;     0.000335;     0.359976;     0.007715;     0.070791;     0.075469;     0.004560;     0.000717;     0.020855;     0.017301;     0.000707;     0.001773;     0.000252;     0.007713;     0.085441;     0.019274;     0.000049;     0.018786;     0.022005;     0.049510;     0.289788
EEZ110      ;     0.002075;     0.000428;     0.127063;     0.000244;     0.001025;     0.004488;     0.003618;     0.107418;     0.006529;     0.000271;     0.187112;     0.000666;     3.042985;     0.749040;     0.000100;     0.000507;     0.000776;     0.106942;     0.000654;     0.006205;     0.000871;     0.004346;     0.000214;     0.000049;     0.138999;     0.002797;     0.009614;     0.026893;     0.001073;     0.000380;     0.002846;     0.004217;     0.000359;     0.000596;     0.000072;     0.001317;     0.067849;     0.001555;     0.000007;     0.008526;     0.007874;     0.023761;     0.115641
EEZ119      ;     0.003736;     0.000320;     0.011663;     0.000705;     0.001973;     0.001056;     0.003445;     0.079949;     0.016353;     0.000605;     0.015250;     0.000913;     0.050453;     0.091013;     0.000212;     0.000450;     0.002296;     0.024387;     0.004600;     0.004519;     0.000933;     0.000618;     0.000313;     0.000370;     0.021150;     0.002729;     0.008483;     0.001849;     0.001998;     0.000285;     0.001881;     0.002801;     0.000801;     0.001054;     0.000618;     0.004802;     0.004940;     0.003284;     0.000157;     0.000469;     0.000716;     0.013329;     0.057522
