            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.147971;     0.127294;     1.590746;     0.126122;     0.027471;     0.298857;     0.512923;     3.284645;     0.067568;     0.007686;     7.218036;     0.067451;     9.686316;     3.205818;     0.097603;     0.058658;     0.246781;     1.127363;     0.042632;     1.566246;     0.030318;     0.101797;     0.009790;     0.015222;     0.831065;     0.036190;     2.139526;     2.063924;     0.161226;     0.068654;     0.213785;     0.049883;     0.129781;     0.171887;     0.079993;     0.765417;     0.733384;     0.037055;     0.002376;     0.334578;     0.525063;     0.314846;    87.624046
EEZ65       ;     0.219606;     0.130063;     2.814839;     0.043459;     0.383990;     0.385281;     0.779481;    10.841421;     3.692682;     0.218024;     2.752951;     0.378673;    13.572922;    23.592327;     0.013821;     0.132855;     0.434443;     5.442881;     0.620839;     2.287971;     0.238768;     0.144317;     0.101934;     0.016176;     4.779910;     1.252602;     3.548339;     0.292562;     0.160036;     0.110510;     1.006904;     0.947612;     0.126820;     0.204051;     0.056260;     0.782184;     0.980462;     0.594675;     0.005054;     0.148879;     0.182858;     1.649099;    16.113474
EEZ71       ;     0.147695;     0.168541;     3.474353;     0.164294;     0.358276;     0.240972;     0.755170;    14.124760;     2.588807;     0.209145;     4.212864;     0.599091;    23.618422;    42.143875;     0.038489;     0.097579;     0.418388;     9.628471;     6.889964;     1.346271;     0.221825;     0.202064;     0.123143;     0.032380;     5.962404;     1.650572;     3.348755;     0.426988;     0.289882;     0.103027;     1.134856;     1.114221;     0.091773;     0.205335;     0.118177;     0.867276;     1.888892;     0.649300;     0.007509;     0.173108;     0.168126;     2.373282;    55.535683
EEZ91       ;     0.157901;     0.054700;     0.890237;     0.152750;     0.099369;     0.319649;     0.470492;     3.321077;     0.270906;     0.024593;     8.696188;     0.048672;     6.228371;     7.324004;     0.090223;     0.047729;     0.251556;     2.206084;     0.037168;     1.315298;     0.026534;     0.051005;     0.016242;     0.021013;     0.997775;     0.074903;     0.949590;    13.822440;     0.291093;     0.065023;     0.231890;     0.091531;     0.109225;     0.107337;     0.035128;     0.335355;     0.625203;     0.076759;     0.001282;     0.372821;     1.301227;     0.502071;    12.214575
EEZ99       ;     0.008228;     0.004782;     0.047395;     0.003580;     0.004826;     0.009654;     0.026672;     0.176387;     0.009849;     0.000994;     0.609613;     0.001023;     0.713938;     0.325625;     0.000965;     0.007945;     0.024958;     0.105379;     0.000340;     0.071968;     0.001777;     0.003986;     0.000684;     0.001884;     0.056135;     0.002158;     0.054482;     0.110106;     0.021703;     0.006038;     0.018140;     0.003191;     0.004440;     0.005499;     0.002533;     0.039752;     0.021863;     0.003294;     0.000092;     0.008688;     0.020233;     0.018510;     0.212695
EEZ100      ;     0.008238;     0.004574;     0.082515;     0.001429;     0.005998;     0.016543;     0.027908;     0.343018;     0.096049;     0.007307;     0.141116;     0.008300;     0.482449;     1.027176;     0.000734;     0.005385;     0.008933;     0.299632;     0.010446;     0.101885;     0.004232;     0.004183;     0.002414;     0.000272;     0.117524;     0.026795;     0.099401;     0.012239;     0.005025;     0.003510;     0.016221;     0.026524;     0.003290;     0.003281;     0.000604;     0.009527;     0.043374;     0.018045;     0.000513;     0.007519;     0.014436;     0.057376;     0.515058
EEZ108      ;     0.416065;     0.326016;     3.368352;     0.145282;     0.299239;     0.638115;     1.256205;     9.815796;     1.530869;     0.160273;    17.555075;     0.173220;    38.857773;    56.311043;     0.084200;     0.274404;     0.680228;    81.064064;     0.288819;     4.581429;     0.194428;     0.139287;     0.082662;     0.038654;     3.236601;     0.499608;     4.139649;     4.314516;     0.472758;     0.193880;     0.687839;     0.481765;     0.346385;     0.229835;     0.056872;     0.749095;     2.340923;     0.407387;     0.012298;     0.991051;     1.565856;     2.154326;    43.795876
EEZ109      ;     0.011121;     0.001294;     0.279121;     0.007184;     0.026777;     0.019745;     0.050578;     0.807917;     0.014267;     0.001241;     0.546640;     0.002972;     7.329058;     2.346848;     0.001517;     0.002385;     0.008981;     0.387623;     0.001153;     0.046788;     0.006945;     0.015698;     0.002507;     0.003188;     0.496298;     0.004577;     0.355644;     0.057001;     0.020528;     0.002164;     0.051937;     0.009219;     0.004201;     0.006974;     0.005349;     0.102771;     0.108492;     0.006418;     0.000172;     0.012398;     0.016493;     0.006629;     0.461186
EEZ110      ;     0.002074;     0.000289;     0.072602;     0.001241;     0.005228;     0.003821;     0.009411;     0.133006;     0.004083;     0.000395;     0.145207;     0.000527;     3.823137;     0.516216;     0.000362;     0.000762;     0.002244;     0.089822;     0.000391;     0.010227;     0.001635;     0.001694;     0.000585;     0.000544;     0.096732;     0.001179;     0.058711;     0.024187;     0.003792;     0.000392;     0.010241;     0.002553;     0.000979;     0.001365;     0.001092;     0.015530;     0.057509;     0.001730;     0.000038;     0.003150;     0.004163;     0.002581;     0.122572
EEZ119      ;     0.000676;     0.001025;     0.004087;     0.000109;     0.001080;     0.000992;     0.002970;     0.027722;     0.011176;     0.000831;     0.010827;     0.000640;     0.046166;     0.097662;     0.000028;     0.000764;     0.001507;     0.016619;     0.005644;     0.007592;     0.000850;     0.000145;     0.000411;     0.000082;     0.006529;     0.002956;     0.012133;     0.000805;     0.000674;     0.000634;     0.003108;     0.002351;     0.000448;     0.000607;     0.000128;     0.001552;     0.003637;     0.001365;     0.000005;     0.000560;     0.000265;     0.005616;     0.079021
