EEZ100	    0.7679
EEZ108	   32.7142
EEZ109	    1.4335
EEZ110	    0.4771
EEZ119	    0.0583
EEZ123	    1.0468
EEZ185	    5.7046
EEZ187	    0.0498
EEZ188	    1.7041
EEZ189	   29.7681
EEZ190	   20.9473
EEZ191	   30.1098
EEZ209	   39.3395
EEZ212	   11.4492
EEZ213	  121.8630
EEZ215	   17.0989
EEZ216	   95.8973
EEZ224	    7.4044
EEZ273	   33.3293
EEZ48	   22.3284
EEZ65	   14.5097
EEZ71	   29.9774
EEZ91	   14.4594
EEZ99	    0.4141
HE1	    5.4830
HE2	   12.0705
HE3	    8.1297
HE4	    5.3841
HE5	   66.3926
HE6	    1.0658
HE7	   10.0863
HE8	    3.9438
HE9	    7.9695
OR1	  161.8895
OR2	  226.9445
OR3	   49.6348
OR4	   63.5357
OR5	  202.6792
