EEZ100	    0.2968
EEZ108	   28.6440
EEZ109	    1.5644
EEZ110	    0.5235
EEZ119	    0.0210
EEZ123	    0.4616
EEZ185	    2.0655
EEZ187	    0.0164
EEZ188	    1.0938
EEZ189	   15.6107
EEZ190	    8.5761
EEZ191	   12.7272
EEZ209	   38.3264
EEZ212	    4.8879
EEZ213	   82.4452
EEZ215	    6.0214
EEZ216	   34.5869
EEZ224	    2.8228
EEZ273	   25.3895
EEZ48	    7.1155
EEZ65	    6.7423
EEZ71	    8.9703
EEZ91	   21.1558
EEZ99	    0.3028
HE1	    1.8753
HE2	    4.6109
HE3	    4.4077
HE4	    2.3414
HE5	   32.3305
HE6	    0.6375
HE7	    4.2513
HE8	    2.2970
HE9	    4.1840
OR1	   58.6668
OR2	  120.6785
OR3	   45.0049
OR4	   60.7189
OR5	   95.0712
