EEZ100	    0.3445
EEZ108	   25.4691
EEZ109	    1.1200
EEZ110	    0.5009
EEZ119	    0.0331
EEZ123	    0.7998
EEZ185	    4.4812
EEZ187	    0.0384
EEZ188	    1.4302
EEZ189	   20.3022
EEZ190	   16.6582
EEZ191	   23.2453
EEZ209	   31.3889
EEZ212	    7.6585
EEZ213	   93.8724
EEZ215	    8.6781
EEZ216	   55.3614
EEZ224	    4.8094
EEZ273	   20.5482
EEZ48	   12.5315
EEZ65	    9.7938
EEZ71	   18.2803
EEZ91	    5.3944
EEZ99	    0.2574
HE1	    3.0782
HE2	    6.4070
HE3	    5.3842
HE4	    3.8328
HE5	   53.3247
HE6	    1.1705
HE7	    9.1685
HE8	    2.1869
HE9	   10.8971
OR1	   84.3639
OR2	  169.7575
OR3	   46.9319
OR4	   39.8790
OR5	  132.4528
