EEZ100	    0.0423
EEZ108	    8.7604
EEZ109	    0.4390
EEZ110	    0.2393
EEZ119	    0.0025
EEZ123	    0.0337
EEZ185	    0.7617
EEZ187	    0.0032
EEZ188	    0.6655
EEZ189	    6.3647
EEZ190	    4.9235
EEZ191	    5.1048
EEZ209	   14.8705
EEZ212	    0.5941
EEZ213	   21.4483
EEZ215	    0.6933
EEZ216	    4.9106
EEZ224	    0.2308
EEZ273	    8.5034
EEZ48	    1.3793
EEZ65	    0.7143
EEZ71	    1.2041
EEZ91	    6.0385
EEZ99	    0.0938
HE1	    0.4226
HE2	    0.9358
HE3	    1.0192
HE4	    0.7164
HE5	   12.4983
HE6	    0.3214
HE7	    2.7039
HE8	    0.4917
HE9	    4.1476
OR1	    5.9131
OR2	   37.9179
OR3	   16.2643
OR4	   21.1099
OR5	   18.3501
