EEZ100	    0.0638
EEZ108	    9.3455
EEZ109	    0.5306
EEZ110	    0.2824
EEZ119	    0.0040
EEZ123	    0.0615
EEZ185	    0.8749
EEZ187	    0.0040
EEZ188	    0.7494
EEZ189	    7.5251
EEZ190	    5.8937
EEZ191	    5.7767
EEZ209	   19.6217
EEZ212	    0.7042
EEZ213	   27.3901
EEZ215	    0.7013
EEZ216	    6.8659
EEZ224	    0.3344
EEZ273	   11.8341
EEZ48	    1.7849
EEZ65	    1.1639
EEZ71	    1.2513
EEZ91	    7.3361
EEZ99	    0.1520
HE1	    0.4856
HE2	    1.1196
HE3	    1.1256
HE4	    0.8523
HE5	   15.4438
HE6	    0.3456
HE7	    2.9501
HE8	    0.4742
HE9	    4.8156
OR1	    7.6607
OR2	   48.1292
OR3	   17.2222
OR4	   28.6729
OR5	   23.7584
