EEZ100	    0.1582
EEZ108	   12.7868
EEZ109	    0.9882
EEZ110	    0.2950
EEZ119	    0.0130
EEZ123	    0.3112
EEZ185	    1.9346
EEZ187	    0.0140
EEZ188	    0.9444
EEZ189	   13.1401
EEZ190	    7.3787
EEZ191	   10.3013
EEZ209	   23.9341
EEZ212	    4.2993
EEZ213	   53.0656
EEZ215	    5.3206
EEZ216	   25.3935
EEZ224	    2.0596
EEZ273	   20.3349
EEZ48	    7.7477
EEZ65	    3.7631
EEZ71	    6.7815
EEZ91	   21.7524
EEZ99	    0.2104
HE1	    1.8032
HE2	    4.2742
HE3	    3.9928
HE4	    2.1627
HE5	   29.7947
HE6	    0.6125
HE7	    3.9564
HE8	    2.1026
HE9	    3.8976
OR1	   45.4362
OR2	   90.2281
OR3	   24.1144
OR4	   47.8083
OR5	   70.7783
