EEZ100	    0.1818
EEZ108	   12.5450
EEZ109	    1.0852
EEZ110	    0.3622
EEZ119	    0.0152
EEZ123	    0.3572
EEZ185	    1.5735
EEZ187	    0.0121
EEZ188	    0.9260
EEZ189	   12.3053
EEZ190	    6.2179
EEZ191	    8.6961
EEZ209	   28.6661
EEZ212	    3.8935
EEZ213	   52.8393
EEZ215	    4.7254
EEZ216	   24.3344
EEZ224	    2.0854
EEZ273	   24.3399
EEZ48	    6.7983
EEZ65	    4.1230
EEZ71	    6.9206
EEZ91	   25.9409
EEZ99	    0.2525
HE1	    1.5587
HE2	    3.8429
HE3	    3.6223
HE4	    1.7960
HE5	   25.3753
HE6	    0.5002
HE7	    3.2093
HE8	    1.7925
HE9	    3.3178
OR1	   43.9482
OR2	   85.0440
OR3	   24.4756
OR4	   56.7112
OR5	   71.6207
