	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
AL	70.8229146933922	0.000190008442552083	0.528360414168307	0.00217357614153646	0.673233878927844	0.0474677933199635	0.110391609851547	0.0752696442003281	0.169537593480089	-7.52162865e-05	0.31290582946901	0.723310090125781	0.0172607153808385	0.00130701730670313	3.32753226545231	0.00419123879757812	1.78345117204384	0.0930929574876146	0.00233625511940625	6.65748731669065	0.379264001386646	0.918590097438682	0.00971733526289583	3.2488912984375e-05	10.4653406737231	2.97989389791667e-05	0.0220593391665521	0.0151436177174219	0.00785000517855208	0.00351688821917708	0.028730932522974	1.07805003310686	1.29828115000108	0.0680816480974896	0.0637311598348542	0.00169177318433333	0.695756563833208	0.12136915016187	0.729637437173026	11.2752568350485	0.158562826050953	0.0157675734950469	0.116446083655755	0.337682673790562	1.08344359583333e-05	0.00448953045585417	0.409908273636479	0.242540672173839	0.00333515958743229	0.0331225568336771	0.00537006542438021	-0.00112277870303646	-0.163218460765	0.0198535490303802	0.00223794431834896	3.10641932804465	2.1867404529878	0.0266728698346615	-0.43546077767249	118.603828159036	113.822765285424	27.5547919327094
AM	0.0238007684214784	55.5308162519836	0.0255339395024909	37.3973590462749	0.0104622910850159	0.00271429926454084	0.0467661336613228	0.0257808118006251	0.0128740890178767	0.134670482469481	0.0157579936788901	0.0430216526255768	0.00102246679929834	0.000788876046951664	0.234423816932358	0.00136903753188167	0.0521523616266078	0.00610260903552586	9.37274550778797	0.128180064153776	0.0075767144192817	0.0297864530391976	0.00106960524029834	0.00033699807136833	0.158653441538885	0.0197648191425159	0.581678939273893	0.00280281584327001	0.000603634040215003	0.00101904579156917	0.00638852230926836	0.00329525968592918	0.0126674010457917	0.00230628170452001	0.00342672489936001	0.000972402266652503	0.0575679411691252	0.0127204042309309	0.141043674991621	0.0576666595700761	1.00194769171916	0.00250186387554084	0.00663063506867169	0.0251342002584843	0.00536381957157501	0.952637427718255	116.124663827451	0.250516712706298	0.229830450447734	0.00206210551260334	0.000527486233673336	0.0147632153475617	0.184417946273389	0.000325497016423336	39.4611047146947	0.905599740359603	2.70476444560341	0.0451210240572177	0.0418682770449515	266.127471318934	222.76732013567	1.14585973974201
AT	0.07602314702325	0.00182413408772917	212.311979617805	0.0129013131539792	0.699876122255292	1.71707334574115	0.244506298760479	1.10996640821269	18.805329999869	0.000467876569520833	26.6229924644821	183.156304137998	0.759344735169	0.0297385551886042	2.3509834543469	0.0945272986117083	15.5416773917286	2.9080499000471	0.0149252285799792	0.121299603545792	4.49708838665481	15.408602828877	0.475054612108125	0.00341356514585417	57.7635012222299	9.52024083125e-05	0.122478580111583	0.444035528741229	0.418269622350958	0.122377254671854	0.129246263190604	0.0355227993896458	0.0661907276753958	0.0062603679299375	2.61802939194294	0.123644392490625	8.99782552499711	0.09543145293125	3.29308962556337	3.7021607519934	1.0333025689924	0.314612189816187	18.6928987614623	7.74273264774656	0.000149620592395833	0.0282954869546458	0.64581568832725	2.70796606214594	0.0249470926019167	0.180156473383875	0.0973204404154167	0.014960713448	0.379060330089812	0.321249364824479	0.0154115810508958	0.460469555970167	3.25918195560046	0.264423932386979	0.183722932917187	601.268786533307	596.093458364588	566.74768260537
AZ	0.0337002064522589	13.5628223395169	0.0348639290191715	194.243636261172	0.00484220473223377	0.0043474096904839	0.0378734385578889	0.113683170595198	0.016346153138591	0.0801054120966703	0.0224986943517169	0.0972757923362758	0.00626514699700846	0.00705079719640686	0.184021363493794	0.00991848842859259	0.0509630479893644	0.0176713511168971	16.6427720158906	0.157031434642988	0.0104757404785491	0.0475126991771549	0.00325223324437031	9.34342329472311e-05	0.182659992083201	0.0294795030262715	1.96613364270838	0.0131152777085454	0.000677914390884871	0.00502729314886217	0.0131799500174584	0.00309936156808886	0.00801911309384417	0.00218652783347905	0.0102189623672149	0.002280788902526	0.14221058581397	0.010564304878222	0.231681245680841	0.0708397439690616	12.2387262853469	0.00794683864552609	0.00850515077809952	0.0341543364430283	0.0241423001189557	5.29034389357348	47.2810998236478	0.524914303895757	0.702888936372587	-0.00796083625157856	0.000755571038132601	0.00608156182894358	0.166909351556876	0.000481777163375455	27.7501183088801	0.651997498416201	2.54108523513823	0.0441994517293776	-0.147278161897347	325.199508598163	294.192211499125	1.42014410212351
BA	1.36392012626659	0.00190293960872935	6.71429230403281	0.0176249851100938	74.840033244284	0.258054074439836	0.509782829036523	0.447902796484091	0.542678541111311	0.000805243955866259	4.55042215420416	8.5792608723248	0.151750967423772	0.0125612112514068	3.56545273530272	0.039796358559156	3.22104930976281	0.458659043551067	0.0138522175631989	0.760691251918561	20.6950983623022	16.6248082659931	0.0680462761778145	0.00144755146642876	22.2364219779702	0.000188173358138538	0.120248981940185	0.128405143989912	0.0464899032091326	0.0328449767507757	0.137072096863467	1.30895911396322	0.322482868630601	0.0448468490375244	0.396199952739304	0.0377230129764695	6.33489715760945	0.170844364408978	5.79152909909313	19.1687663357008	0.83149982102988	0.0972572102535574	1.40778216763443	5.36407163236801	0.000469238992792061	0.0442457033310322	0.878837818798569	2.76006729339416	0.0413369754329494	0.0941947177176423	0.0469241715131378	0.03816469041651	0.680475343632162	0.138329958615618	0.0202692347441722	2.43131580366045	2.73084247361857	0.20096249566354	0.122191443704543	217.647051864894	211.143021878606	108.262079425576
BE	-0.000544842886802038	-0.000722778303093704	1.088230693041	-0.00467473640068383	-0.0073956195033978	130.903918185634	-0.00189932268537915	0.328179102770485	1.14683364085693	-1.74419923593521e-05	0.650630929436564	33.3423697116841	0.873230726127324	0.0173054913204332	2.35725046003326	0.0205100505245216	89.3916773454732	10.2969041606083	0.00023064093950094	0.000463537728074843	0.0199936916638264	0.14467180348058	1.39327095292441	-0.00144373849671437	0.660881446711918	-2.77768419687042e-05	0.00711349844880073	0.131023016021131	6.14709478678365	0.0322655789343263	0.00792975225270569	-0.00178497561824227	-0.00135022161246625	0.000391133015361233	33.9409067365863	0.0256514303704368	0.951266554976953	0.0995101010001673	0.0734181467560013	0.0115274621726749	0.339668233683927	0.102358996322473	0.0349857429198552	0.197586786622501	4.39382431979624e-05	0.00365949913642779	0.0192752663286152	0.270684454017995	0.00311623292303715	-0.124035737033665	0.049698359962623	0.000288470384361233	0.0431983468546333	-1.17777087854507	0.000836261074246604	0.227833324847247	0.971974229076256	-0.00823911147801737	-0.160977298828541	314.838974430448	315.016980285751	312.8701928168
BG	4.45290023373441	0.0899140171912375	2.06002656748266	0.4922656641331	1.14799443207509	0.145333818497526	130.323681115042	1.94280057870341	0.40899453764068	0.0400860607015127	1.95087284863163	3.66530878630137	0.14850083371373	0.0241449466684125	4.77911064203581	0.0357127802734198	2.23340585193307	0.412297949761646	0.845572858853714	35.3706372289979	1.0864819641222	7.093956129824	0.0581622849089017	0.00171853936146875	7.95026297064781	0.00261080502519758	2.2870186482573	0.263466418563111	0.0227512251030724	0.0590004439016248	2.99402935577094	0.328033573001457	5.81356753744761	0.0553646091752096	0.20814821865751	0.0191315821795385	4.13646646987787	0.212126753035377	57.8768504892595	26.5858921798333	17.4366953220301	0.0960714180153115	0.372803568373737	2.39175384023738	0.00443013060805425	0.681110389853439	57.5817773522936	22.8342332975783	0.53296682998279	0.0969601109208746	0.0385050062961571	0.00498425214018914	1.48803207751101	0.0952153940511736	0.499247610827316	6.1220860908769	4.7979250837149	0.239488360361246	1.42992849513829	424.368816581136	409.556222504989	263.072857731038
BY	0.549752478917542	0.139148390057012	3.64710637490315	0.454482492662752	1.53680251337939	1.10761126075461	1.65584664059659	480.891657462503	1.10305251387625	0.00996996801586625	7.70868420486607	33.978166309532	3.70528531910844	0.961878815826482	2.36864379623606	0.814131664472527	5.51161925853518	3.33135767400657	0.622172894016442	1.26258991581862	1.65406712402507	10.4446467570462	0.469984566704879	0.00390776348555834	6.91018852171093	0.00427701176699913	2.48321742686912	21.505006034521	0.13487233702843	4.75533697661535	4.49216065771697	0.227662371921193	0.45299982647417	0.00721538395642985	2.75921027321348	0.524814832210642	77.6171234130707	0.111657746712625	23.6265735645392	7.34104653510546	53.4635883396108	2.78190526849873	1.1514923165608	5.68843531046868	0.00455414921756198	0.670020010103705	11.9668148441509	92.4927332931607	0.467075483620471	0.206637705608592	-0.200170489482094	0.0966891405848041	0.454354299507448	0.400665082531794	0.410795495816332	1.01632999079583	5.27279962613068	0.229268249394287	-0.660175105658406	892.7997420834	885.574597361783	225.681388020557
CH	0.00178901944389048	7.58381557927117e-05	3.45352670439753	0.000419444858660981	0.0154559249783888	0.861126696228579	0.00488670610504578	0.0562159343069293	273.377084677648	0.000151398796417712	0.660332578385956	43.6575591071878	0.0741083423733033	0.00146385649964383	4.01396459740558	0.0100877126540757	46.7833110315321	1.39539850959616	0.000281769405521878	0.00313602817212062	0.0484785230813342	0.101637909912205	0.276194380869397	0.00181254391566771	35.5554276365301	0.000147265356417712	0.00181265642574872	0.0157878860353338	0.189073866032536	0.00347382504842276	0.0014649720301936	0.000834566845193515	0.00395237660858023	0.00140188634194923	1.28020864327151	0.0120501019478801	0.381617568666174	0.172874574987833	0.0452485039307515	0.0441546762046248	0.0648803123346084	0.0415238964403574	0.163797644895843	0.074977026241116	0.000147265356417712	0.000619321915285981	0.0263646919082729	0.0757403026981854	0.000100329779334378	0.15493443193704	0.0161287677712892	0.000545379502002008	0.255944597407033	0.107055314161131	0.000653701666813866	0.402335662550595	2.60462254291811	0.176090287820846	-0.0785108066817956	416.595980912796	412.959334879909	139.272284618565
CY	0.0138357230089583	0.00237304537482292	0.00845050132848437	0.00605006645116667	0.00699944334055729	0.000881967568614583	0.0433855747615052	0.0266044192208385	0.00623779310509896	4.6713436846851	0.00427472678160417	0.0136234630358542	0.000374671945151042	0.000127858735072917	0.0858594614525781	0.000334116792526042	0.036629744957625	0.00236179421321354	0.00533775359425521	0.105892178084755	0.00434764801816146	0.0064296512408125	0.000660996243713542	2.81042655572917e-05	0.113182888346818	5.928463890625e-06	0.0118525399931302	0.00304995590188021	0.000146988939057292	0.000703459814619792	0.00401499607077083	0.00167255368164062	0.00636386260048438	0.00217319634765625	0.000815873489026041	0.000172700744822917	0.0136378788473021	0.0033281183695625	0.0378829854189167	0.0278267595279948	0.0778016477513333	0.000643223821046875	0.00223763684892187	0.00315639463358333	3.695780921875e-06	0.00359667475089062	5.33628582467822	0.130116642469698	0.00365538598548438	0.000961624201067708	0.000338715724010417	0.00935677492339062	-0.0864841945538333	0.000495157490015625	1.53960819885016	0.994635262538307	0.406891921147844	-0.00845927315998958	-0.0173178718738594	13.6767985167708	10.8368535649422	5.16596958464102
CZ	0.0991047627389995	0.00601763572661924	37.2659006243207	0.0212053263409615	1.10616997243862	2.67613969150784	0.35977408197857	1.96571486233912	4.74737917040631	0.000734755537035474	209.557693043359	147.67949169052	1.46815282684345	0.0593870971357488	1.82781889351524	0.125886558708543	13.7440531689648	3.77220243215779	0.0347265959089046	0.161083909775208	4.40102528863588	20.4647418288893	0.596647831043709	0.00242157194729203	11.4568702947718	0.000179816738285771	0.160925162784452	0.757661414181362	0.387577522025384	0.191510171897569	0.229574168054413	0.0557797269931216	0.123067779943939	0.00458010122659736	4.20877262413738	0.154308971329351	31.5216558488105	0.0611213886549827	5.12010135142961	5.73674157006169	1.61533857524576	0.603401242154756	4.32851667874688	18.9634671645326	0.000483632808827437	0.0417059205169703	0.715355039288177	2.96618680163157	0.0381347985573353	0.153582512825507	0.0965790639354763	0.0260870628506869	0.307219489744847	0.283903397517789	0.0196843774181223	0.393283507127181	2.45652372140984	0.201426154882434	0.0655418492915352	545.590322524266	541.586136714437	521.766006895846
DE	0.0429113248533146	0.00357641919186354	53.9536436536788	0.00412144201686662	0.446031558181587	68.8322688792647	0.249744028337575	7.32138705253134	81.9673494837211	0.000512946966594797	49.8708223710141	2971.2091237239	19.4768291326619	0.200375073727918	17.2218558764307	0.354938672605632	279.453545124202	52.8440034616393	0.0503226961986177	0.0985738223128803	1.7905406037155	9.08853462276536	8.99143425265455	0.0132411025553219	33.8746652940645	0.000874974831333333	0.37002732960354	2.76940095893666	14.582532530715	0.738405841609846	0.646077446519532	0.0266972129461969	0.0618852429453906	0.00421552395238646	198.493923896086	0.82543692003803	77.7523213908724	0.597403789926667	4.62318104180874	2.75614867440143	6.61170435624664	3.9257953495188	2.83798173043892	5.40276082840026	0.000792517417625	0.0712821086734281	1.2909825033654	10.2009083706978	0.0802957398036666	0.678248627930365	-2.96359862154926	0.0363901026950229	0.81130274168326	-9.67065570065796	0.0311178907077427	2.09667983529667	11.3585952827582	-0.105952379980794	-0.795487146473381	3993.50802953136	3992.03601194206	3879.24268779462
