	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
AL	10.8362814805333	0.00211700226666667	1.17332992	0.00579723413333333	1.669781504	0.430121472	2.3528153088	0.126979037866667	0.336128785066667	0.0090654112	0.975551761066667	3.99560021333333	0.1589054464	0.00216027786666667	3.40325717333333	0.0560591616	3.15256231253333	1.2440170496	0.00729103946666667	27.2661392042667	0.9357764608	1.24028914346667	0.0789534805333333	0.00638046773333333	13.5139863210667	-4.84526e-05	0.0086513808	0.0375385685333333	0.0468354858666667	0.013330288	0.101493495466667	0.728925457066667	5.64123347626667	0.104119278933333	0.575381162666667	0.1376949248	1.5686332416	0.283689728	1.437179904	7.93764386133333	0.7763357696	0.101736106666667	0.267670971733333	0.423642589866667	-5.33138645833333e-06	0.0001546397	0.838778333866667	0.576615424	-0.000676685533333333	0.5025028096	0.325070165333333	0.182734660266667	20.1658772138667	1.02229517653333	0.005366808	0.270217693866667	5.2918697984	-0.00825224213333333	0.142843741866667	122.48642611378	94.5859002881802	63.9125709829333
AM	0.0073802416	12.253298688	0.0469115776	8.60947633493333	0.0028385608	0.0371089066666667	0.0450766037333333	0.0301663338666667	0.0229479786666667	0.130849501866667	0.0476514517333333	0.234872541866667	0.0159046122666667	0.00196942986666667	0.194580411733333	0.0120844768	0.185092693333333	0.1437227008	2.02345854293333	0.180336315733333	0.0152948245333333	0.0365415893333333	0.0108579456	0.00103922446666667	0.264376866133333	0.000350416233333333	0.418768213333333	0.00837753173333333	0.00397538666666667	0.00299095146666667	0.0150544256	0.00178723813333333	0.00863678986666667	0.00320046826666667	0.0515768576	0.0217071616	0.138205056	0.0216887808	0.0468416938666667	0.0114300842666667	2.2484754432	0.0200450154666667	0.0112190261333333	0.0207037077333333	0.000452146466666667	0.2478198272	23.8225894058667	0.258092561066667	0.211444155733333	0.0692464384	0.0282597952	0.177514069333333	1.2255911936	0.0977463808	2.3434428416	0.0878789888	7.23597612373333	-0.0020170364	0.115570935466667	63.5284804297	52.1492706991667	1.9167621008
AT	0.125005149866667	0.00398895013333333	74.3355274581333	0.0059881632	1.36473258666667	4.12903615146667	0.7413129216	1.00084626773333	8.94259746133333	0.0017121788	20.4665279829333	84.4947521536	0.9433284608	0.0772073642666667	6.07570220373333	0.4788820992	22.0753515861333	8.5407612928	0.0145779712	0.729183778133333	4.5085597696	7.75499175253333	0.518016238933333	0.046544448	44.9161680213333	0.00018093125	0.140459904	0.387466752	0.561757559466667	0.129477777066667	0.104436821333333	0.0608544938666667	0.146067131733333	0.0303170645333333	4.37191338666667	0.705751313066667	24.8430024021333	0.6234421248	1.77947470506667	2.33670628693333	4.25569266346667	0.939031825066667	10.9793618602667	3.49876742826667	0.000149337	0.00185771693333333	0.306084386133333	2.2220623872	0.00011789055	2.0124110848	1.97680100693333	0.0889033386666667	8.6926671872	6.64065037653333	0.0067897008	0.1387109376	12.8679750314667	0.00471312906666667	0.0840483328	383.2294066868	350.715736560933	324.422474529733
AZ	0.0141326730666667	4.61477259946667	0.112290090666667	55.7420423850667	0.00356302186666667	0.109308023466667	0.0982502144	0.175333819733333	0.0446397653333333	0.109911714133333	0.158616507733333	0.801289557333333	0.0928201130666667	0.00932866986666667	0.282943982933333	0.0913326677333333	0.507236864	0.593184017066667	9.07670596266667	0.2489975808	0.0280255210666667	0.110479658666667	0.0450579114666667	0.00590703466666667	0.435387528533333	0.0191163114666667	3.58709848746667	0.0555159808	0.0102417045333333	0.018148896	0.0574747861333333	0.00399152373333333	0.0163927968	0.00352371466666667	0.168813892266667	0.122396151466667	0.538789034666667	0.0386968917333333	0.139268232533333	0.0263591829333333	28.667510784	0.116894122666667	0.0196058794666667	0.0740798976	0.0441450282666667	1.49380396373333	19.8756422997333	1.58922847573333	1.26271105706667	0.3117961216	0.183662848	0.502831104	1.22848105813333	0.3875294208	8.56860972373333	0.065743936	8.64088828586667	-0.00677310186666667	0.122456618666667	151.4662329952	131.461006980267	4.9900133488
BA	1.21475454293333	0.0049040144	6.3725993984	0.0190961258666667	24.0188719104	1.4097752064	1.65905093973333	0.540660565333333	1.06503912106667	0.00301932613333333	6.83797271893333	16.1104898730667	0.594845764266667	0.0848389888	4.53229991253333	0.450397969066667	7.1246118912	3.0660960256	0.0208104490666667	3.29360698026667	9.4015389696	11.0022077098667	0.1497558528	0.0190479424	27.4551734272	0.000124375858333333	0.0886083754666667	0.2526926336	0.158658389333333	0.102311159466667	0.204013892266667	1.1951058944	0.696316381866667	0.076148864	1.74296446293333	0.456871458133333	12.5624756906667	0.405666679466667	5.0261639168	13.7489896789333	3.0387380224	0.626841326933333	1.2117225472	3.31919141546667	0.000212265983333333	0.0013785628	0.6218452992	2.2104674304	0.0011014382	0.809280785066667	1.26462511786667	0.204717892266667	15.7422376277333	2.75296856746667	0.00713171733333333	0.234186666666667	6.7032285184	-0.0191654208	0.0594631509333333	201.958750410042	174.200075787108	115.631579070133
BE	0.0110008234666667	0.000598139266666667	0.9036199936	0.00351936533333333	0.0320439744	19.0606999552	0.0411935616	0.131007095466667	0.6618955776	0.000278181666666667	1.360144384	20.8675886421333	0.4251136	0.0302010410666667	3.85199254186667	0.0803244032	29.9985316522667	17.4890713088	0.00566222346666667	0.0520389162666667	0.0602347690666667	0.176742775466667	1.0512769024	0.0411383168	1.40235516586667	7.333440625e-06	0.00274574026666667	0.102178816	0.9187485696	0.0470610218666667	0.0076237856	0.00448312	0.0092251968	0.00284435626666667	6.72194013866667	0.248470152533333	2.3670521856	0.476814813866667	0.0704087168	0.0810109184	0.671991330133333	0.207211127466667	0.0787303338666667	0.113149576533333	8.30577e-05	0.0003565662	0.0430247893333333	0.1136921856	0.000170347683333333	4.17081535146667	0.904181009066667	0.0053636752	0.810074999466667	15.0033836714667	0.0015087408	0.023476	6.83108870826667	0.108707191466667	0.0354542122666667	137.921351049957	110.027297490491	107.897312681933
BG	2.35520846506667	0.0281499328	4.2916184064	0.0779973376	2.6524041216	1.7251315712	100.039122397867	1.342287872	0.736239069866667	0.1174433536	5.846515712	17.0170384384	0.838489156266667	0.0277119850666667	3.7538209792	0.519690683733333	5.0805096448	4.4357009408	0.0993552896	38.4048431104	1.82191486293333	8.98044668586667	0.272412808533333	0.0201885056	11.6180647936	-0.0002248541	0.329507396266667	0.3991421952	0.1896621568	0.1057996288	2.5716629504	0.450910890666667	5.40372391253333	0.0690378453333333	2.5157787648	0.607955490133333	12.879396864	0.3678912512	36.7147133610667	18.8196803925333	19.5768680448	0.6397392896	0.656133597866667	3.2911458304	-0.000955495133333333	0.0131481269333333	23.0246536533333	16.7772826282667	0.0158626997333333	0.945842107733333	2.1455478784	8.6192766976	20.5375974058667	4.3587084288	0.101689796266667	0.347987933866667	7.31754932906667	-0.0465488512	0.170525252266667	402.0189987249	357.520822746233	260.7970014528
BY	0.378083703466667	0.0723020202666667	6.4507772928	0.199418146133333	1.56168424106667	4.61408119466667	5.01476010666667	62.5986065749333	1.50813026986667	0.0439639808	14.9210114730667	53.0408538112	5.98023755093333	2.19677054293333	5.3189492736	4.8843030528	15.1816197461333	16.3910702421333	0.402959872	4.9541513216	2.2774173696	10.4031409493333	0.6579017728	0.09901504	11.5484153173333	0.00378681946666667	2.45973128533333	11.848384512	0.428496349866667	2.60774079146667	3.6369178624	0.1513075712	0.608570368	0.0398677717333333	7.5226873856	3.02781535573333	102.9664407552	0.585270545066667	14.5908563968	4.2332422144	125.715332027733	4.6413791232	1.3855322112	7.6081659904	0.00527042666666667	0.086872832	15.2263589888	68.6778089472	0.0849605632	3.56776400213333	16.380411904	3.67244847786667	10.0242456576	18.6264038058667	0.112243515733333	0.1195688192	11.5660510549333	-0.0346476138666667	-0.0281238826666667	672.8487877016	608.8424219608	315.826829461333
CH	0.0180201045333333	0.000384730533333333	2.89980061013333	0.00158823013333333	0.0537216170666667	1.58886161066667	0.0312308096	0.0777861546666667	25.2687439189333	0.000267692433333333	1.30400037546667	20.6765533866667	0.1240529408	0.0077034368	8.9486082048	0.0405291989333333	29.5836516352	3.551064064	0.00451759626666667	0.1219430912	0.1987836416	0.2236894208	0.280224085333333	0.0171646112	24.0330822997333	4.83475041666667e-05	-0.000358369066666667	0.0471631274666667	0.241450888533333	0.0179870314666667	0.00762832053333333	0.00475051626666667	0.0151115445333333	0.0147466453333333	1.36694565546667	0.153915374933333	1.533884416	0.792930372266667	0.071908224	0.0871084458666667	0.405088699733333	0.110920081066667	0.278999330133333	0.1365450496	1.70430145833333e-05	0.000435843133333333	0.0477115008	0.0579651413333333	8.34361333333333e-05	1.51082011306667	0.3026951168	0.00602321706666667	5.21930888533333	2.49809769813333	0.00152027746666667	0.0931802538666667	8.7967793152	0.0032451	0.028443648	142.909073758485	124.448960133552	98.0287436839
CY	0.0180991189333333	0.00138288546666667	0.0755570005333333	0.00235456106666667	-0.0088995024	0.052608	0.0883859370666667	0.0045585488	0.0259026453333333	2.5406119936	0.0599021866666667	0.303014468266667	0.0113198314666667	-0.003285176	0.2773983744	0.0022741024	0.269382724266667	0.1894665728	0.00250044826666667	0.738582186666667	0.0241231424	0.0518013781333333	0.0129297269333333	0.00112267453333333	0.426455790933333	-1.32951875e-05	-0.00328578426666667	-0.0002851322	0.00612410613333333	-0.00468085333333333	0.0116663669333333	0.003737512	0.0233124138666667	0.00917771093333333	0.0742797738666667	0.0219535573333333	0.0747778133333333	0.025439968	0.0282144170666667	0.037861376	0.147604804266667	-0.00126127893333333	0.013949088	0.0247984853333333	-1.547080625e-05	-8.24657583333333e-05	6.42376772266667	0.0833483008	-0.000355599166666667	0.0824955733333333	0.0432927616	0.124901879466667	5.6029659136	0.180959095466667	0.197795498666667	0.214693632	0.889489749333333	-0.00240150426666667	0.00667138026666667	19.5084471368813	12.1675831574146	5.34693919633333
