	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	4.6891220992	0.0123185365333333	1.85931298133333	0.0169526592	2.21509454506667	0.783920401066667	5.9859550208	0.203553911466667	0.505840503466667	0.0285979776	1.37402217813333	5.28390280533333	0.292281002666667	-0.00185088226666667	4.04496766293333	0.079446784	4.79937931946667	2.2666825728	0.0095282048	17.3358863701333	1.5373320192	2.27138382506667	0.0924701696	0.0061596208	26.6679047509333	0.0724228778666667	0.0548055893333333	0.0948145408	0.0349213269333333	0.122517230933333	1.75290968746667	3.27514658133333	0.189621794133333	0.880030037333333	0.255860923733333	2.31170730666667	0.274275601066667	2.65410696533333	6.73851091626667	1.35230941866667	0.179986312533333	0.612355140266667	0.679027712	0.936005768533333	2.17419721386667	0.7180425216	0.3600610304	0.279253845333333	29.2125977258667	1.27049536853333	0.0747267754666667	0.334574865066667	2.24273995093333	-0.0223926293333333	0.277636727466667	141.753434165733	107.0056979844	72.4898532798667
AM	0.0226965589333333	9.73785224533333	0.0729927424	5.8404274176	0.0168772661333333	0.0388433024	0.130645137066667	0.0693897258666667	0.0295948245333333	0.0863936768	0.0513020714666667	0.236288938666667	0.0289732928	0.00133973746666667	0.1530548736	0.0179833258666667	0.211640337066667	0.155143099733333	0.8045164544	0.272118391466667	0.0287490176	0.0743701077333333	0.00893058026666667	0.0006847734	0.4112145408	0.418850167466667	0.0143549792	0.00440892906666667	0.00875549973333333	0.0264631786666667	0.0146858858666667	0.0257687317333333	0.003288432	0.0476130133333333	0.0277639872	0.16872064	0.0179390634666667	0.189837277866667	0.0645960917333333	3.64291877546667	0.0319642602666667	0.0190733290666667	0.0333037653333333	13.7639712085333	0.764540245333333	0.0742226176	0.0496813013333333	0.18969984	0.852242500266667	0.0824251648	2.48213394773333	0.0696100138666667	3.76644840106667	-0.00391049146666667	0.0420757546666667	45.3954689506	37.7908399007333	2.17001093
AT	0.104193066666667	0.00861791786666667	72.1517150208	0.0222217813333333	1.49214522026667	9.39845768533333	1.71526212266667	1.35241004373333	8.58361255253333	0.00190362693333333	21.5038645589333	95.5887037098667	1.5270510592	0.1113611008	6.95544654506667	0.325539976533333	27.9629245098667	14.9703906645333	0.00677659626666667	0.615687099733333	3.99062766933333	13.5032875690667	0.334803387733333	0.0276514154666667	65.2511849130667	0.0372693290666667	0.383159227733333	1.51627598506667	0.231755264	0.235196859733333	0.208376968533333	0.170235630933333	0.0110154432	9.0689093632	0.968440490666667	23.8747560618667	0.552180599466667	4.89702468266667	3.33849094826667	2.9612711936	0.9616607232	14.123270144	4.72784186026667	0.460025309866667	6.5727709184	1.78643899733333	2.47551699626667	0.200143479466667	7.50661249706667	9.8155462656	0.0431065898666667	0.093264896	5.06979997013333	-0.0653774677333333	0.140065493333333	449.870884534667	422.805766817333	385.653146099467
AZ	0.0306038101333333	4.0757682176	0.164940663466667	30.5781451434667	0.0142497632	0.127652334933333	0.307144772266667	0.246947549866667	0.0614490154666667	0.109882641066667	0.144462370133333	0.7099783168	0.124888832	-0.00212621613333333	0.2740870656	0.0893371818666667	0.5184008192	0.677834410666667	2.4773812224	0.415483904	0.0528035328	0.189030314666667	0.0332274688	0.0015109008	0.833130769066667	3.1318048768	0.0538731264	0.0126743008	0.0332837504	0.0776393557333333	0.0203414890666667	0.0357704149333333	0.00552578506666667	0.196011383466667	0.0984372565333333	0.4151503872	0.0301128554666667	0.501845947733333	0.1133682944	20.945502208	0.122160494933333	0.0391685546666667	0.0913211648	15.9149555712	3.886391296	0.268719940266667	0.195629892266667	0.421811541333333	1.53525766826667	0.369174186666667	8.43984186026667	0.107454677333333	6.94793393493333	-0.0147351125333333	0.124525568	106.377167474533	87.9815533177333	5.40949267933333
BA	0.958713856	0.00829105493333333	8.28991023786667	0.0134211946666667	20.3079614464	2.0973072384	4.38063049386667	0.484143854933333	1.66122468693333	0.0106959370666667	7.66528989866667	17.1154713258667	0.763165149866667	0.0189138858666667	8.86877006506667	0.194516701866667	13.4081598805333	4.3498733568	0.00544840053333333	3.7127241728	8.58746661546667	13.3704220672	0.181095424	0.0219213717333333	59.7222795946667	0.0690254976	0.1556721152	0.268759773866667	0.0919376725333333	0.2237617152	3.353800704	0.9730383872	0.1798660608	2.0457336832	0.577918225066667	11.4667421696	0.560233335466667	6.2950572032	15.8169683285333	2.06848	0.511317162666667	2.2464458752	3.7275295744	0.8139952128	4.74518541653333	1.34368187733333	0.992374033066667	0.2402472448	27.2165175296	2.74504799573333	0.057853248	0.304530705066667	5.88327703893333	-0.0481072682666667	0.108617463466667	271.2333258928	232.389286025067	161.022832359467
BE	0.0074803648	0.0035250008	0.677903496533333	0.0147919936	0.0460015146666667	24.2666504192	0.0717200298666667	0.277231906133333	0.604127505066667	0.0006115186	1.405200384	17.8993812821333	0.874432580266667	0.060724928	8.65573819733333	0.226103825066667	35.6830674944	29.1159212032	0.00791986346666667	0.0363305856	0.0674332544	0.1918402048	1.3295366144	0.0742536106666667	1.9832037376	0.0228210794666667	0.186614528	1.44113431893333	0.0968878933333333	0.0133462773333333	0.0100517845333333	0.0100354869333333	0.00261950293333333	9.09213259093333	0.811856622933333	2.74258930346667	1.0341095424	0.213331438933333	0.0743627861333333	0.964450235733333	0.469389892266667	0.0995068586666667	0.1309777664	0.0516499925333333	0.413062997333333	5.2390510592	1.32843547306667	0.0102023882666667	1.27816799573333	17.1838199125333	0.0136953130666667	0.0431210112	7.0480330752	0.4456073216	0.0325743018666667	174.084770265533	141.4620624138	137.702608668467
BG	3.0186807296	0.203199931733333	6.0122497024	0.378169719466667	3.84699405653333	2.2571487232	135.2311504896	2.48156214613333	1.28720336213333	0.089818368	7.1704608768	18.6055568042667	1.12917592746667	0.139284138666667	6.81854621013333	0.781610734933333	9.89914180266667	6.0366176256	0.1950802944	38.1965740714667	2.94722491733333	12.4973460138667	0.223568827733333	0.0337791552	26.0214030336	1.4890831872	0.6727507968	0.274893021866667	0.333234858666667	3.45127949653333	1.79923817813333	5.894250496	0.213065045333333	2.63732155733333	1.02786443946667	18.8702523392	0.4638954496	67.8258409472	19.9825620992	32.1976948053333	1.03528666453333	1.6106696704	4.58380683946667	17.7767284736	55.9774214826667	1.76117937493333	1.75542012586667	12.3904382293333	31.8451111253333	3.53534416213333	0.348557687466667	0.488562688	10.1793595392	-0.0914950144	0.193361152	586.024526581333	523.618687511467	166.573679104
BY	0.309710711466667	0.3481453568	8.16330779306667	0.730586862933333	1.31168324266667	6.61703284053333	4.57760822613333	52.4143078058667	1.90432146773333	0.0338286592	17.0351285589333	56.5527314432	7.38734626133333	2.7991105536	4.61968233813333	7.37360008533333	14.4000210261333	19.5696459776	0.326366378666667	2.28144100693333	2.33158137173333	12.9546431146667	0.7635654656	0.0376516224	11.9011650218667	2.38010477226667	12.2651989333333	0.525045794133333	4.8148004864	2.21146057386667	0.409541256533333	0.395897207466667	0.0224644373333333	9.78530030933333	3.0106001408	100.953227264	0.626547780266667	18.3583615658667	3.97027273386667	95.2578168149333	7.1527612416	1.7241473024	7.7207781376	6.3477776384	96.0996922709333	3.20444798293333	17.7824705194667	1.78258438826667	5.2063010816	14.5383686144	0.4820487168	0.0809809834666667	7.69524312746667	-0.1645566976	0.0728215381333333	661.4567201088	610.776009853867	318.042521832533
CH	0.0154100864	0.0017955596	4.77006943573333	0.00262870026666667	0.339717154133333	5.14186554026667	0.1887547904	0.225954321066667	17.9183801685333	0.0008843612	2.27541920426667	28.6090985472	0.380662203733333	0.0217776853333333	14.1128215210667	0.109402299733333	37.8788686506667	10.3421181952	-0.0052907312	0.163122346666667	0.539405585066667	0.713243989333333	0.3703141376	0.0203941610666667	44.5330664106667	-0.0098484512	0.126680669866667	0.761594811733333	0.0661015637333333	0.0201657024	0.0376875349333333	0.0276165333333333	0.0137997173333333	3.90299211093333	0.3195634688	2.89873974613333	0.604536695466667	0.321525521066667	0.276099054933333	0.4785185792	0.247999658666667	0.9965580288	0.320165546666667	0.0605347925333333	0.600415982933333	1.7591279616	0.5856475136	0.0219787370666667	6.53188683093333	5.4303637504	0.00367633546666667	0.1318710528	4.39983609173333	-0.0292671381333333	0.0984475733333333	199.674900301067	180.741331592267	159.361903078
CY	0.0301180117333333	0.0233333973333333	0.0775256064	0.0235081706666667	0.00968939946666667	0.0526170112	0.26900352	0.0277638272	0.0212154261333333	1.15130668373333	0.0742473813333333	0.296719530666667	0.0291013184	-0.0014137204	0.119303313066667	0.00994031466666667	0.195446562133333	0.176974353066667	0.0111825141333333	0.981825604266667	0.0282628672	0.0914937685333333	0.00956148266666667	0.000683966266666667	0.547716949333333	0.0150733130666667	0.00432672106666667	0.00663406133333333	0.00315509946666667	0.0241345557333333	0.0123482912	0.0352084544	0.0072441936	0.0760868010666667	0.0266358336	0.120579182933333	0.0078061568	0.2438304256	0.0732725504	0.423637742933333	0.0186235413333333	0.0135078026666667	0.0390175957333333	8.42848392533333	0.348128904533333	0.0509765717333333	0.046378048	0.139606510933333	5.08865959253333	0.113439197866667	0.301543048533333	0.104935099733333	0.185530197333333	-0.000366886066666667	0.00629507573333333	20.2218588683333	14.184862412	4.10934731506667
