	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	62.4976680277333	0.00283901626666667	0.596219630933333	0.00905598826666667	-0.007756072	0.0563997056	0.9322627072	0.267600469333333	0.2355741696	0.0103701877333333	0.487099392	1.2061913088	0.065760448	0.0186516288	3.6890968064	0.0243562837333333	2.314088448	0.2530658304	0.00485230133333333	12.1334901418667	1.12670057813333	1.447993344	0.0375396821333333	0.000937669266666667	9.82448974506667	0.1906615808	0.0581096832	0.0038846456	0.0209053674666667	0.244506965333333	3.93277631146667	2.47137047893333	0.033744384	0.1165941248	0.0127208522666667	1.5797149696	0.2848920064	2.14355531093333	8.35917523626667	0.7109179392	0.0456134997333333	0.2467680256	0.2364291072	0.980451601066667	1.42027994453333	0.1073679872	0.0799098282666667	0.0180153941333333	-0.420495428266667	0.0895705856	0.1338266112	2.05971264853333	1.5011934208	0.0747567530666667	-0.275565175466667	123.695912098067	120.327619473	34.7914683970667
AM	0.0241842304	49.8494472192	0.0085783696	23.3118935722667	0.032077056	0.00471985386666667	0.132762692266667	0.105517149866667	0.0078754048	0.207081181866667	0.0125612789333333	0.0428923264	0.00591784426666667	0.0150743946666667	0.108148514133333	0.0146318826666667	0.0514884608	0.0171896373333333	4.0256159744	0.260859904	0.0162083082666667	0.0351401237333333	0.00248734293333333	0.0001599185	0.152846626133333	3.46191162026667	0.0167598144	0.0003227666	0.00436436106666667	0.0257596736	0.0097128704	0.0206022912	0.00224640346666667	0.00485055946666667	0.002700296	0.0873348181333333	0.0146089888	0.169552674133333	0.06120384	2.46424753493333	0.00754951093333333	0.00393292506666667	0.0086893664	45.5048429568	0.846713856	0.0060063536	0.0148908608	0.0272313152	0.2424926208	0.00755354773333333	29.6043173205333	0.593288123733333	1.70363262293333	0.0418432042666667	-0.365495671466667	163.0390266931	131.163266394967	1.09027725566667
AT	0.234758058666667	0.0124503264	197.9616591872	0.0381048448	0.926584285866667	2.07794804053333	0.950241211733333	1.69414683306667	25.4338618709333	0.00165049746666667	22.0742964565333	141.054705664	1.0614003712	0.0883100245333333	5.4827712512	0.122689032533333	19.5925333333333	3.6646764544	0.0118513930666667	0.405481028266667	5.89122164053333	12.5732814848	0.561194769066667	0.00880840533333333	88.2702548992	0.702729352533333	0.314679296	0.3144873984	0.109672465066667	0.237149508266667	0.175809314133333	0.0997453653333333	0.0161298762666667	3.3865351168	0.0992082858666667	10.2254772224	0.492147438933333	2.73837943466667	2.37039315626667	2.1134835712	0.2953708544	16.6482924885333	4.82673732266667	0.2385452544	2.11208465066667	0.534445704533333	0.191282653866667	0.0125358506666667	1.3156282368	0.782495061333333	0.0579953237333333	1.35324781226667	4.42344188586667	0.562284100266667	0.2312489984	587.1765443652	577.711938737467	531.622381973733
AZ	0.0259925290666667	14.3445600938667	0.0165854058666667	131.4747318272	0.0247078528	0.011064368	0.169330807466667	0.475086711466667	0.0126507989333333	0.195277482666667	0.0258263552	0.127686775466667	0.0215557952	0.0278396266666667	0.1552025088	0.029448224	0.0995689301333333	0.0398578816	7.28409811626667	0.28532864	0.0213910592	0.0506081706666667	0.00677242826666667	-0.000119129916666667	0.178223325866667	14.4925381973333	0.0787099818666667	0.000618479733333333	0.0191596352	0.0412689706666667	0.0112209429333333	0.0234602709333333	0.00212794706666667	0.0144030592	0.00510105866666667	0.294183287466667	0.0187025130666667	0.208102024533333	0.0733800704	15.6356684458667	0.0218344	0.00433948586666667	0.0111142432	22.9195208021333	1.4335451136	-0.00955082346666667	0.0364673536	-0.00469774453333333	0.280894242133333	0.0226049749333333	31.3845874688	0.713672430933333	2.8413370368	0.0574454784	-0.200474811733333	245.53456112035	210.412275514483	1.73603895106667
BA	1.64525438293333	0.0097391264	5.32559517013333	0.0272861610666667	46.3274377216	0.2586717696	1.05161741653333	0.944739874133333	1.0786226176	0.0051529456	3.58252189013333	7.004143616	0.449127867733333	0.0505608234666667	6.01997257386667	0.0875925930666667	5.25224400213333	0.895425809066667	0.0124944234666667	1.59975191893333	24.4245659648	16.6950764544	0.124564565333333	0.00299110373333333	39.1736415573333	0.361252181333333	0.243414408533333	0.0218638272	0.0756249173333333	0.261234756266667	4.12221248853333	0.2220031488	0.0385405013333333	0.4002778112	0.0743824213333333	8.89011841706667	0.526588142933333	6.34886662826667	14.8878961322667	1.66801926826667	0.212276701866667	1.6379150336	3.66801906346667	0.710031428266667	2.5400795136	0.338427016533333	0.232923323733333	0.020575936	0.857379908266667	0.317799560533333	0.0777542058666667	2.8610658304	3.15690816853333	0.281576328533333	-0.132960657066667	216.970858761867	208.959409140533	102.238682381333
BE	0.0100324757333333	-0.000234058366666667	0.6037352448	-0.00239595226666667	0.0730463573333333	139.762038647467	0.006866432	0.347166993066667	0.813437201066667	-0.000129808741666667	0.374680712533333	24.7293804544	0.459396642133333	0.0282426901333333	3.7079015424	0.0404473088	83.4321514496	14.0757041152	-0.00432541626666667	-0.00564454826666667	0.151911406933333	0.165758976	1.6041422848	-0.0032367544	2.11231034026667	0.0861104810666667	0.0633965056	4.8838230016	0.0105201536	0.00812653866666667	0.0127795562666667	0.000388361433333333	0.0001410229	31.9108612096	0.0376821845333333	0.878522231466667	0.325120785066667	0.0526137429333333	0.0860422229333333	0.425944951466667	0.169228663466667	0.0717003093333333	0.0364140458666667	-0.0259877269333333	0.0787236693333333	0.449864226133333	-0.0634935552	5.60766833333333e-05	0.0807750314666667	-1.3817962496	0.000440755033333333	0.122114858666667	0.371507712	0.526530594133333	-0.0170401066666667	311.683495989209	311.594536646558	309.439843980025
BG	5.9322662912	0.113073604266667	1.8108506112	0.319346414933333	1.8939322368	0.231664093866667	167.511239338667	3.545116672	0.711962555733333	0.152636245333333	2.31379981653333	4.92425489066667	0.285640106666667	0.1498866688	3.6901486592	0.168849425066667	3.12084370773333	0.801234602666667	0.2338704384	44.0864473088	2.4074248192	7.51545931093333	0.118108672	0.00367761946666667	16.3095587498667	4.0499830784	0.402024004266667	0.0223928106666667	0.1222499072	5.7104252928	1.51544162986667	5.32973704533333	0.075658368	0.370764936533333	0.056659392	8.29173159253333	0.3048886272	84.8215059114667	20.0022796970667	10.6305039018667	0.219074594133333	0.605861410133333	1.69174971733333	14.6163608234667	23.9149471061333	0.2312676352	0.318487825066667	-0.193291246933333	1.8445041664	0.376283067733333	0.888685568	3.65154331306667	5.1970244608	0.3410144256	0.282282461866667	464.0433343832	451.1055327064	97.7857788373334
BY	0.445991662933333	0.0727897429333333	5.41902984533333	0.283059217066667	1.2235014144	1.40978845013333	1.92156972373333	457.700278272	2.0462096384	0.0068378624	7.06923014826667	27.3719274154667	5.4701883392	0.668406510933333	3.76962553173333	1.63811136853333	8.3377078272	5.56207691093333	0.125403767466667	1.15540077226667	3.86228224	13.4248770218667	0.848116053333333	0.0206146368	15.7886469461333	6.50619016533333	25.2482114901333	0.157462391466667	6.52758930773333	4.58381339306667	0.295225344	0.249571908266667	0.0270942272	3.27466898773333	0.679064644266667	103.7175619584	0.4351051776	22.2744630613333	4.2419126272	33.9181196629333	3.81796078933333	1.61390291626667	5.21592449706667	1.72338107733333	72.1230146218667	0.530955537066667	-0.975942178133333	0.127475822933333	1.0340255744	0.678424234666667	0.2766590976	0.575013888	5.35900924586667	0.3868916736	0.1743493632	870.4387718272	862.271909568	247.975452746667
CH	0.0425696042666667	0.00117546453333333	2.99507357013333	0.00394075146666667	0.274374912	2.497839104	0.1369767424	0.149759249066667	202.9313851392	0.0007944658	0.509352448	32.42901504	0.315087906133333	0.0336012821333333	8.61057133226667	0.0709223722666667	63.0802830677333	3.78681398613333	0.000808411933333333	0.0509968810666667	0.8404303872	0.6990434304	0.723330116266667	0.00670423306666667	59.6490190848	0.0596077354666667	0.0434907392	0.422924970666667	0.0153625301333333	0.0304674154666667	0.0462105685333333	0.0234470186666667	0.00584580586666667	2.6523377664	0.0491685930666667	1.192972288	0.663277226666667	0.684065109333333	0.5036598272	0.436062208	0.1096487424	0.592477047466667	0.137397137066667	0.0583997824	0.372993570133333	0.682086741333333	0.0988894122666667	0.00394552773333333	0.697136810666667	0.653257864533333	0.0172646485333333	0.858150570666667	3.35125162666667	0.5133295616	0.0106998624	394.8256976908	387.9396850644	181.287478341
CY	0.023335424	0.0105610218666667	0.0102079434666667	0.0114982794666667	0.001072126	0.00322161546666667	-0.00220339493333333	0.0189829888	0.00711546933333333	3.2410312704	0.0105597888	0.0317109162666667	0.0037241864	0.00153717533333333	0.0613124778666667	0.00235531253333333	0.0471769898666667	0.0114960981333333	0.0085980752	0.00504899946666667	0.0111307936	0.0232244992	0.00207881786666667	0.00019961725	0.120114466133333	0.0257072170666667	0.00393099866666667	0.0004008038	0.0014872428	0.0132229045333333	0.00624432586666667	-0.00156276293333333	0.0010200298	0.00410778746666667	0.0011123232	0.0494377856	0.0027134368	0.0796532992	0.019486272	0.0658575488	0.00242994373333333	0.0032954488	0.00660325386666667	5.28510102186667	0.00231079466666667	0.00353791893333333	0.002440424	-0.011516256	-0.295852066133333	0.0038393384	0.6897559552	0.711497591466667	0.165059242666667	-0.0502392277333333	-0.0555154304	10.4006581237833	9.23765063338333	3.65022728853333
