            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.226118;     0.101281;     1.977026;     0.053133;     0.054843;     0.124856;     0.458345;     5.152237;     0.371387;     0.083987;     3.934384;     0.210127;     5.982780;    10.564032;     0.026668;     0.048739;     0.087774;     0.868948;     0.061865;     0.583931;     0.037204;     0.145236;     0.019713;     0.070247;     2.136680;     0.586564;     0.472962;     0.855970;     0.077357;     0.059993;     0.176206;     0.241431;     0.043236;     0.058395;     0.132185;     0.098949;    54.829632;     0.404912;     0.006359;     0.717060;     0.079608;     3.510504;   286.421143
EEZ65       ;     1.030145;     0.038443;    10.537318;     0.112576;     0.828141;     0.768574;     3.662642;    35.023941;     8.571220;     0.423143;     8.493961;     2.218243;    21.361248;   114.816696;     0.081521;     0.080574;     0.637392;     8.244065;     0.287490;     1.795944;     0.424714;     0.612465;     0.296747;     0.025232;    14.745016;     6.626146;    10.493012;     1.347747;     0.468218;     0.059335;     2.976555;     4.476903;     0.124613;     0.724596;     0.035813;     0.696872;    15.697795;     8.038793;     0.018903;     0.924170;     0.026759;    29.112406;    21.828930
EEZ71       ;     2.906988;     0.096652;    20.057180;     0.147522;     2.201144;     1.999215;     7.079451;    74.071808;    11.474439;     0.382589;    14.820050;     3.824931;    39.522911;   179.496887;     0.068553;     0.159322;     0.802941;    13.951319;     2.287822;     5.497761;     0.760372;     1.289638;     0.386795;     0.038806;    27.524319;    11.751085;    16.922743;     2.420817;     0.307185;     0.091169;     4.293110;     7.257633;     0.341811;     0.902196;     0.186099;     1.260577;    34.044376;    12.431540;     0.029366;     1.594470;     0.084825;    48.709339;    78.660164
EEZ91       ;     0.677796;     0.028647;     2.889603;     0.058377;     0.060187;     0.364798;     0.747426;     8.233977;     0.410593;     0.052593;    35.662842;     0.099771;    11.812824;    13.921014;     0.045323;     0.026107;     0.099813;     1.019633;     0.027522;     1.266944;     0.071626;     0.213086;     0.030275;     0.055899;     3.174284;     0.588601;     0.711781;    32.939297;     0.063220;     0.036505;     0.067145;     0.247073;     0.057550;     0.190410;     0.066297;     0.072287;    68.104942;     0.483194;     0.016699;    10.061399;     0.473870;     4.649969;    38.915798
EEZ99       ;     0.045546;     0.000498;     0.156190;     0.000639;     0.006260;     0.021903;     0.114404;     0.548492;     0.014926;     0.000594;     1.740847;     0.001359;     0.912809;     0.762481;     0.001538;     0.000716;     0.006274;     0.058748;     0.000682;     0.035689;     0.007563;     0.020158;     0.002067;     0.000538;     0.172151;     0.009759;     0.129479;     0.388297;     0.003204;     0.000397;     0.000594;     0.007229;     0.001942;     0.015500;     0.006883;     0.009634;     0.748172;     0.023703;     0.000322;     0.079292;     0.007450;     0.260431;     0.327643
EEZ100      ;     0.033819;     0.001321;     0.257100;     0.002464;     0.036236;     0.023490;     0.114311;     1.143221;     0.237664;     0.015686;     0.396104;     0.059757;     1.036297;     4.549797;     0.001811;     0.001703;     0.022511;     0.399149;     0.007619;     0.054580;     0.017106;     0.018914;     0.010474;     0.001572;     0.358157;     0.183189;     0.375652;     0.070154;     0.023102;     0.001545;     0.090458;     0.125949;     0.002809;     0.023572;     0.001396;     0.020273;     0.708188;     0.256917;     0.000449;     0.044976;     0.002498;     0.875921;     0.815090
EEZ108      ;     2.598983;     0.073279;    14.957590;     0.083466;     1.493219;     1.489148;     4.520806;    39.005829;     4.600299;     0.078631;    54.045845;     0.768121;    59.207092;   116.891495;     0.122930;     0.311170;     2.010618;    31.164953;     0.263191;     7.409585;     0.260400;     0.904697;     0.127819;     0.173214;    16.689680;     3.120292;     7.588306;    11.587714;     1.794747;     0.196511;     2.354419;     2.318780;     0.493636;     0.970031;     0.424192;     2.684814;    62.217289;     4.757553;     0.025172;     5.865812;     0.165355;    27.498806;    90.887459
EEZ109      ;     0.104257;     0.004784;     0.288269;     0.005169;     0.056463;     0.070260;     0.104192;     1.168160;     0.057246;     0.002964;     3.796854;     0.015715;     3.305590;     3.710550;     0.006064;     0.011521;     0.048249;     0.382420;     0.003798;     0.319836;     0.010120;     0.047751;     0.004266;     0.005894;     0.264078;     0.057212;     0.103028;     0.614009;     0.041084;     0.009546;     0.087297;     0.038052;     0.011957;     0.056686;     0.019631;     0.089781;     2.174119;     0.075626;     0.002384;     0.380960;     0.017539;     1.089639;     1.151980
EEZ110      ;     0.019748;     0.000456;     0.052866;     0.000325;     0.012364;     0.017040;     0.013855;     0.236072;     0.022526;     0.000759;     1.507116;     0.004540;     1.289810;     1.230969;     0.001012;     0.004029;     0.007952;     0.151334;     0.001119;     0.092088;     0.002896;     0.006908;     0.001341;     0.000246;     0.065033;     0.019274;     0.027998;     0.217055;     0.004636;     0.001245;     0.020994;     0.012893;     0.003420;     0.007684;     0.002968;     0.013026;     0.864173;     0.025562;     0.000207;     0.119392;     0.005428;     0.415103;     0.438537
EEZ119      ;     0.002080;     0.000049;     0.040121;     0.000338;     0.003427;     0.001830;     0.006583;     0.086572;     0.031376;     0.002201;     0.054565;     0.012352;     0.103476;     0.498339;     0.000385;     0.000156;     0.001313;     0.036470;     0.001913;     0.007032;     0.001653;     0.001276;     0.001179;     0.000076;     0.062411;     0.026741;     0.021388;     0.005517;     0.001102;     0.000233;     0.013770;     0.019016;     0.000259;     0.001089;     0.000149;     0.002118;     0.079706;     0.033901;     0.000082;     0.003574;     0.000112;     0.125209;     0.116860
