            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.112274;     0.014855;     0.836847;     0.023363;     0.032379;     0.258125;     0.226453;     2.216037;     0.148457;     0.022457;     0.345878;     0.030450;     7.375955;     1.428343;     0.040895;     0.020543;     0.033207;     0.808132;     0.004968;     0.246728;     0.005356;     0.099660;     0.011813;     0.000539;     0.927810;     0.052604;     0.105383;     0.248210;     0.022287;     0.035337;     0.043665;     0.064836;     0.049685;     0.036264;     0.026022;     0.015252;     0.250551;     0.076111;     0.007038;     0.077122;     0.074711;     0.284956;     0.991438
EEZ65       ;     0.044853;     0.013730;     0.219581;     0.020580;     0.082127;     0.034171;     0.098325;     0.777754;     0.551526;     0.012299;     0.082510;     0.014735;     0.638759;     2.118945;     0.015819;     0.015771;     0.053146;     1.126101;     0.039676;     0.065937;     0.039151;     0.019072;     0.023803;     0.019380;     0.412206;     0.158247;     0.328751;     0.020579;     0.050266;     0.017095;     0.146226;     0.217222;     0.017882;     0.034071;     0.022129;     0.078400;     0.017233;     0.048958;     0.004151;     0.016153;     0.011741;     0.049401;     0.062535
EEZ71       ;     0.074114;     0.038964;     0.426499;     0.044303;     0.089754;     0.057386;     0.137194;     1.165227;     0.401036;     0.035213;     0.111549;     0.027827;     1.874678;     2.955060;     0.034140;     0.032555;     0.076049;     1.635126;     1.790575;     0.136125;     0.040706;     0.034468;     0.035500;     0.029148;     0.635396;     0.093693;     0.296524;     0.042973;     0.070604;     0.040129;     0.138384;     0.137313;     0.046756;     0.048458;     0.046600;     0.111073;     0.060778;     0.068647;     0.015299;     0.050791;     0.025381;     0.153057;     0.135950
EEZ91       ;     0.153018;     0.025906;     0.315434;     0.033966;     0.021342;     0.204685;     0.052191;     0.846830;     0.155721;     0.037352;     9.461089;     0.031296;     6.888995;     0.473859;     0.030721;     0.081860;     0.046935;     0.103869;     0.008432;     0.564321;     0.020308;     0.028268;     0.025898;     0.008882;     0.363256;     0.041251;     0.060830;    24.124353;     0.028107;     0.032342;     0.040269;     0.060096;     0.032830;     0.045138;     0.017833;     0.022546;     0.017397;     0.046138;     0.007229;     0.024823;     0.235593;     0.101149;     0.067640
EEZ99       ;     0.002040;     0.000208;     0.001187;     0.000226;     0.000237;     0.007849;     0.000208;     0.017799;     0.000811;     0.000208;     0.094998;     0.000208;     1.204809;     0.000275;     0.000275;     0.001376;     0.000208;     0.023194;     0.000208;     0.007582;     0.000207;     0.000579;     0.000208;     0.000140;     0.007215;     0.000215;     0.000273;     0.016008;     0.000281;     0.000208;     0.000207;     0.000445;     0.000208;     0.000233;     0.000214;     0.000208;     0.000208;     0.000208;     0.000011;     0.000287;     0.000839;     0.000208;     0.000490
EEZ100      ;     0.002126;     0.000569;     0.004305;     0.000537;     0.002408;     0.001379;     0.001833;     0.032900;     0.024264;     0.000353;     0.001573;     0.000339;     0.035760;     0.144160;     0.000327;     0.000583;     0.002345;     0.081201;     0.000284;     0.002605;     0.000762;     0.000893;     0.000064;     0.000991;     0.014287;     0.001814;     0.010523;     0.000820;     0.002658;     0.000818;     0.001976;     0.003379;     0.000542;     0.001811;     0.000710;     0.003343;     0.000327;     0.001454;     0.000153;     0.000345;     0.000214;     0.000327;     0.002939
EEZ108      ;     0.101506;     0.034489;     1.427680;     0.040202;     0.032971;     0.202779;     0.066855;     2.505593;     0.788173;     0.026658;     0.390602;     0.024084;    18.079870;    15.152014;     0.042611;     0.030706;     0.056792;    54.658970;     0.013467;     0.219064;     0.027117;     0.105010;     0.018670;     0.017019;     2.171489;     0.094711;     0.047849;     0.178454;     0.060846;     0.035249;     0.048309;     0.135196;     0.036176;     0.046521;     0.022574;     0.033586;     0.026937;     0.029884;     0.013488;     0.039224;     0.037253;     0.041362;     0.106000
EEZ109      ;     0.000297;     0.000291;     0.093405;     0.000291;     0.000256;     0.001600;     0.000291;     0.000470;     0.003797;     0.000291;     0.000291;     0.000266;     4.897669;     0.653770;     0.000291;     0.000281;     0.000291;     0.087686;     0.000291;     0.000291;     0.000291;     0.003118;     0.000291;     0.000291;     0.100076;     0.000291;     0.000291;     0.000458;     0.000291;     0.000291;     0.000291;     0.001220;     0.000291;     0.000291;     0.000291;     0.000291;     0.000291;     0.000808;     0.000261;     0.000291;     0.000291;     0.000291;     0.000291
EEZ110      ;     0.000088;     0.000088;     0.026688;     0.000088;     0.000088;     0.001674;     0.000088;     0.000088;     0.000871;     0.000088;     0.000088;     0.000088;     3.132546;     0.060338;     0.000088;     0.000078;     0.000088;     0.019884;     0.000088;     0.000088;     0.000088;     0.001573;     0.000088;     0.000088;     0.024310;     0.000088;     0.000088;     0.000088;     0.000088;     0.000088;     0.000088;     0.000116;     0.000088;     0.000088;     0.000088;     0.000088;     0.000088;     0.000105;     0.000088;     0.000088;     0.000088;     0.000088;     0.000088
EEZ119      ;     0.000197;     0.000091;     0.000389;     0.000120;     0.000840;     0.000080;     0.000688;     0.003716;     0.003099;     0.000179;     0.000188;     0.000119;     0.001928;     0.004375;     0.000088;     0.000053;     0.000523;     0.003686;     0.001138;     0.000212;     0.000417;     0.000075;     0.000286;     0.000082;     0.000780;     0.000640;     0.001947;     0.000056;     0.000220;     0.000094;     0.000788;     0.001643;     0.000092;     0.000149;     0.000264;     0.000599;     0.000095;     0.000385;     0.000023;     0.000079;     0.000072;     0.000110;     0.000394
