            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.011031;     0.000324;     0.042995;     0.000882;     0.009669;     0.005659;     0.016051;     0.145433;     0.008182;     0.000371;     0.275583;     0.001817;     0.191714;     0.399684;     0.001380;     0.001790;     0.003931;     0.117833;     0.001988;     0.031334;     0.002183;     0.004270;     0.001069;     0.000724;     0.057457;     0.009335;     0.028811;     1.517140;     0.003744;     0.001304;     0.047684;     0.005416;     0.001313;     0.002963;     0.001751;     0.013833;     7.009576;     0.005260;     0.000423;     0.034752;     0.057970;     0.125176;    27.829191
EEZ65       ;     0.012299;     0.000473;     0.117176;     0.001531;     0.045621;     0.009008;     0.031358;     0.644827;     0.305519;     0.018380;     0.032609;     0.098987;     0.279213;     5.509333;     0.001225;     0.001991;     0.007598;     0.568003;     0.305454;     0.021008;     0.023205;     0.006080;     0.020465;     0.002926;     0.279610;     1.719447;     0.262800;     0.005829;     0.008869;     0.002751;     0.330845;     0.290000;     0.001577;     0.008327;     0.003854;     0.056066;     2.172909;     0.330071;     0.001301;     0.006139;     0.003841;     3.077131;     7.852338
EEZ71       ;     0.014861;     0.000853;     0.277062;     0.002597;     0.046301;     0.012030;     0.037420;     0.970084;     0.212580;     0.013994;     0.053627;     0.076136;     0.524287;     4.174040;     0.002714;     0.003436;     0.008901;     0.780443;     5.505148;     0.037536;     0.020732;     0.013056;     0.017989;     0.002390;     0.496457;     0.849762;     0.220592;     0.011150;     0.010451;     0.003582;     0.464284;     0.223661;     0.002519;     0.008177;     0.006817;     0.049183;     3.736934;     0.245001;     0.001822;     0.010276;     0.008546;     1.710896;    20.732674
EEZ91       ;     0.054571;     0.001016;     0.381858;     0.004782;     0.021395;     0.058172;     0.071647;     1.328012;     0.065949;     0.002135;    29.669285;     0.010938;     3.299820;     2.088531;     0.007211;     0.016343;     0.022781;     0.372171;     0.009044;     0.426612;     0.005919;     0.045865;     0.003597;     0.003036;     0.480783;     0.045234;     0.160585;    27.180553;     0.020072;     0.004798;     0.129470;     0.026048;     0.022928;     0.016124;     0.006015;     0.029017;    61.626991;     0.055031;     0.001249;     5.141919;     2.414725;     0.921766;    16.553991
EEZ99       ;     0.002027;     0.000048;     0.042707;     0.000051;     0.000278;     0.004211;     0.004669;     0.118535;     0.003734;     0.000080;     0.201298;     0.000330;     0.384653;     0.130940;     0.000026;     0.000186;     0.000264;     0.023521;     0.000209;     0.008065;     0.000339;     0.004351;     0.000207;     0.000022;     0.029927;     0.001880;     0.007354;     0.010661;     0.000174;     0.000188;     0.001668;     0.001035;     0.000338;     0.000276;    -0.000030;     0.000346;     0.323526;     0.004279;     0.000023;     0.006895;     0.001407;     0.087016;     0.129283
EEZ100      ;     0.000874;     0.000018;     0.008233;     0.000044;     0.001784;     0.000612;     0.002795;     0.051203;     0.019634;     0.000619;     0.001487;     0.002981;     0.018200;     0.353300;     0.000039;     0.000096;     0.000584;     0.034700;     0.007833;     0.001050;     0.001003;     0.000485;     0.000814;     0.000107;     0.020367;     0.051828;     0.018502;     0.000323;     0.000415;     0.000130;     0.011030;     0.009525;     0.000087;     0.000793;     0.000106;     0.002671;     0.083796;     0.016092;     0.000035;     0.000364;     0.000175;     0.163677;     0.265594
EEZ108      ;     0.068879;    -0.000642;     2.451716;     0.004826;     0.023497;     0.094013;     0.162426;     6.581828;     0.684741;     0.021264;     0.999957;     0.064344;     7.287580;    34.131886;     0.003621;     0.009250;     0.016931;    11.885262;     0.136915;     0.137606;     0.047154;     0.138295;     0.030962;     0.002340;     3.475279;     0.479799;     0.746554;     0.200180;     0.015368;     0.004847;     0.361234;     0.256464;     0.012295;     0.019656;     0.002439;     0.076150;    14.375122;     0.673176;     0.003029;     0.155806;     0.072067;    11.075683;    18.673210
EEZ109      ;     0.005947;     0.000616;     0.244736;     0.000436;     0.001950;     0.011386;     0.026621;     0.711595;     0.025842;     0.001560;     0.097205;     0.005765;     0.711901;     1.655802;     0.000660;     0.001161;     0.002371;     0.146518;     0.002351;     0.018637;     0.002171;     0.017188;     0.001650;     0.000304;     0.228605;     0.026435;     0.055541;     0.010329;     0.002128;     0.002924;     0.021350;     0.012606;     0.001087;     0.001913;     0.000723;     0.004991;     0.579398;     0.032757;     0.000186;     0.015931;     0.006310;     2.599635;     0.460777
EEZ110      ;     0.003641;     0.000295;     0.091803;     0.000143;     0.000421;     0.004460;     0.012497;     0.284156;     0.007130;     0.000399;     0.033553;     0.001421;     0.368401;     0.500004;     0.000276;     0.000538;     0.001180;     0.046229;     0.000609;     0.008261;     0.000551;     0.007296;     0.000445;     0.000069;     0.073774;     0.006499;     0.016516;     0.002628;     0.000670;     0.001013;     0.005525;     0.002902;     0.000524;     0.000813;     0.000213;     0.001298;     0.182152;     0.010623;     0.000054;     0.006600;     0.002317;     0.682661;     0.135441
EEZ119      ;     0.000044;     0.000002;     0.000474;     0.000005;     0.000144;     0.000035;     0.000085;     0.002532;     0.000907;     0.000048;     0.000135;     0.000225;     0.000997;     0.018304;     0.000005;     0.000008;     0.000021;     0.002666;     0.003012;     0.000087;     0.000057;     0.000021;     0.000053;     0.000007;     0.001246;     0.003887;     0.000676;     0.000023;     0.000026;     0.000009;     0.001153;     0.000820;     0.000007;     0.000021;     0.000016;     0.000157;     0.008186;     0.001086;     0.000005;     0.000024;     0.000018;     0.006974;     0.035795
EEZ123      ;     0.000614;     0.000066;     0.007906;     0.000200;     0.003292;     0.000362;     0.001702;     0.040535;     0.008236;     0.001403;     0.001124;     0.009499;     0.015831;     0.182659;     0.000194;     0.000182;     0.000534;     0.018856;     0.066609;     0.001536;     0.001727;     0.000517;     0.001348;     0.000256;     0.015577;     0.079217;     0.009551;     0.000303;     0.000937;     0.000272;     0.045501;     0.021625;     0.000087;     0.000340;     0.000487;     0.004104;     0.107330;     0.017379;     0.000140;     0.000216;     0.000298;     0.096526;     1.047920
EEZ185      ;     0.017426;     0.000593;     0.128021;     0.000477;     0.066724;     0.004007;     0.071557;     0.843328;     0.867757;     0.028906;     0.012764;     0.081965;     0.129927;     0.871394;     0.000470;     0.001640;     0.010073;     0.062763;     0.002677;     0.008023;     0.061617;     0.006109;     0.039740;     0.003316;     0.267795;     0.628965;     0.486979;     0.002066;     0.005046;     0.000997;     0.226646;     1.031940;     0.002052;     0.008185;     0.001038;     0.044085;     0.088103;     2.693070;     0.000494;     0.003728;     0.002201;     2.092778;     0.780559
