            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.708754;     0.153185;     2.190991;     0.079981;     0.248795;     0.310729;     0.699565;     7.819803;     0.892631;     0.075070;     7.174169;     0.248560;     7.855525;    12.682575;     0.085203;     0.117348;     0.109290;     1.619590;     0.075638;     3.102354;     0.084692;     0.168230;     0.063896;     0.012530;     2.897514;     0.379621;     0.784675;     1.253002;     0.073738;     0.058176;     0.450695;     0.411380;     0.146455;     0.078324;     0.092784;     0.471294;    62.367214;     1.246853;     0.006148;     1.344340;     0.088264;     4.179749;   244.644699
EEZ65       ;     1.433316;     0.052696;    12.897558;     0.024094;     0.448677;     0.879654;     2.909047;    34.522392;     5.218516;     0.031607;     9.995450;     0.457110;    24.814806;   106.788696;     0.060446;     0.308750;     0.539225;     8.256174;     0.287113;     4.812328;     0.188064;     0.765354;     0.067616;     0.016891;    17.013174;     5.485470;     4.239563;     0.895522;     0.222713;     0.113039;     0.576162;     1.637288;     0.250915;     0.493216;     0.034491;     0.728186;    13.995408;     4.089083;     0.007724;     1.399116;     0.045638;    25.446449;    20.866220
EEZ71       ;     6.769635;     0.107792;    19.839231;     0.095889;     1.232399;     4.078627;     9.668734;    67.340614;     7.200594;     0.093526;    21.226002;     0.748026;    67.179169;   177.059540;     0.108149;     0.918171;     0.963575;    18.702684;     2.899757;    22.086559;     0.330658;     1.492336;     0.108041;     0.041094;    19.814465;     8.730828;    12.653976;     1.616286;     0.352446;     0.130792;     2.372141;     3.583893;     1.139619;     1.564810;     0.267994;     1.811540;    33.225342;     6.217694;     0.022677;     3.449543;     0.088821;    34.952885;    80.199371
EEZ91       ;     0.811312;     0.051135;     2.639542;     0.022509;     0.043294;     0.261437;     0.570249;     7.848199;     0.446485;     0.051446;    57.105259;     0.055467;    14.178805;    11.701093;     0.032632;     0.090378;     0.118228;     1.377587;     0.094292;     2.216672;     0.041211;     0.293835;     0.027637;     0.009943;     2.735411;     0.494063;     0.534620;    31.892288;     0.043119;     0.036070;     0.113042;     0.173799;     0.087224;     0.072351;     0.037113;     0.076458;    65.862000;     0.503318;     0.011699;    16.431406;     0.475252;     4.630460;    29.148664
EEZ99       ;     0.039926;     0.000384;     0.087820;     0.000040;     0.001543;     0.026571;     0.049333;     0.366500;     0.024028;     0.000453;     2.316476;     0.005008;     0.997517;     0.375753;     0.000595;     0.001964;     0.004935;     0.043225;     0.001242;     0.120337;     0.001555;     0.008826;     0.000817;     0.000048;     0.068988;     0.021398;     0.072339;     0.440133;     0.000620;     0.000288;     0.006545;     0.014165;     0.006431;     0.005980;     0.000057;     0.002852;     0.775726;     0.019238;     0.000097;     0.089207;     0.005440;     0.148128;     0.352474
EEZ100      ;     0.059337;     0.001903;     0.493497;     0.000554;     0.012720;     0.034087;     0.067520;     0.996258;     0.115578;     0.000439;     0.503812;     0.003856;     1.082279;     4.001257;     0.002790;     0.014281;     0.019465;     0.365089;     0.008408;     0.203290;     0.002939;     0.025620;     0.001254;     0.000822;     0.653351;     0.088763;     0.102081;     0.044408;     0.011878;     0.005467;     0.022310;     0.022763;     0.010442;     0.010639;     0.001579;     0.035390;     0.543684;     0.070475;     0.000199;     0.062120;     0.003000;     0.838888;     0.779507
EEZ108      ;     4.189434;     0.100907;    15.384701;     0.068680;     0.797007;     2.185999;     3.532934;    37.741657;     3.605787;     0.058839;    83.629112;     0.432531;    96.897629;   100.410683;     0.083672;     0.353459;     0.741654;    21.883766;     0.331517;     8.826446;     0.241481;     1.467078;     0.094452;     0.026509;    14.856298;     2.930098;     4.421819;    12.217653;     0.324822;     0.111626;     1.123845;     1.577985;     0.463190;     0.880969;     0.086249;     2.015040;    61.044277;     3.084950;     0.013411;     8.527435;     0.267199;    36.261471;    79.912720
EEZ109      ;     0.056743;     0.001503;     0.629823;     0.001896;     0.014246;     0.057515;     0.069178;     1.069472;     0.064870;     0.008903;     4.149498;     0.027830;     4.790669;     2.327235;     0.004221;     0.008056;     0.021918;     0.173771;     0.003028;     0.209159;     0.015579;     0.031093;     0.006771;     0.000821;     0.372666;     0.079852;     0.173814;     0.619775;     0.020186;     0.004492;     0.053285;     0.055211;     0.008687;     0.036507;     0.004509;     0.058668;     1.655549;     0.073022;     0.000429;     0.336448;     0.018363;     1.660655;     1.173084
EEZ110      ;     0.020627;     0.000511;     0.158686;     0.000601;     0.004320;     0.012408;     0.020160;     0.186140;     0.015359;     0.001406;     1.614102;     0.004993;     1.533251;     0.656699;     0.002080;     0.002245;     0.005837;     0.049169;     0.000947;     0.086499;     0.002103;     0.008666;     0.001327;     0.000164;     0.072976;     0.026274;     0.027867;     0.170654;     0.004255;     0.001074;     0.014833;     0.015912;     0.003435;     0.008540;     0.001441;     0.012368;     0.551097;     0.012236;     0.000115;     0.150917;     0.009334;     0.384569;     0.346805
EEZ119      ;     0.008431;     0.000151;     0.054945;     0.000165;     0.001746;     0.007831;     0.012647;     0.117618;     0.013127;     0.000095;     0.058476;     0.000659;     0.134309;     0.484211;     0.000322;     0.001523;     0.001856;     0.037778;     0.001750;     0.030825;     0.000237;     0.002789;     0.000254;     0.000053;     0.066679;     0.017376;     0.015223;     0.004707;     0.001041;     0.000454;     0.003549;     0.005067;     0.001397;     0.002087;     0.000224;     0.002274;     0.069138;     0.014550;     0.000037;     0.007838;     0.000156;     0.096295;     0.102112
EEZ123      ;     0.314942;     0.005415;     0.836217;     0.004481;     0.093386;     0.157858;     0.507606;     3.019366;     0.536243;     0.001792;     0.981535;     0.039506;     2.691668;     7.797620;     0.003544;     0.028830;     0.060154;     0.522575;     0.058910;     0.636708;     0.029948;     0.053785;     0.009070;     0.000915;     0.915474;     0.695674;     0.973076;     0.060383;     0.016620;     0.006966;     0.108836;     0.358241;     0.036038;     0.104232;     0.005033;     0.103329;     0.969045;     0.386294;     0.000826;     0.125086;     0.004231;     1.775889;     2.869655
